Production,Demand,Buffering and time-shifting,Deficit
17526.827040499786,17526.827040499786,0,0
18012.326846488402,18012.326846488402,0,0
18728.769993569265,18728.769993569265,0,0
18871.582483321497,18871.582483321497,0,0
19298.92271130773,19298.92271130773,0,0
19127.44332539692,19127.44332539692,0,0
19817.612687637917,19817.612687637917,0,0
19857.944364459992,19857.944364459992,0,0
18949.643811498398,18949.643811498398,0,0
16864.484441825945,16864.48444182594,0,0
15495.449537147744,15495.449537147746,0,0
13677.78104559852,13677.78104559852,0,0
13230.489777145796,13230.489777145796,0,0
12682.310342374003,12682.310342374003,0,0
12687.107124927554,12687.107124927554,0,0
13492.424890130358,13492.424890130356,0,0
14296.22812202814,14296.22812202814,0,0
16520.41052178179,16520.41052178179,0,0
17897.415387427118,17897.415387427118,0,0
18409.67009994362,18409.67009994362,0,0
17238.538334145192,17238.538334145192,0,0
16037.437393178108,16037.437393178108,0,0
15001.569676261708,15001.569676261712,0,0
14686.25633036869,14686.25633036869,0,0
14196.064527941178,14196.064527941182,0,0
14780.721630442857,14780.721630442857,0,0
15762.924277265149,15762.924277265149,0,0
16351.950558891362,16351.950558891365,0,0
17242.43753542639,17242.43753542639,0,0
17441.789674948224,17441.789674948224,0,0
18481.91157862603,18481.91157862603,0,0
18798.369087478604,18798.369087478604,0,0
18090.11046508888,18090.11046508888,0,0
16147.539530953369,16147.539530953369,0,0
14955.817798402617,14955.817798402617,0,0
13285.921263660182,13285.921263660182,0,0
12983.377321741102,12983.377321741102,0,0
12543.187608653001,12543.187608653001,0,0
12612.63641252348,12612.63641252348,0,0
13363.78784267126,13363.78784267126,0,0
14030.65573631414,14030.65573631414,0,0
16018.875202968457,16018.875202968457,0,0
17005.743891004902,17005.743891004902,0,0
16985.3691190289,16985.3691190289,0,0
15136.288617648734,15136.288617648734,0,0
13364.47365403866,13364.47365403866,0,0
11683.849278032207,11683.849278032207,0,0
10731.310923491998,10731.310923491998,0,0
9821.311188121246,9821.311188121246,0,0
10207.309454854212,10207.309454854212,0,0
11142.737604191629,11142.737604191629,0,0
11894.90965133238,11894.90965133238,0,0
13006.351028461007,13006.351028461007,0,0
13796.799074762746,13796.799074762746,0,0
15012.731143336523,15012.731143336523,0,0
15691.685654131516,15691.685654131516,0,0
15525.328804467781,15525.328804467781,0,0
14100.667870473091,14100.667870473091,0,0
13056.696818281118,13056.696818281118,0,0
11533.001951861406,11533.001951861406,0,0
11101.189414789482,11101.189414789482,0,0
10561.488078881506,10561.488078881506,0,0
10485.86522027406,10485.86522027406,0,0
11296.606923465344,11296.606923465344,0,0
12032.2123559374,12032.2123559374,0,0
14326.499409875625,14326.499409875625,0,0
15912.846861829768,15912.846861829768,0,0
16773.555602530243,16773.555602530243,0,0
15785.443233701153,15785.443233701153,0,0
14864.039429674453,14864.039429674453,0,0
13990.691772337255,13990.691772337255,0,0
13804.642224150051,13804.642224150051,0,0
13337.8093934809,13337.8093934809,0,0
13882.870409642395,13882.870409642395,0,0
14861.656255183529,14861.656255183529,0,0
15462.677986029476,15462.677986029476,0,0
16487.09048879114,16487.090488791142,0,0
16730.55857872128,16730.55857872128,0,0
17768.555731811783,17768.555731811783,0,0
18089.030951657096,18089.030951657096,0,0
17465.546768585566,17465.546768585562,0,0
15533.901831331676,15533.901831331676,0,0
14320.350625477251,14320.350625477251,0,0
12522.208023904725,12522.208023904725,0,0
11985.909613509875,11985.909613509875,0,0
11381.8431783491,11381.8431783491,0,0
11242.700062708918,11242.700062708918,0,0
11825.500615145536,11825.500615145536,0,0
12279.214422551937,12279.214422551937,0,0
14347.049904407231,14347.049904407231,0,0
15537.602013844024,15537.602013844024,0,0
15621.692815749044,15621.692815749047,0,0
13519.65097195995,13519.65097195995,0,0
11557.896258158218,11557.896258158218,0,0
9709.646882018149,9709.646882018149,0,0
8377.512934211805,8377.512934211805,0,0
7145.815366602174,7145.815366602174,0,0
6746.402863314179,6746.402863314179,0,0
6766.674910595594,6766.674910595594,0,0
6888.033368523744,6888.033368523744,0,0
7234.374757946195,7234.374757946195,0,0
7816.858301470961,7816.858301470961,0,0
8608.419163948809,8608.419163948809,0,0
9370.65196229093,9370.65196229093,0,0
9402.82930838855,9402.82930838855,0,0
9041.583450754511,9041.583450754511,0,0
8979.613093968626,8979.613093968626,0,0
8239.963376914191,8239.963376914191,0,0
8364.501964313684,8364.501964313684,0,0
8343.168900703471,8343.168900703471,0,0
8656.08612333452,8656.08612333452,0,0
9584.322450448615,9584.322450448615,0,0
10148.174910757234,10148.174910757234,0,0
12216.05756545589,12216.05756545589,0,0
13423.001003658092,13423.001003658092,0,0
13562.241469535456,13562.241469535456,0,0
11484.38282490451,11484.38282490451,0,0
9513.428043707963,9513.428043707963,0,0
7485.571382450759,7485.571382450759,0,0
6115.736700262398,6115.736700262398,0,0
5132.027555858449,5132.027555858448,0,0
4755.411498050236,4755.411498050236,0,0
4663.41554314337,4663.415543143369,0,0
4590.022114215166,4590.022114215166,0,0
4815.292409687205,4815.292409687205,0,0
5337.971869713071,5337.971869713071,0,0
5984.3352565996065,5984.3352565996065,0,0
6618.350396123654,6618.350396123654,0,0
6604.181012292215,6604.181012292215,0,0
6329.994346997248,6329.994346997248,0,0
6364.583853295314,6364.583853295312,0,0
5570.718415035704,5570.718415035705,0,0
5823.189867342368,5823.189867342368,0,0
5879.802688024604,5879.802688024604,0,0
6595.600924940878,6595.600924940879,0,0
7743.458315536109,7743.458315536109,0,0
8750.161373631805,8750.161373631805,0,0
11064.116316374255,11064.116316374255,0,0
12706.24922419092,12706.24922419092,0,0
13619.217165689452,13619.217165689452,0,0
12825.062084985357,12825.062084985357,0,0
12015.457468946086,12015.457468946086,0,0
11092.228108728978,11092.228108728978,0,0
10605.488508104632,10605.488508104632,0,0
9845.169422280524,9845.169422280524,0,0
10114.166838460602,10114.166838460602,0,0
10690.237365738112,10690.237365738112,0,0
11017.77679172444,11017.77679172444,0,0
11611.578334458623,11611.578334458623,0,0
11968.960806199852,11968.960806199852,0,0
12779.03964975488,12779.03964975488,0,0
13114.346416139655,13114.34641613966,0,0
12760.613744455979,12760.613744455979,0,0
11257.589446357171,11257.589446357171,0,0
10118.13137263864,10118.13137263864,0,0
8487.093260270623,8487.093260270623,0,0
7957.367722870135,7957.367722870135,0,0
7124.387713757109,7124.387713757109,0,0
6665.112277111399,6665.112277111399,0,0
6906.031153569056,6906.031153569056,0,0
7124.535520003344,7124.535520003342,0,0
8727.853323564326,8727.853323564326,0,0
9653.766126146827,9653.766126146827,0,0
9980.387060535444,9980.387060535444,0,0
8669.09165131527,8669.091651315272,0,0
7653.9123362500295,7653.9123362500295,0,0
6708.125007786142,6708.125007786142,0,0
6178.108888670638,6178.108888670638,0,0
5784.164627576316,5784.164627576316,0,0
6441.307652972153,6441.307652972153,0,0
7411.035412602387,7411.035412602387,0,0
8352.723585188776,8352.723585188776,0,0
9413.280357804106,9413.280357804106,0,0
10665.9260893499,10665.9260893499,0,0
12219.264103971767,12219.264103971767,0,0
13350.75101965006,13350.75101965006,0,0
14031.69041746377,14031.69041746377,0,0
14189.231074172707,14189.231074172707,0,0
14381.961664538809,14381.961664538809,0,0
14193.352603476123,14193.352603476123,0,0
14927.591674824163,14927.591674824163,0,0
15373.831568548518,15373.831568548518,0,0
16041.608272062778,16041.608272062778,0,0
17280.809811037285,17280.809811037285,0,0
18149.424827940038,18149.424827940038,0,0
20040.24404940437,20040.24404940437,0,0
20630.02098288053,20630.02098288053,0,0
19891.672041468217,19891.672041468217,0,0
17174.18397000196,17174.18397000196,0,0
14686.051770267957,14686.051770267957,0,0
12419.267369914502,12419.267369914502,0,0
10697.1159042586,10697.1159042586,0,0
9191.794298118724,9191.794298118724,0,0
8853.675319587885,8853.675319587885,0,0
9174.517215510978,9174.517215510978,0,0
9768.8256236816,9768.8256236816,0,0
10730.938651534105,10730.938651534105,0,0
12004.734100228421,12004.734100228421,0,0
13614.464627372488,13614.464627372488,0,0
14882.007284814776,14882.007284814776,0,0
15576.490550685148,15576.490550685148,0,0
15768.902237709937,15768.902237709937,0,0
15935.740439841782,15935.740439841782,0,0
15570.009112974907,15570.009112974907,0,0
15956.751368550751,15956.751368550751,0,0
16054.285357338633,16054.285357338633,0,0
16319.954660658272,16319.954660658272,0,0
17229.935337152063,17229.935337152063,0,0
17791.300697733208,17791.300697733208,0,0
19297.398985305397,19297.398985305397,0,0
19507.390625122232,19507.390625122232,0,0
18428.410587957424,18428.410587957424,0,0
15453.648064099572,15453.648064099572,0,0
12684.769559978178,12684.769559978178,0,0
10002.569333831229,10002.569333831229,0,0
8012.2732335826795,8012.27323358268,0,0
6504.3508587962215,6504.3508587962215,0,0
5897.343001826403,5897.343001826403,0,0
5749.642382614777,5749.642382614777,0,0
5884.849444072824,5884.849444072824,0,0
6296.191858568146,6296.191858568146,0,0
6969.819080110935,6969.819080110935,0,0
7987.665795395791,7987.665795395791,0,0
8924.348466679781,8924.348466679781,0,0
9305.639578668399,9305.639578668399,0,0
9599.118700146302,9599.118700146302,0,0
9945.171288280213,9945.17128828021,0,0
9766.5429858818,9766.5429858818,0,0
10608.946285151027,10608.946285151027,0,0
11173.498272777488,11173.498272777488,0,0
12123.79671880187,12123.79671880187,0,0
13395.207416460971,13395.207416460977,0,0
14350.620988678327,14350.62098867833,0,0
16460.07857850916,16460.07857850916,0,0
17425.020826395583,17425.020826395583,0,0
17087.438459215482,17087.438459215482,0,0
14705.945786263677,14705.945786263677,0,0
12532.663785730618,12532.66378573062,0,0
10519.019483493525,10519.019483493525,0,0
9098.998133045201,9098.998133045201,0,0
7943.1662755210555,7943.166275521054,0,0
7937.579659431027,7937.579659431029,0,0
8412.46183225187,8412.46183225187,0,0
9053.37352015168,9053.37352015168,0,0
9841.860334956216,9841.860334956216,0,0
10788.712287762697,10788.712287762697,0,0
12049.255102469175,12049.255102469175,0,0
12853.498706400722,12853.498706400722,0,0
13094.401210258899,13094.401210258899,0,0
12859.440346690457,12859.440346690457,0,0
12693.881779626836,12693.881779626836,0,0
11950.550093968648,11950.550093968648,0,0
12373.263828836167,12373.263828836167,0,0
12576.027903620638,12576.027903620638,0,0
13422.657617914914,13422.657617914914,0,0
14761.034447295333,14761.034447295333,0,0
16152.440090920516,16152.440090920518,0,0
19053.59556961994,19053.59556961994,0,0
20953.82637469216,20953.82637469216,0,0
21891.143632561078,21891.143632561078,0,0
20892.345017188218,20892.345017188218,0,0
20068.683709484794,20068.683709484794,0,0
19461.313732291554,19461.313732291554,0,0
19559.890916032837,19559.890916032837,0,0
19365.992482145826,19365.992482145826,0,0
20265.527853688855,20265.527853688855,0,0
21361.730922449227,21361.730922449227,0,0
21735.68689264668,21735.68689264668,0,0
22251.884586626693,22251.884586626693,0,0
21848.740848184032,21848.740848184032,0,0
22116.86502637585,22116.86502637585,0,0
21625.334678002306,21625.334678002306,0,0
20136.360815234148,20136.360815234148,0,0
17413.424135437886,17413.424135437886,0,0
15624.39760544256,15624.39760544256,0,0
13309.277141619326,13309.277141619328,0,0
12502.747312837768,12502.747312837768,0,0
11792.80087227858,11792.80087227858,0,0
11705.196174961078,11705.196174961078,0,0
12545.613356071835,12545.613356071835,0,0
13475.232412298667,13475.232412298667,0,0
16255.727579942944,16255.727579942944,0,0
18262.279245025744,18262.279245025744,0,0
19493.02800438201,19493.02800438201,0,0
18736.29006890761,18736.29006890761,0,0
17990.523827541518,17990.523827541518,0,0
17403.533992602155,17403.533992602155,0,0
17495.34204868184,17495.34204868184,0,0
17140.95220842155,17140.95220842155,0,0
17775.845544543557,17775.845544543557,0,0
18535.70397894433,18535.70397894433,0,0
18821.822403904804,18821.822403904804,0,0
19441.25601748308,19441.25601748308,0,0
19271.019778372287,19271.019778372287,0,0
19747.024680256254,19747.024680256254,0,0
19584.02526524223,19584.02526524223,0,0
18449.92357804765,18449.92357804765,0,0
16088.516303966211,16088.51630396621,0,0
14663.049462604373,14663.049462604373,0,0
12573.728672958732,12573.728672958732,0,0
11947.322074132637,11947.322074132639,0,0
11333.023053831968,11333.023053831968,0,0
11166.691214365923,11166.691214365923,0,0
11793.285664686631,11793.285664686631,0,0
12267.517354906317,12267.517354906317,0,0
14125.89467098429,14125.89467098429,0,0
15090.721253735239,15090.721253735239,0,0
15082.4393384778,15082.4393384778,0,0
13104.207199059656,13104.207199059658,0,0
11233.797778473923,11233.797778473923,0,0
9362.956485322416,9362.956485322416,0,0
8094.822513652694,8094.822513652694,0,0
7120.039180622549,7120.039180622549,0,0
7195.704051985692,7195.704051985694,0,0
7668.7048939493825,7668.7048939493825,0,0
8278.54028434645,8278.54028434645,0,0
9119.615951424119,9119.615951424119,0,0
10251.821201555636,10251.821201555636,0,0
11730.967926295,11730.967926295,0,0
12849.904773114238,12849.904773114238,0,0
13462.463202888885,13462.463202888885,0,0
13638.402066864612,13638.402066864614,0,0
13847.80508177182,13847.805081771823,0,0
13518.949481684229,13518.94948168423,0,0
14089.811019725286,14089.811019725286,0,0
14320.018879935571,14320.018879935571,0,0
14821.770075146476,14821.770075146476,0,0
15870.229401027822,15870.229401027822,0,0
16564.770814324635,16564.770814324635,0,0
18145.982005420807,18145.982005420807,0,0
18493.85774107233,18493.85774107233,0,0
17562.944998866285,17562.944998866285,0,0
14716.401167051523,14716.401167051523,0,0
11929.656743811443,11929.656743811443,0,0
9053.050102290488,9053.050102290488,0,0
6885.296863734909,6885.296863734909,0,0
5272.150762056452,5272.150762056452,0,0
4422.4103469506235,4422.4103469506235,0,0
3996.3385727527543,3996.3385727527543,0,0
3687.610377960333,3687.610377960333,0,0
3655.2979619919697,3655.2979619919697,0,0
4134.2057556839945,4134.2057556839945,0,0
5086.526279259734,5086.526279259734,0,0
5963.928271754473,5963.928271754473,0,0
6339.402818462481,6339.402818462481,0,0
6743.351131563375,6743.351131563375,0,0
7453.914068288051,7453.914068288053,0,0
7516.162173742109,7516.162173742109,0,0
8576.87358643336,8576.87358643336,0,0
9366.926820584467,9366.926820584467,0,0
10704.960771908309,10704.960771908309,0,0
12187.81280165743,12187.812801657432,0,0
13469.780716085825,13469.780716085825,0,0
15892.165524265349,15892.165524265352,0,0
17281.163964401272,17281.163964401276,0,0
17687.188815137804,17687.188815137804,0,0
16358.107691921812,16358.107691921812,0,0
14919.093514607808,14919.09351460781,0,0
13768.136444456022,13768.136444456022,0,0
13495.270407255439,13495.270407255439,0,0
13051.937510907084,13051.937510907084,0,0
13757.60677821633,13757.60677821633,0,0
14874.267682182604,14874.267682182604,0,0
15561.326455287683,15561.32645528768,0,0
16678.102489739093,16678.102489739093,0,0
17050.209800106044,17050.209800106044,0,0
18010.709671807977,18010.709671807977,0,0
18181.083495876468,18181.083495876468,0,0
17368.386886207194,17368.386886207194,0,0
15214.704344257405,15214.704344257407,0,0
13902.10143114467,13902.101431144669,0,0
12069.726450742519,12069.726450742524,0,0
11454.142781918315,11454.142781918315,0,0
10830.551671821244,10830.551671821244,0,0
10697.190134184664,10697.190134184664,0,0
11430.4677246407,11430.4677246407,0,0
12033.79912024303,12033.79912024303,0,0
14119.962363229652,14119.962363229652,0,0
15471.30672592376,15471.30672592376,0,0
15887.437307187483,15887.437307187483,0,0
14278.467021331078,14278.467021331078,0,0
12775.383486337827,12775.383486337827,0,0
11191.288812135703,11191.288812135703,0,0
10062.748975504855,10062.748975504855,0,0
8946.295425919963,8946.295425919963,0,0
8671.654871969087,8671.654871969087,0,0
8777.988212662463,8777.988212662463,0,0
9107.927069229929,9107.927069229929,0,0
9673.692932703056,9673.692932703056,0,0
10611.420396196108,10611.420396196108,0,0
11758.870980762747,11758.870980762747,0,0
12590.674191685146,12590.674191685146,0,0
12920.924796322184,12920.924796322184,0,0
12752.386054297978,12752.386054297978,0,0
12555.209818261923,12555.209818261928,0,0
11885.417672634818,11885.417672634818,0,0
12230.959633165294,12230.959633165294,0,0
12270.389759340822,12270.389759340822,0,0
12834.94198795048,12834.94198795048,0,0
13968.35102741374,13968.35102741374,0,0
15042.466255679361,15042.466255679361,0,0
17420.74736351884,17420.74736351884,0,0
18844.859710863373,18844.859710863373,0,0
19219.333625952644,19219.333625952644,0,0
17638.617794726662,17638.617794726662,0,0
16139.78188708474,16139.78188708474,0,0
14596.186990571572,14596.186990571572,0,0
13530.099779877519,13530.099779877519,0,0
12386.781956373949,12386.781956373949,0,0
12079.404181048583,12079.404181048583,0,0
12127.844194000176,12127.844194000176,0,0
12308.755402458057,12308.755402458057,0,0
12881.417898013946,12881.417898013946,0,0
13597.416247463629,13597.416247463629,0,0
14627.384562489968,14627.384562489968,0,0
15265.537795087097,15265.537795087097,0,0
15233.525798674282,15233.525798674282,0,0
14355.714275994189,14355.714275994189,0,0
13506.761569160313,13506.761569160313,0,0
12196.409899420149,12196.409899420145,0,0
11949.72621801713,11949.72621801713,0,0
11456.04794868107,11456.04794868107,0,0
11492.903401351621,11492.903401351621,0,0
12211.160700189648,12211.160700189648,0,0
12840.348452486922,12840.348452486922,0,0
15104.609089870546,15104.609089870546,0,0
16501.61669030231,16501.61669030231,0,0
16935.319068015684,16935.319068015684,0,0
15445.200980103697,15445.200980103697,0,0
14087.705963263814,14087.705963263814,0,0
12847.949449772195,12847.949449772195,0,0
12383.640053971787,12383.640053971787,0,0
11619.892155371377,11619.892155371377,0,0
11964.962612896536,11964.962612896536,0,0
12739.164257093391,12739.16425709339,0,0
13347.929639732874,13347.929639732874,0,0
14318.05444002754,14318.05444002754,0,0
14858.183308767078,14858.183308767078,0,0
16015.163919128296,16015.163919128294,0,0
16622.490533491047,16622.490533491047,0,0
16293.782049011545,16293.782049011545,0,0
14643.252212026267,14643.252212026267,0,0
13623.613628786756,13623.613628786758,0,0
12004.883892181648,12004.883892181648,0,0
11709.493460654356,11709.493460654356,0,0
11286.830196082255,11286.830196082255,0,0
11361.708762975888,11361.708762975888,0,0
12206.146423591712,12206.146423591712,0,0
12855.845940626374,12855.845940626374,0,0
15212.713518285904,15212.713518285904,0,0
16729.287437759605,16729.287437759605,0,0
17089.274725464285,17089.274725464285,0,0
15150.178648655854,15150.178648655854,0,0
13239.119712559328,13239.119712559328,0,0
11504.292693313058,11504.292693313058,0,0
10267.448297748932,10267.448297748932,0,0
9072.133874302634,9072.133874302634,0,0
8714.332047957405,8714.332047957405,0,0
8923.748927975694,8923.748927975696,0,0
9312.499365922557,9312.499365922557,0,0
10044.528573741054,10044.528573741054,0,0
11181.189289085783,11181.189289085783,0,0
12561.822442445942,12561.822442445942,0,0
13888.490075592894,13888.490075592894,0,0
14540.276961799309,14540.276961799309,0,0
14733.083023774843,14733.083023774843,0,0
15089.807576135225,15089.807576135225,0,0
14985.867486627376,14985.867486627376,0,0
15620.242432038,15620.242432038,0,0
16017.773813818518,16017.773813818518,0,0
16522.917997185155,16522.917997185155,0,0
17620.965849911863,17620.965849911863,0,0
18291.45344998781,18291.45344998781,0,0
19860.55847713553,19860.55847713553,0,0
20002.0711136768,20002.0711136768,0,0
18935.002979861114,18935.002979861114,0,0
15972.759514651332,15972.75951465133,0,0
13302.717205597919,13302.717205597919,0,0
10847.227213715623,10847.227213715623,0,0
9182.797291636745,9182.797291636745,0,0
7874.9290344157325,7874.9290344157325,0,0
7830.570559041114,7830.570559041114,0,0
8354.888222967724,8354.888222967724,0,0
9010.386453865402,9010.386453865402,0,0
9942.267337074612,9942.267337074612,0,0
11194.731158604705,11194.731158604705,0,0
12745.546474399503,12745.546474399503,0,0
14000.415241223109,14000.415241223109,0,0
14667.424552815237,14667.424552815237,0,0
14804.72425434384,14804.72425434384,0,0
14966.50341268498,14966.50341268498,0,0
14786.511729017193,14786.511729017193,0,0
15284.078797821694,15284.078797821694,0,0
15444.871505336478,15444.871505336478,0,0
15723.130213758037,15723.130213758037,0,0
16650.463614937657,16650.463614937657,0,0
17189.413547772157,17189.413547772157,0,0
18651.385805364003,18651.385805364003,0,0
18774.662329744933,18774.662329744933,0,0
17725.66005516758,17725.66005516758,0,0
14886.936337911317,14886.936337911317,0,0
12405.294977060425,12405.294977060425,0,0
10136.316855950376,10136.316855950376,0,0
8593.645044363871,8593.645044363871,0,0
7404.725985494449,7404.725985494449,0,0
7422.308964036859,7422.308964036859,0,0
7921.07587696905,7921.07587696905,0,0
8497.364077081555,8497.364077081555,0,0
9195.910918274527,9195.910918274527,0,0
10067.771977966977,10067.771977966977,0,0
11097.359447638833,11097.359447638833,0,0
11693.71728789033,11693.71728789033,0,0
11763.336863397051,11763.336863397051,0,0
11129.642893294153,11129.642893294153,0,0
10597.37759701138,10597.37759701138,0,0
9593.23006083505,9593.23006083505,0,0
9549.97846970224,9549.97846970224,0,0
9354.351926213227,9354.351926213227,0,0
9746.251145283666,9746.251145283666,0,0
10960.290463645992,10960.290463645992,0,0
12060.19580720142,12060.19580720142,0,0
14705.251859693892,14705.251859693892,0,0
16685.107670004396,16685.107670004396,0,0
18014.207807098166,18014.207807098166,0,0
17643.977339342888,17643.977339342888,0,0
17269.858056312132,17269.858056312132,0,0
16869.45420506836,16869.45420506836,0,0
17073.540159701817,17073.540159701817,0,0
16878.08743445124,16878.087434451238,0,0
17637.97572660208,17637.97572660208,0,0
18582.248971339373,18582.248971339373,0,0
18905.415206138292,18905.415206138292,0,0
19508.825505520334,19508.825505520334,0,0
19342.76936883511,19342.76936883511,0,0
19885.40690471242,19885.40690471242,0,0
19666.352646675557,19666.352646675557,0,0
18591.423112181754,18591.423112181754,0,0
16413.20612843153,16413.20612843153,0,0
15070.537276010598,15070.537276010598,0,0
13300.876861948716,13300.876861948718,0,0
12910.986322457988,12910.986322457988,0,0
12352.77718927946,12352.77718927946,0,0
12414.799692285273,12414.799692285273,0,0
13122.030601665438,13122.030601665438,0,0
13793.084316110415,13793.084316110415,0,0
15890.920622166052,15890.920622166052,0,0
17070.162417722393,17070.162417722393,0,0
17383.715068115554,17383.715068115554,0,0
16120.149004640909,16120.149004640909,0,0
14943.973201543346,14943.973201543346,0,0
14072.390379610264,14072.39037961026,0,0
14198.454458504455,14198.454458504455,0,0
14102.645747276423,14102.645747276423,0,0
15253.956167039367,15253.956167039367,0,0
16715.01614688552,16715.01614688552,0,0
17648.490818624574,17648.490818624574,0,0
18718.33801347166,18718.33801347166,0,0
18928.346257124955,18928.346257124955,0,0
19547.45144799356,19547.45144799356,0,0
19352.013252344303,19352.013252344303,0,0
18130.043101038435,18130.043101038435,0,0
15559.246897927087,15559.246897927087,0,0
13802.478704484794,13802.478704484793,0,0
11646.860846560237,11646.860846560237,0,0
10728.713418145546,10728.713418145546,0,0
9736.444497577597,9736.444497577597,0,0
9343.429180645027,9343.429180645027,0,0
9818.629016899411,9818.629016899411,0,0
10291.578235120329,10291.578235120329,0,0
12308.98435794182,12308.98435794182,0,0
13738.632682214573,13738.632682214573,0,0
14505.60949241564,14505.60949241564,0,0
13591.397995797075,13591.397995797075,0,0
12709.899638054849,12709.899638054843,0,0
12000.762240020284,12000.762240020284,0,0
12112.861628269455,12112.861628269455,0,0
11990.665246098726,11990.665246098726,0,0
13037.005649378854,13037.005649378854,0,0
14423.558075747742,14423.558075747742,0,0
15410.984038589473,15410.984038589473,0,0
16838.490073493518,16838.490073493518,0,0
17561.938686765712,17561.938686765712,0,0
18946.924227105927,18946.924227105927,0,0
19594.719244506112,19594.719244506112,0,0
19400.628506349032,19400.628506349032,0,0
17960.133294795403,17960.133294795403,0,0
17141.51468738815,17141.514687388146,0,0
15867.12696368892,15867.12696368892,0,0
15720.737665661929,15720.737665661924,0,0
15352.190780103854,15352.190780103854,0,0
15273.82298236228,15273.822982362275,0,0
15979.501928190864,15979.501928190864,0,0
16605.043946334983,16605.043946334987,0,0
18555.74300967908,18555.74300967908,0,0
19387.53584366569,19387.53584366569,0,0
19238.01528400514,19238.01528400514,0,0
17347.4500787286,17347.4500787286,0,0
15658.085851941614,15658.085851941618,0,0
14386.976879893042,14386.976879893042,0,0
13970.009066388855,13970.009066388855,0,0
13419.274420231646,13419.274420231646,0,0
14020.806895067355,14020.806895067355,0,0
14977.19991880681,14977.19991880681,0,0
15310.320606438632,15310.32060643863,0,0
15852.281002928392,15852.281002928392,0,0
15585.750064797692,15585.75006479769,0,0
15936.377357343845,15936.377357343845,0,0
15637.33211712333,15637.33211712333,0,0
14492.207544507715,14492.207544507715,0,0
12122.176274217714,12122.176274217714,0,0
10599.95960146644,10599.95960146644,0,0
8410.655426535486,8410.655426535486,0,0
7713.7252808067,7713.7252808067,0,0
6845.72936117209,6845.72936117209,0,0
6416.981740181298,6416.981740181299,0,0
6825.524361559515,6825.524361559515,0,0
7288.729521027284,7288.729521027284,0,0
9601.358143346768,9601.358143346768,0,0
11261.55315843633,11261.55315843633,0,0
12491.432808940075,12491.432808940075,0,0
12067.410144873007,12067.410144873007,0,0
11837.999946827957,11837.999946827957,0,0
11835.264807477866,11835.264807477866,0,0
12467.759076708513,12467.759076708508,0,0
12584.232280602868,12584.232280602868,0,0
13686.86641971782,13686.86641971782,0,0
14925.202747080491,14925.202747080493,0,0
15591.266801263544,15591.266801263544,0,0
16426.9205965754,16426.9205965754,0,0
16466.763701658263,16466.763701658263,0,0
17079.732616676574,17079.732616676574,0,0
17046.700446004543,17046.700446004543,0,0
16073.353199845184,16073.353199845184,0,0
13809.979799860901,13809.979799860901,0,0
12367.760333718741,12367.760333718741,0,0
10294.49916871576,10294.49916871576,0,0
9603.937174899997,9603.937174899997,0,0
8724.155285491637,8724.155285491637,0,0
8405.354220882467,8405.354220882467,0,0
8801.614400363607,8801.614400363607,0,0
9106.708089401847,9106.708089401847,0,0
10822.977145612977,10822.977145612977,0,0
11874.912564647393,11874.912564647393,0,0
12167.283147994185,12167.283147994185,0,0
10639.098200697035,10639.098200697035,0,0
9263.146437636517,9263.146437636517,0,0
7880.9352133184375,7880.935213318441,0,0
7078.26563280506,7078.26563280506,0,0
6366.2405572055895,6366.2405572055895,0,0
6468.070812029566,6468.070812029566,0,0
6962.89150703258,6962.89150703258,0,0
7427.000699963492,7427.000699963492,0,0
8037.862803947525,8037.862803947525,0,0
8853.455756465039,8853.455756465039,0,0
9710.782395607901,9710.782395607901,0,0
10341.483515745704,10341.483515745704,0,0
10256.826423586523,10256.826423586523,0,0
9567.028655590359,9567.028655590359,0,0
8971.653940836019,8971.653940836019,0,0
7840.249718365509,7840.249718365509,0,0
7393.504759992147,7393.504759992147,0,0
6649.961881633555,6649.961881633555,0,0
6319.957973050403,6319.957973050403,0,0
6634.683717177109,6634.683717177109,0,0
6820.376538664583,6820.376538664583,0,0
8492.290814249163,8492.290814249163,0,0
9531.559991292432,9531.559991292432,0,0
9932.478940140572,9932.478940140572,0,0
8690.521674799005,8690.521674799005,0,0
7642.223186900874,7642.223186900874,0,0
6756.475473845595,6756.475473845595,0,0
6282.559381462497,6282.559381462497,0,0
5792.422305131008,5792.422305131008,0,0
6060.17734220577,6060.17734220577,0,0
6720.02422456282,6720.02422456282,0,0
7346.228465359773,7346.228465359773,0,0
8087.241713093757,8087.241713093757,0,0
8993.769733513334,8993.769733513334,0,0
9949.355496177604,9949.355496177604,0,0
10704.382184238315,10704.382184238315,0,0
10776.544858312616,10776.544858312616,0,0
10343.699996558045,10343.699996558045,0,0
10120.301653280505,10120.301653280505,0,0
9269.881233169092,9269.881233169092,0,0
9180.537248586466,9180.537248586466,0,0
9032.557255026924,9032.557255026924,0,0
9285.247828607482,9285.247828607482,0,0
10230.701243899117,10230.701243899117,0,0
10882.628075404979,10882.628075404979,0,0
12939.212928625193,12939.212928625193,0,0
14181.885834261346,14181.885834261346,0,0
14639.477505472758,14639.477505472758,0,0
13354.488519314267,13354.488519314267,0,0
12085.769874089092,12085.769874089092,0,0
10886.23900135251,10886.23900135251,0,0
10254.911743339428,10254.91174333943,0,0
9761.915365832105,9761.915365832105,0,0
