Time,energy_distribution_greengas.output,energy_extraction_natural_gas.output,energy_import_natural_gas.output,energy_network_gas_storage.output,energy_regasification_lng.output,agriculture_final_demand_network_gas.input,buildings_appliances_network_gas.input,buildings_cooling_heatpump_air_water_network_gas.input,buildings_space_heater_heatpump_air_water_network_gas.input,buildings_space_heater_network_gas.input,bunkers_p2l_burner_network_gas.input,energy_chp_combined_cycle_network_gas.input,energy_chp_local_engine_network_gas.input,energy_compressor_network_gas.input,energy_distribution_network_gas_loss.input,energy_export_network_gas.input,energy_heat_backup_burner_network_gas.input,energy_heat_burner_network_gas.input,energy_hydrogen_biomass_gasification.input,energy_hydrogen_biomass_gasification_ccs.input,energy_hydrogen_steam_methane_reformer.input,energy_hydrogen_steam_methane_reformer_ccs.input,energy_network_gas_storage.input,energy_power_combined_cycle_ccs_network_gas.input,energy_power_combined_cycle_network_gas.input,energy_power_engine_network_gas.input,energy_power_turbine_network_gas.input,energy_power_ultra_supercritical_network_gas.input,energy_torrefaction_wood.input,households_cooker_network_gas.input,households_space_heater_combined_network_gas.input,households_space_heater_hybrid_heatpump_air_water_electricity.input,households_space_heater_network_gas.input,households_water_heater_combined_network_gas.input,households_water_heater_hybrid_heatpump_air_water_electricity.input,households_water_heater_network_gas.input,industry_aluminium_burner_network_gas.input,industry_chemicals_other_burner_network_gas.input,industry_chemicals_refineries_burner_network_gas.input,industry_chp_combined_cycle_gas_power_fuelmix.input,industry_chp_engine_gas_power_fuelmix.input,industry_chp_turbine_gas_power_fuelmix.input,industry_final_demand_for_chemical_fertilizers_network_gas.input,industry_final_demand_for_chemical_fertilizers_network_gas_non_energetic.input,industry_final_demand_for_chemical_other_network_gas_non_energetic.input,industry_final_demand_for_chemical_refineries_network_gas_non_energetic.input,industry_final_demand_for_other_non_specified_network_gas.input,industry_final_demand_for_other_non_specified_network_gas_non_energetic.input,industry_heat_backup_burner_network_gas.input,industry_other_food_burner_network_gas.input,industry_other_metals_burner_network_gas.input,industry_other_paper_burner_network_gas.input,industry_steel_blastfurnace_burner_coal_gas.input,industry_steel_electricfurnace_burner_network_gas.input,other_final_demand_network_gas.input
2050-01-01 10:00,3965.2985,0.0,867.5983,7417.22,0.0,660.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1437,0.0,4328.9436,2509.7818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3953.7218,0.0,0.0,170.9509,0.0,6.7914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.7282,0.0,49.0805,0.0,83.9568,3.9141
2050-01-01 11:00,3965.2985,0.0,867.5983,7576.387,0.0,660.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1437,0.0,4539.0542,2509.7818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3901.1039,0.0,0.0,172.6252,0.0,6.7914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.7282,0.0,49.0805,0.0,83.9568,3.9141
2050-01-01 12:00,3965.2985,0.0,867.5983,6935.5244,0.0,660.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1437,0.0,4534.0406,2509.7818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3788.9583,0.0,0.0,174.0916,0.0,6.7914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3936,0.0,0.2454,0.0,83.9568,3.9141
2050-01-01 13:00,3965.2985,0.0,867.5983,7311.3657,0.0,660.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1437,0.0,4823.5538,2509.7818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3874.177,0.0,0.0,175.201,0.0,6.7914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3936,0.0,0.2454,0.0,83.9568,3.9141
2050-01-01 14:00,3965.2985,0.0,867.5983,8225.078000000001,0.0,660.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1437,0.0,5395.8009999999995,2509.7818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4010.7629,0.0,0.0,175.832,0.0,6.7914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.6419,0.0,0.2454,0.0,83.9568,3.9141
2050-01-01 15:00,3965.2985,0.0,867.5983,8712.0684,0.0,660.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1437,0.0,5577.9764,2509.7818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4043.4105,0.0,0.0,175.9129,0.0,6.7914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.7282,0.0,0.2454,0.0,83.9568,3.9141
2050-01-01 16:00,3965.2985,0.0,867.5983,9054.917,0.0,660.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1437,0.0,5831.9921,2509.7818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4132.7209,0.0,0.0,175.4354,0.0,6.7914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.7282,0.0,0.2454,0.0,83.9568,3.9141
2050-01-01 17:00,3965.2985,0.0,867.5983,8612.8335,0.0,660.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1437,0.0,5453.1865,2509.7818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4070.4225,0.0,0.0,174.456,0.0,6.7914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.7282,0.0,0.2454,0.0,83.9568,3.9141
2050-01-01 18:00,3965.2985,0.0,867.5983,8591.3214,0.0,660.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1437,0.0,5331.4771,2509.7818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4081.9483,0.0,0.0,219.2932,0.0,6.7914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.7282,0.0,44.0797,0.0,83.9568,3.9141
2050-01-01 19:00,3965.2985,0.0,867.5983,8393.1731,0.0,660.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1437,0.0,5222.4865,2509.7818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3924.9658,0.0,0.0,282.1171,0.0,6.7914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.7282,0.0,49.0805,0.0,83.9568,3.9141
2050-01-01 20:00,3965.2985,0.0,867.5983,7425.7025,0.0,660.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1437,0.0,4547.6977,2509.7818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3676.9967,0.0,0.0,237.4044,0.0,6.7914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.7282,0.0,49.0805,0.0,83.9568,3.9141
2050-01-01 21:00,3965.2985,0.0,867.5983,5785.7119,0.0,660.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1437,0.0,3438.3662,2509.7818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3215.6505,0.0,0.0,168.0914,0.0,6.7914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.7282,0.0,49.0805,0.0,83.9568,3.9141
2050-01-01 22:00,3965.2985,0.0,867.5983,4815.1862,0.0,660.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1437,0.0,2832.1544,2509.7818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2853.7778,0.0,0.0,165.6503,0.0,6.7914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.7282,0.0,49.0805,0.0,83.9568,3.9141
2050-01-01 23:00,3965.2985,0.0,867.5983,3295.9702,0.0,660.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1437,0.0,1781.3707,2509.7818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.9959,0.0,0.0,0.0,0.0,6.7914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.7282,0.0,49.0805,0.0,83.9568,3.9141
2050-01-02 00:00,3965.2985,0.0,867.5983,2262.0867,0.0,660.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1437,0.0,958.0018,2509.7818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2340.4812,0.0,0.0,0.0,0.0,6.7914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.7282,0.0,49.0805,0.0,83.9568,3.9141
2050-01-02 01:00,3965.2985,0.0,867.5983,1091.5892,0.0,660.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1437,0.0,0.0,2509.7818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2127.9856,0.0,0.0,0.0,0.0,6.7914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.7282,0.0,49.0805,0.0,83.9568,3.9141
2050-01-02 02:00,3965.2985,0.0,867.5983,986.7659,0.0,660.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1437,0.0,0.0,2509.7818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023.1623,0.0,0.0,0.0,0.0,6.7914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.7282,0.0,49.0805,0.0,83.9568,3.9141
2050-01-02 03:00,3965.2985,0.0,867.5983,1055.8927,0.0,660.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1437,0.0,0.0,2509.7818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2092.2889999999998,0.0,0.0,0.0,0.0,6.7914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.7282,0.0,49.0805,0.0,83.9568,3.9141
2050-01-02 04:00,3965.2985,0.0,867.5983,1133.6569,0.0,660.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1437,0.0,0.0,2509.7818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2170.0532,0.0,0.0,0.0,0.0,6.7914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.7282,0.0,49.0805,0.0,83.9568,3.9141
2050-01-02 05:00,3965.2985,0.0,867.5983,1702.7983,0.0,660.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1437,0.0,150.3822,2509.7818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2326.9222,0.0,0.0,261.8902,0.0,6.7914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.7282,0.0,49.0805,0.0,83.9568,3.9141
2050-01-02 06:00,3965.2985,0.0,867.5983,2682.5583,0.0,660.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1437,0.0,842.9772,2509.7818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2371.5529,0.0,0.0,504.4244,0.0,6.7914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.7282,0.0,49.0805,0.0,83.9568,3.9141
2050-01-02 07:00,3965.2985,0.0,867.5983,3713.8823,0.0,660.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1437,0.0,1732.0574,2509.7818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2460.7016,0.0,0.0,557.5197,0.0,6.7914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.7282,0.0,49.0805,0.0,83.9568,3.9141
2050-01-02 08:00,3965.2985,0.0,867.5983,3561.7698,0.0,660.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1437,0.0,1785.5245,2509.7818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2486.2143,0.0,0.0,326.4273,0.0,6.7914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.7282,0.0,49.0805,0.0,83.9568,3.9141
2050-01-02 09:00,3965.2985,0.0,867.5983,2829.7315,0.0,660.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1437,0.0,1233.0087,2509.7818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2453.9927,0.0,0.0,179.1263,0.0,6.7914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.7282,0.0,49.0805,0.0,83.9568,3.9141
2050-01-02 10:00,3965.2985,0.0,867.5983,2598.3931,0.0,660.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1437,0.0,1126.5783,2509.7818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2326.3178,0.0,0.0,181.8933,0.0,6.7914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.7282,0.0,49.0805,0.0,83.9568,3.9141
2050-01-02 11:00,3965.2985,0.0,867.5983,2530.6642,0.0,660.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1437,0.0,1479.0553,2509.7818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2356.4666,0.0,0.0,184.5704,0.0,6.7914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5315,0.0,0.2454,0.0,83.9568,3.9141
2050-01-02 12:00,3965.2985,0.0,867.5983,2031.5368,0.0,660.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1437,0.0,1075.9023,2509.7818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2330.2861,0.0,0.0,186.9144,0.0,6.7914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3936,0.0,0.2454,0.0,83.9568,3.9141
2050-01-02 13:00,3965.2985,0.0,867.5983,2224.7247,0.0,660.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1437,0.0,1095.4417,2509.7818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2502.1627,0.0,0.0,188.6864,0.0,6.7914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3936,0.0,0.2454,0.0,83.9568,3.9141
2050-01-02 14:00,3965.2985,0.0,867.5983,2853.1735,0.0,660.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1437,0.0,1501.5812,2509.7818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2723.4665,0.0,0.0,189.6919,0.0,6.7914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3936,0.0,0.2454,0.0,83.9568,3.9141
2050-01-02 15:00,3965.2985,0.0,867.5983,3287.5339,0.0,660.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1437,0.0,1792.4632,2509.7818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2866.8207,0.0,0.0,189.8161,0.0,6.7914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3936,0.0,0.2454,0.0,83.9568,3.9141
2050-01-02 16:00,3965.2985,0.0,867.5983,4074.3137,0.0,660.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1437,0.0,2366.9803,2509.7818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3079.8538,0.0,0.0,189.0455,0.0,6.7914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3936,0.0,0.2454,0.0,83.9568,3.9141
2050-01-02 17:00,3965.2985,0.0,867.5983,4574.0466,0.0,660.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1437,0.0,2753.0321,2509.7818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3152.6327,0.0,0.0,187.4708,0.0,6.7914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.8708,0.0,0.2454,0.0,83.9568,3.9141
2050-01-02 18:00,3965.2985,0.0,867.5983,5398.5299,0.0,660.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1437,0.0,2962.5996,2509.7818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3288.1594,0.0,0.0,233.0024,0.0,6.7914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.7282,0.0,0.2454,0.0,83.9568,3.9141
2050-01-02 19:00,3965.2985,0.0,867.5983,5330.3308,0.0,660.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1437,0.0,2870.7281,2509.7818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3247.8604,0.0,0.0,296.9737,0.0,6.7914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.7282,0.0,0.2454,0.0,83.9568,3.9141
2050-01-02 20:00,3965.2985,0.0,867.5983,4623.6218,0.0,660.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1437,0.0,2345.6833,2509.7818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3113.3642,0.0,0.0,249.8057,0.0,6.7914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.7282,0.0,0.2454,0.0,83.9568,3.9141
2050-01-02 21:00,3965.2985,0.0,867.5983,3334.8078,0.0,660.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1437,0.0,1475.3164,2509.7818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2767.4713,0.0,0.0,177.2516,0.0,6.7914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.7282,0.0,0.2454,0.0,83.9568,3.9141
2050-01-02 22:00,3965.2985,0.0,867.5983,2705.7363,0.0,660.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1437,0.0,1089.4389999999999,2509.7818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2528.1939,0.0,0.0,173.3349,0.0,6.7914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.7282,0.0,0.2454,0.0,83.9568,3.9141
