interconnector_1_price,interconnector_1_import_availability,interconnector_1_export_availability,interconnector_2_price,interconnector_2_import_availability,interconnector_2_export_availability,interconnector_3_price,interconnector_3_import_availability,interconnector_3_export_availability,interconnector_4_price,interconnector_4_import_availability,interconnector_4_export_availability,interconnector_5_price,interconnector_5_import_availability,interconnector_5_export_availability,interconnector_6_price,interconnector_6_import_availability,interconnector_6_export_availability,interconnector_7_price,interconnector_7_import_availability,interconnector_7_export_availability,interconnector_8_price,interconnector_8_import_availability,interconnector_8_export_availability,agriculture_electricity,buildings_appliances,buildings_cooling,weather/buildings_heating,electric_buses,electric_trucks,electric_vans,electric_ships,electric_vehicle_profile_5,households_appliances,households_cooling,households_hot_water,industry_ict,industry_other_electricity,weather/solar_pv_profile_1,weather/solar_thermal,weather/air_temperature,weather/agriculture_heating,weather/wind_offshore_baseline,weather/wind_coastal_baseline,weather/wind_inland_baseline
26.01,1.0,1.0,26.0,1.0,1.0,26.01,1.0,1.0,26.01,0.839931,0.839931,26.01,1.0,1.0,26.01,0.839931,0.839931,45.18,1.0,1.0,45.18,0.0,0.839931,3.417915726530581e-08,3.409667009971425e-08,3.409667009971425e-08,1.5281047922033094e-08,2.566389600491769e-08,1.1887093084896998e-08,1.6591200465364325e-08,2.9302749544040154e-08,4.666287289783214e-08,2.9614371709312483e-08,2.9614371709312483e-08,2.7166118327004717e-08,3.555537777866666e-08,3.458205379734283e-08,1.7286796252359882e-07,3.3956165016219713e-07,22.453526,1.5281047922033094e-08,2.0452619868136375e-08,1.0519357629026992e-08,1.0519357629026992e-08
26.01,1.0,1.0,26.0,1.0,1.0,45.18,1.0,1.0,45.18,0.864618,0.864618,45.19,1.0,1.0,45.19,0.864618,0.864618,45.18,1.0,1.0,45.18,0.0,0.864618,3.4737184322698563e-08,3.465335042787285e-08,3.465335042787285e-08,1.3614024512356756e-08,2.9696403953114804e-08,1.7909659016174422e-08,2.0757087500397167e-08,3.617052727503646e-08,3.445453194234733e-08,3.045251430485906e-08,3.045251430485906e-08,2.758299945602425e-08,3.555537777866666e-08,3.527647254829349e-08,1.9794722256714542e-07,3.934386618865974e-07,23.556527,1.3614024512356756e-08,2.1766070159576878e-08,1.0261197907046793e-08,1.0261197907046793e-08
26.01,1.0,1.0,26.0,1.0,1.0,45.18,1.0,1.0,45.18,0.932326,0.932326,45.19,1.0,1.0,45.19,0.932326,0.932326,45.18,1.0,1.0,45.18,0.0,0.932326,3.348162344356488e-08,3.3400819689516e-08,3.3400819689516e-08,1.2502675572572533e-08,2.834512207666528e-08,1.6541742674450405e-08,2.3459832748221133e-08,3.845982381307651e-08,3.757789714529537e-08,3.073189517004125e-08,3.073189517004125e-08,2.7986063953339133e-08,3.555537777866666e-08,3.416540254677244e-08,2.0927773914805075e-07,4.175901780746707e-07,24.72026,1.2502675572572533e-08,2.0321467821448324e-08,9.699565963128879e-09,9.699565963128879e-09
26.01,1.0,1.0,26.0,1.0,1.0,45.18,1.0,1.0,45.18,0.97125,0.97125,45.19,1.0,1.0,45.19,0.97125,0.97125,45.18,1.0,1.0,45.18,0.0,0.97125,3.376063697226125e-08,3.36791598535953e-08,3.36791598535953e-08,1.2502675572572533e-08,2.4820220827625186e-08,1.6378181743163912e-08,2.921237224175026e-08,3.845982381307651e-08,3.568748040715468e-08,3.0173133439676864e-08,3.0173133439676864e-08,2.833862627959565e-08,3.555537777866666e-08,3.44431700471527e-08,2.1025320681678686e-07,4.0830117022265826e-07,25.603323,1.2502675572572533e-08,2.096688887360956e-08,9.459982630020156e-09,9.459982630020156e-09
26.01,1.0,1.0,26.0,1.0,1.0,45.18,1.0,1.0,45.18,0.988086,0.988086,45.19,1.0,1.0,45.19,0.988086,0.988086,45.18,1.0,1.0,45.18,0.0,0.988086,3.3342116679216694e-08,3.3261649607476354e-08,3.3261649607476354e-08,1.2224838337626476e-08,2.04750740119687e-08,2.718332715639165e-08,3.955619110661521e-08,3.845982381307651e-08,3.363640621462023e-08,2.905560997894809e-08,2.905560997894809e-08,2.86043582221221e-08,3.555537777866666e-08,3.40265187965823e-08,2.0217150520011076e-07,3.7114465995040346e-07,26.1872,1.2224838337626476e-08,2.1344959048772644e-08,9.207204852479356e-09,9.207204852479356e-09
26.01,1.0,1.0,26.0,1.0,1.0,45.18,1.0,1.0,45.18,0.996058,0.996058,45.19,1.0,1.0,45.19,0.996058,0.996058,45.18,1.0,1.0,45.18,0.0,0.996058,3.0551981392252956e-08,3.047824796668335e-08,3.047824796668335e-08,1.1947001102680419e-08,1.4358795064264863e-08,2.9901147100622447e-08,5.0485186744181646e-08,5.157112738571623e-08,3.335722339361631e-08,2.8496848248583707e-08,2.8496848248583707e-08,2.875395899299311e-08,3.583315416756249e-08,3.1387727542969796e-08,1.817640630265783e-07,3.079791192381959e-07,26.514169,1.1947001102680419e-08,2.1033421037303767e-08,9.67526040759611e-09,9.67526040759611e-09
43.02,1.0,1.0,43.0,1.0,1.0,45.18,1.0,1.0,45.18,0.996635,0.996635,45.19,1.0,1.0,45.19,0.996635,0.996635,45.18,1.0,1.0,45.18,0.0,0.996635,2.6924805519200093e-08,2.685982583365245e-08,2.685982583365245e-08,1.1947001102680419e-08,1.6429491504242507e-08,2.9182741209505563e-08,6.478124716251595e-08,5.5941561909929466e-08,3.436717412812463e-08,2.9614371709312483e-08,2.9614371709312483e-08,2.876980047589585e-08,3.583315416756249e-08,2.777675003802637e-08,1.4865221774123712e-07,2.2251957658979445e-07,26.552705,1.1947001102680419e-08,2.1211064312028112e-08,1.0961024295279594e-08,1.0961024295279594e-08
45.18,1.0,1.0,45.19,1.0,1.0,45.18,1.0,1.0,45.18,0.992304,0.992304,45.19,1.0,1.0,45.19,0.992304,0.992304,45.19,1.0,1.0,45.19,0.0,0.992304,2.2042068767013544e-08,2.1988872962264697e-08,2.1988872962264697e-08,9.168628753219858e-09,2.7976105708516513e-08,4.218333712966406e-08,7.84995254599896e-08,5.5941561909929466e-08,1.8759044060785976e-08,3.631951247368512e-08,3.631951247368512e-08,2.865009603742024e-08,3.472204861197916e-08,2.2776935031181624e-08,1.0410421451002195e-07,1.2591303297329603e-07,26.33132,9.168628753219858e-09,2.2488304077179214e-08,1.3008420126693494e-08,1.3008420126693494e-08
45.2,1.0,1.0,45.19,1.0,1.0,45.18,1.0,1.0,45.18,0.982314,0.982314,45.19,1.0,1.0,45.19,0.982314,0.982314,45.19,1.0,1.0,45.19,0.0,0.982314,1.813587936526431e-08,1.80921106651545e-08,1.80921106651545e-08,1.555888515697915e-08,5.127068233381236e-08,6.189479598695593e-08,7.658790803140705e-08,5.5941561909929466e-08,3.6492980324027075e-08,3.71576550692317e-08,3.71576550692317e-08,2.8408543200376926e-08,3.472204861197916e-08,1.8471538775287536e-08,5.1703079160880937e-08,1.8159488388700628e-08,25.775239,1.555888515697915e-08,2.6088730975140248e-08,1.5499131929914007e-08,1.5499131929914007e-08
150.0,0.05,1.0,45.19,1.0,1.0,45.18,1.0,1.0,45.18,0.976356,0.976356,45.19,1.0,1.0,45.19,0.976356,0.976356,105.28,1.0,1.0,105.28,0.976356,0.976356,1.6880318486130626e-08,1.683957992679765e-08,1.683957992679765e-08,1.6114559626871264e-08,6.483454417870913e-08,7.378372978972915e-08,7.6434419041846e-08,5.5941561909929466e-08,4.121176564765771e-08,3.576075074332073e-08,3.576075074332073e-08,3.5304590836618e-08,3.444427222308333e-08,1.736046877376648e-08,9.8142200021612e-09,0.0,24.682476,1.6114559626871264e-08,2.8620052610722482e-08,1.783871526105398e-08,1.783871526105398e-08
86.3,0.75,1.0,45.19,1.0,1.0,45.18,1.0,1.0,45.18,0.968482,0.968482,45.21,0.9,1.0,45.21,0.868482,0.968482,105.28,1.0,1.0,105.28,0.968482,0.968482,1.6182784664389692e-08,1.61437295165994e-08,1.61437295165994e-08,1.3614024512356756e-08,7.603954629160731e-08,7.90505495529722e-08,6.802460141654125e-08,5.294471649685263e-08,3.686590906133576e-08,3.436384641740977e-08,3.436384641740977e-08,4.49930273839259e-08,3.3055390278604164e-08,1.6943817523196086e-08,3.649428971642686e-11,0.0,23.286558,1.3614024512356756e-08,2.9798339159571424e-08,2.2446354145623206e-08,2.2446354145623206e-08
86.3,0.75,1.0,73.6,0.75,1.0,45.18,1.0,1.0,45.18,0.956561,0.956561,45.21,0.9,1.0,45.21,0.856561,0.956561,105.28,1.0,1.0,105.28,0.956561,0.956561,1.6043277900041506e-08,1.600455943455975e-08,1.600455943455975e-08,1.3336187277410701e-08,6.432536853240862e-08,7.545404978254556e-08,5.905938548135352e-08,4.395406837449832e-08,3.340379042298746e-08,3.380508468704538e-08,3.380508468704538e-08,3.784315869455893e-08,3.3055390278604164e-08,1.6388282522435557e-08,0.0,0.0,21.699917,1.3336187277410701e-08,2.977067249292492e-08,2.6555034697326878e-08,2.6555034697326878e-08
72.0,0.75,1.0,45.19,1.0,1.0,45.18,1.0,1.0,45.18,0.942082,0.942082,45.2,1.0,1.0,45.2,0.942082,0.942082,105.28,1.0,1.0,105.28,0.942082,0.942082,1.5485250842648757e-08,1.544787910640115e-08,1.544787910640115e-08,1.5003210687087037e-08,6.15744812074901e-08,5.9191438826038254e-08,4.7766952698582963e-08,4.395406837449832e-08,3.055817555419134e-08,3.380508468704538e-08,3.380508468704538e-08,2.684916956005587e-08,3.138873194522916e-08,1.5971631271865164e-08,0.0,0.0,20.758073,1.5003210687087037e-08,2.868570173348166e-08,2.7221354141146645e-08,2.7221354141146645e-08
72.0,0.75,1.0,45.19,1.0,1.0,45.18,1.0,1.0,45.18,0.937039,0.937039,45.2,1.0,1.0,45.2,0.937039,0.937039,103.94,1.0,1.0,103.94,0.937039,0.937039,2.6645791990503717e-08,2.658148566957315e-08,2.658148566957315e-08,1.4169698982248868e-08,4.984022092485472e-08,5.327142717643564e-08,4.0822175487311104e-08,4.395406837449832e-08,3.311745509696049e-08,3.129065690040564e-08,3.129065690040564e-08,2.6253148654451944e-08,2.999985000075e-08,2.6665680036505316e-08,0.0,0.0,19.908971,1.4169698982248868e-08,2.784418126625865e-08,2.7176822891188393e-08,2.7176822891188393e-08
83.48,0.75,1.0,73.6,0.75,1.0,45.18,1.0,1.0,45.18,0.898993,0.898993,45.22,0.9,1.0,45.22,0.798993,0.898993,103.94,1.0,1.0,103.94,0.898993,0.898993,2.455319052528091e-08,2.4493934438978398e-08,2.4493934438978398e-08,1.3058350042464643e-08,5.566321135320222e-08,3.8256559980305215e-08,2.5194178388078892e-08,0.0,3.412469714470415e-08,2.6261801327126162e-08,2.6261801327126162e-08,0.0,2.8610968056270828e-08,2.4721307533843467e-08,0.0,0.0,19.36917,1.3058350042464643e-08,2.792064325450702e-08,2.6890624974790038e-08,2.6890624974790038e-08
72.0,0.75,1.0,43.0,1.0,1.0,45.18,1.0,1.0,45.18,0.880917,0.880917,45.2,1.0,1.0,45.2,0.880917,0.880917,60.17,1.0,1.0,60.17,0.880917,0.880917,2.455319052528091e-08,2.4493934438978398e-08,2.4493934438978398e-08,1.0279977693004081e-08,3.5031974802218185e-08,3.8256559980305215e-08,2.4324107664050227e-08,0.0,3.4441777336871584e-08,2.235046921457546e-08,2.235046921457546e-08,0.0,2.8610968056270828e-08,2.4304656283273074e-08,0.0,0.0,18.781176,1.0279977693004081e-08,2.5628730975475466e-08,2.5314930531822808e-08,2.5314930531822808e-08
72.0,0.75,1.0,73.6,0.75,1.0,45.18,1.0,1.0,45.18,0.877772,0.877772,45.2,1.0,1.0,45.2,0.877772,0.877772,45.19,1.0,1.0,45.19,0.0,0.877772,2.3716149939191793e-08,2.3658913946740503e-08,2.3658913946740503e-08,7.779442578489575e-09,2.083383992544667e-08,3.8256559980305215e-08,2.3585142118604956e-08,0.0,2.9457959722675145e-08,1.983604142793572e-08,1.983604142793572e-08,0.0,2.8610968056270828e-08,2.347135378213228e-08,0.0,0.0,18.393262,7.779442578489575e-09,2.1006146183522473e-08,2.218272567364814e-08,2.218272567364814e-08
83.48,0.75,1.0,73.6,0.75,1.0,45.18,1.0,1.0,45.18,0.882563,0.882563,45.2,1.0,1.0,45.2,0.882563,0.882563,45.19,1.0,1.0,45.19,0.0,0.882563,2.287910935310267e-08,2.28238934545026e-08,2.28238934545026e-08,8.057279813435632e-09,1.989937500678423e-08,3.8256559980305215e-08,2.3193525354223616e-08,0.0,2.539692461746128e-08,1.8439137102024752e-08,1.8439137102024752e-08,0.0,2.8333191667374997e-08,2.2776935031181624e-08,0.0,0.0,18.049811,8.057279813435632e-09,1.901805261771981e-08,1.9806076370320693e-08,1.9806076370320693e-08
83.48,0.75,1.0,73.6,0.75,1.0,45.18,1.0,1.0,45.18,0.852288,0.852288,57.38,0.9,1.0,57.38,0.752288,0.852288,57.37,1.0,1.0,57.37,0.852288,0.852288,2.287910935310267e-08,2.28238934545026e-08,2.28238934545026e-08,7.2237681085974626e-09,2.2561041537476315e-08,3.8256559980305215e-08,2.2983876981763278e-08,0.0,1.524709850257068e-08,1.7600994506478174e-08,1.7600994506478174e-08,0.0,2.8333191667374997e-08,2.3193586281752016e-08,0.0,0.0,17.67638,7.2237681085974626e-09,1.8957146185015652e-08,1.7754513872244032e-08,1.7754513872244032e-08
72.0,0.75,1.0,73.6,0.75,1.0,45.18,1.0,1.0,45.18,0.775237,0.775237,60.18,0.9,1.0,60.18,0.675237,0.775237,60.17,1.0,1.0,60.17,0.775237,0.775237,2.287910935310267e-08,2.28238934545026e-08,2.28238934545026e-08,9.168628753219858e-09,1.4004422202788666e-08,3.8256559980305215e-08,2.2910430101992858e-08,0.0,9.25607236738997e-09,1.7600994506478174e-08,1.7600994506478174e-08,0.0,2.7777638889583332e-08,2.347135378213228e-08,0.0,0.0,17.385243,9.168628753219858e-09,1.593444443283244e-08,1.601388887387587e-08,1.601388887387587e-08
72.0,0.75,1.0,43.0,1.0,1.0,45.18,1.0,1.0,45.18,0.721528,0.721528,43.01,1.0,1.0,43.01,0.721528,0.721528,57.37,1.0,1.0,57.37,0.721528,0.721528,2.1763055238317172e-08,2.17105327981854e-08,2.17105327981854e-08,1.2224838337626476e-08,5.078054324618619e-09,6.329571377060352e-09,6.5531604468905204e-09,0.0,4.912402370576729e-09,1.7880375371660365e-08,1.7880375371660365e-08,4.4147354236486284e-08,3.027762638964583e-08,2.194363253004083e-08,3.787997515302803e-09,0.0,17.685745,1.2224838337626476e-08,1.201105262282606e-08,1.5142968735803464e-08,1.5142968735803464e-08
60.18,0.75,1.0,45.19,1.0,1.0,45.18,1.0,1.0,45.18,0.760285,0.760285,45.19,1.0,1.0,45.19,0.760285,0.760285,60.17,1.0,1.0,60.17,0.760285,0.760285,2.246058906005811e-08,2.2406383208383653e-08,2.2406383208383653e-08,1.4725373452140982e-08,1.2142291136418908e-08,6.329571377060352e-09,7.510068366185167e-09,0.0,1.0342012006806895e-08,2.0394803158300103e-08,2.0394803158300103e-08,8.50233826991093e-08,3.222206111191666e-08,2.2915818781371754e-08,3.3928164923734954e-08,0.0,19.259154,1.4725373452140982e-08,8.82249706959412e-09,1.1004340267461208e-08,1.1004340267461208e-08
45.18,1.0,1.0,43.0,1.0,1.0,45.18,1.0,1.0,45.18,0.78459,0.78459,45.19,1.0,1.0,45.19,0.78459,0.78459,45.2,1.0,1.0,45.2,0.78459,0.78459,2.7203819047896466e-08,2.713816599773175e-08,2.713816599773175e-08,1.3336187277410701e-08,2.1073470452495655e-08,6.329571377060352e-09,9.848077408346492e-09,0.0,2.4416307276354634e-08,2.598242046194397e-08,2.598242046194397e-08,9.533523519764241e-08,3.3055390278604164e-08,2.8054517538406633e-08,8.059283695850288e-08,6.646299962905243e-08,20.821986,1.3336187277410701e-08,6.873573094406184e-09,5.1812499951425776e-09,5.1812499951425776e-09
45.18,1.0,1.0,26.0,1.0,1.0,45.18,1.0,1.0,45.18,0.80921,0.80921,45.19,1.0,1.0,45.19,0.80921,0.80921,45.18,1.0,1.0,45.18,0.0,0.80921,3.027296786355658e-08,3.019990780260405e-08,3.019990780260405e-08,2.4727513910199005e-08,2.9308455622767924e-08,7.160129578778019e-09,1.1290034517308663e-08,0.0,3.027952260772991e-08,3.101127603522345e-08,3.101127603522345e-08,5.6832213230292556e-08,3.388871944529166e-08,3.0554425041829005e-08,1.1655041366225808e-07,2.2066158347370992e-07,22.5273,2.4727513910199005e-08,4.110526897589306e-09,2.805555552925347e-09,2.805555552925347e-09
45.18,1.0,1.0,26.0,1.0,1.0,45.18,1.0,1.0,45.18,0.83242,0.83242,45.19,1.0,1.0,45.19,0.83242,0.83242,45.18,1.0,1.0,45.18,0.0,0.83242,3.180754227138664e-08,3.17307787050402e-08,3.17307787050402e-08,2.1949141560738444e-08,2.2275388560884962e-08,6.982105864178411e-09,9.849276541077437e-09,0.0,3.092934809987877e-08,3.2966942091498797e-08,3.2966942091498797e-08,3.250934331209505e-08,3.41664958341875e-08,3.1804378793540196e-08,1.3791987823989422e-07,3.0612112612211134e-07,24.296138,2.1949141560738444e-08,1.4405824550905466e-09,1.3264756932008734e-09,1.3264756932008734e-09
45.18,1.0,1.0,26.0,1.0,1.0,45.18,1.0,1.0,45.18,0.84185,0.84185,45.19,1.0,1.0,45.19,0.84185,0.84185,45.18,1.0,1.0,45.18,0.0,0.84185,3.3063103150520315e-08,3.2983309443397046e-08,3.2983309443397046e-08,1.77815830365476e-08,2.66482534427431e-08,1.1193799844805616e-08,1.0324932524352554e-08,0.0,2.0757444197446303e-08,3.436384641740977e-08,3.436384641740977e-08,3.349973376575144e-08,3.41664958341875e-08,3.388763504639217e-08,1.391346167404553e-07,3.5628215161434255e-07,25.842181,1.77815830365476e-08,7.598643269316396e-10,1.0296006934791938e-09,1.0296006934791938e-09
45.18,1.0,1.0,26.0,1.0,1.0,45.18,1.0,1.0,45.18,0.871816,0.871816,45.19,1.0,1.0,45.19,0.871816,0.871816,45.18,1.0,1.0,45.18,0.0,0.871816,3.362113020791307e-08,3.353998977155565e-08,3.353998977155565e-08,1.4447536217194925e-08,2.8496054791868987e-08,1.5078503442708132e-08,1.1777082261527763e-08,0.0,3.645535557711008e-08,3.492260814777415e-08,3.492260814777415e-08,3.4457607491344325e-08,3.388871944529166e-08,3.472093754753296e-08,1.301693691622236e-07,3.7114465995040346e-07,26.890504,1.4447536217194925e-08,6.276233913554937e-10,8.010416659156901e-10,8.010416659156901e-10
45.18,1.0,1.0,26.0,1.0,1.0,45.18,1.0,1.0,45.18,0.949429,0.949429,45.19,1.0,1.0,45.19,0.949429,0.949429,45.18,1.0,1.0,45.18,0.0,0.949429,3.390014373660944e-08,3.381832993563495e-08,3.381832993563495e-08,1.3058350042464643e-08,2.454345855151361e-08,1.510861232796907e-08,1.1741607918237287e-08,0.0,2.6829686724284025e-08,3.436384641740977e-08,3.436384641740977e-08,3.5295300342885564e-08,3.33331666675e-08,3.569312379886389e-08,1.338481582015329e-07,3.377041359103177e-07,27.501157,1.3058350042464643e-08,1.0532584787646163e-09,1.0318576379215224e-09,1.0318576379215224e-09
45.18,1.0,1.0,26.0,1.0,1.0,45.18,1.0,1.0,45.18,0.9789,0.9789,45.19,1.0,1.0,45.19,0.9789,0.9789,45.18,1.0,1.0,45.18,0.0,0.9789,3.2644582857475756e-08,3.25657991972781e-08,3.25657991972781e-08,1.3336187277410701e-08,2.0316714946952478e-08,2.840977118134375e-08,1.554076019305591e-08,0.0,1.9017405136479286e-08,3.2408180361134415e-08,3.2408180361134415e-08,3.5927292134479174e-08,3.3055390278604164e-08,3.388763504639217e-08,1.407014016598598e-07,2.466710927778678e-07,27.578928,1.3336187277410701e-08,1.0497064319835792e-09,1.573263887413954e-09,1.573263887413954e-09
45.18,1.0,1.0,26.0,1.0,1.0,45.18,1.0,1.0,45.18,0.984084,0.984084,45.19,1.0,1.0,45.19,0.984084,0.984084,45.18,1.0,1.0,45.18,0.0,0.984084,3.22260625644312e-08,3.214828895115915e-08,3.214828895115915e-08,1.1669163867734362e-08,1.4208071542013624e-08,1.5182504002714256e-08,1.1386264918967053e-08,0.0,2.2888217357153844e-08,3.129065690040564e-08,3.129065690040564e-08,3.628342772755586e-08,3.3055390278604164e-08,3.388763504639217e-08,1.426166658870828e-07,1.2405503985721147e-07,27.122749,1.1669163867734362e-08,1.5918730982551493e-09,2.0467881925255802e-09,2.0467881925255802e-09
45.18,1.0,1.0,43.0,1.0,1.0,45.18,1.0,1.0,45.18,0.991566,0.991566,45.19,1.0,1.0,45.19,0.991566,0.991566,45.18,1.0,1.0,45.18,0.0,0.991566,3.083099492094933e-08,3.075658813076265e-08,3.075658813076265e-08,1.3336187277410701e-08,1.8220392370297833e-08,1.0110931814198253e-08,1.0784000504849589e-08,0.0,3.94234840446399e-08,3.184941863077003e-08,3.184941863077003e-08,3.632261455368369e-08,3.3055390278604164e-08,3.2498797544490854e-08,1.237924722223006e-07,0.0,26.091238,1.3336187277410701e-08,3.677922804337309e-09,3.4304687467839355e-09,3.4304687467839355e-09
45.18,1.0,1.0,45.19,1.0,1.0,45.18,1.0,1.0,45.18,0.980189,0.980189,45.19,1.0,1.0,45.19,0.980189,0.980189,45.18,1.0,1.0,45.18,0.0,0.980189,2.8877900220074708e-08,2.880820698220755e-08,2.880820698220755e-08,1.5281047922033094e-08,2.498569245302523e-08,7.5750799800161e-09,1.1486292574273439e-08,0.0,2.092130198225251e-08,3.6598893338867314e-08,3.6598893338867314e-08,3.604008825710246e-08,3.2499837500812496e-08,3.041554129163888e-08,8.168492171843806e-08,0.0,24.956779,1.5281047922033094e-08,7.4129298191593334e-09,5.425694439357856e-09,5.425694439357856e-09
45.18,1.0,1.0,45.19,1.0,1.0,45.18,1.0,1.0,45.18,0.948854,0.948854,45.19,1.0,1.0,45.19,0.948854,0.948854,45.19,1.0,1.0,45.19,0.0,0.948854,2.650628522615553e-08,2.6442315587533502e-08,2.6442315587533502e-08,1.6670234096763375e-08,4.959996281894834e-08,1.8445044958456255e-08,1.6831426722463773e-08,0.0,3.063790262268569e-08,3.855455939514266e-08,3.855455939514266e-08,3.546848467476968e-08,3.194428472302083e-08,2.777675003802637e-08,4.202907406131443e-08,0.0,24.014538,1.6670234096763375e-08,1.2057801160803688e-08,6.2729166607858066e-09,6.2729166607858066e-09
72.0,0.75,1.0,45.19,1.0,1.0,45.18,1.0,1.0,45.18,0.906511,0.906511,45.19,1.0,1.0,45.19,0.906511,0.906511,45.18,1.0,1.0,45.18,0.0,0.906511,2.5390231111370035e-08,2.53289549312163e-08,2.53289549312163e-08,1.2502675572572533e-08,6.847879000713067e-08,1.3240020723914696e-08,1.531432396236234e-08,0.0,3.545588044992855e-08,3.520198901295635e-08,3.520198901295635e-08,4.270756592574683e-08,3.1666508334125e-08,2.583237753536452e-08,1.393121491122337e-08,0.0,22.906203,1.2502675572572533e-08,1.2992134493456139e-08,9.474999991117187e-09,9.474999991117187e-09
83.48,0.75,1.0,73.6,0.75,1.0,45.18,1.0,1.0,45.18,0.856959,0.856959,45.2,1.0,1.0,45.2,0.856959,0.856959,45.19,1.0,1.0,45.19,0.0,0.856959,2.455319052528091e-08,2.4493934438978398e-08,2.4493934438978398e-08,1.5003210687087037e-08,7.46969459226851e-08,1.1875391378398204e-08,1.3942116407250176e-08,0.0,3.884619076766345e-08,3.380508468704538e-08,3.380508468704538e-08,5.2973799717875796e-08,3.1110955556333326e-08,2.4721307533843467e-08,5.625059693133464e-10,0.0,21.901685,1.5003210687087037e-08,1.4189479521823357e-08,1.0737760406600016e-08,1.0737760406600016e-08
72.0,0.75,1.0,43.03,1.0,1.0,45.18,1.0,1.0,45.18,0.834035,0.834035,45.2,1.0,1.0,45.2,0.834035,0.834035,45.18,1.0,1.0,45.18,0.0,0.834035,2.5669244640066407e-08,2.56072950952956e-08,2.56072950952956e-08,1.555888515697915e-08,6.374339373865018e-08,1.2885025133501889e-08,1.3560992054264607e-08,0.0,2.8035610977225367e-08,3.3246322956680994e-08,3.3246322956680994e-08,4.450265606730493e-08,3.138873194522916e-08,2.583237753536452e-08,0.0,0.0,20.977239,1.555888515697915e-08,1.593583039774371e-08,1.0582465267856717e-08,1.0582465267856717e-08
83.48,0.75,1.0,43.0,1.0,1.0,45.18,1.0,1.0,45.18,0.843354,0.843354,43.02,1.0,1.0,43.02,0.843354,0.843354,45.18,1.0,1.0,45.18,0.0,0.843354,2.6924805519200093e-08,2.685982583365245e-08,2.685982583365245e-08,1.2780512807518588e-08,5.649579930401408e-08,1.377435482741012e-08,1.319935360815691e-08,0.0,3.284040083458077e-08,3.2687561226316606e-08,3.2687561226316606e-08,3.1774441436080615e-08,2.999985000075e-08,2.7637866287836237e-08,0.0,0.0,20.256011,1.2780512807518588e-08,1.7071479519723142e-08,1.1325520822715658e-08,1.1325520822715658e-08
72.0,0.75,1.0,43.02,1.0,1.0,45.18,1.0,1.0,45.18,0.79406,0.79406,43.02,1.0,1.0,43.02,0.79406,0.79406,45.18,1.0,1.0,45.18,0.0,0.79406,2.7482832576592838e-08,2.7416506161811048e-08,2.7416506161811048e-08,1.3058350042464643e-08,4.606700764123833e-08,6.729927515137018e-09,1.0212114119916081e-08,0.0,3.276201687079562e-08,2.9893752574494673e-08,2.9893752574494673e-08,3.036204817096245e-08,2.888874444516666e-08,2.777675003802637e-08,0.0,0.0,19.79016,1.3058350042464643e-08,1.9028988290226457e-08,1.0097829851644395e-08,1.0097829851644395e-08
83.48,0.75,1.0,43.02,1.0,1.0,45.18,1.0,1.0,45.18,0.81255,0.81255,43.02,1.0,1.0,43.02,0.81255,0.81255,45.18,1.0,1.0,45.18,0.0,0.81255,2.6366778461807345e-08,2.630314550549385e-08,2.630314550549385e-08,1.0279977693004081e-08,5.9266036977035644e-08,6.329571377060352e-09,9.100717933784602e-09,0.0,3.628908936170921e-08,2.514427786639739e-08,2.514427786639739e-08,0.0,2.8333191667374997e-08,2.6387912536125053e-08,0.0,0.0,19.396659,1.0279977693004081e-08,1.920111694507178e-08,1.106380207296102e-08,1.106380207296102e-08
45.19,1.0,1.0,45.19,1.0,1.0,45.18,1.0,1.0,45.18,0.879035,0.879035,45.19,1.0,1.0,45.19,0.879035,0.879035,45.18,1.0,1.0,45.18,0.0,0.879035,2.7203819047896466e-08,2.713816599773175e-08,2.713816599773175e-08,9.446465988165913e-09,3.833052927669084e-08,6.329571377060352e-09,7.921770603809848e-09,0.0,3.396742639094465e-08,2.1232945753846685e-08,2.1232945753846685e-08,0.0,2.8333191667374997e-08,2.6804563786695446e-08,0.0,0.0,19.0572,9.446465988165913e-09,1.7440707589629508e-08,1.3475607626255505e-08,1.3475607626255505e-08
45.19,1.0,1.0,45.19,1.0,1.0,45.18,1.0,1.0,45.18,0.881667,0.881667,45.19,1.0,1.0,45.19,0.881667,0.881667,45.18,1.0,1.0,45.18,0.0,0.881667,2.7203819047896466e-08,2.713816599773175e-08,2.713816599773175e-08,7.779442578489575e-09,2.0728615870356628e-08,6.329571377060352e-09,7.151028040994517e-09,0.0,3.026634426387966e-08,1.8718517967206946e-08,1.8718517967206946e-08,0.0,2.8333191667374997e-08,2.624902878593492e-08,0.0,0.0,18.725872,7.779442578489575e-09,1.5335906421572707e-08,1.419357637558241e-08,1.419357637558241e-08
45.18,1.0,1.0,43.0,1.0,1.0,45.18,1.0,1.0,45.18,0.847894,0.847894,43.02,1.0,1.0,43.02,0.847894,0.847894,45.18,1.0,1.0,45.18,0.0,0.847894,2.7203819047896466e-08,2.713816599773175e-08,2.713816599773175e-08,8.335117048381687e-09,1.6680627643677088e-08,6.329571377060352e-09,6.7678052057297955e-09,0.0,2.4756429390229116e-08,1.7600994506478174e-08,1.7600994506478174e-08,0.0,2.8055415278479163e-08,2.624902878593492e-08,0.0,0.0,18.550504,8.335117048381687e-09,1.4454760223384423e-08,1.498064234706676e-08,1.498064234706676e-08
