interconnector_1_price,interconnector_2_price,interconnector_3_price,interconnector_4_price,interconnector_5_price,interconnector_6_price
85.8,35.8,35.8,35.8,35.8,12.1
77.1,35.4,35.8,35.8,35.8,12.1
88.9,29.3,35.8,88.9,35.8,12.1
88.9,35.8,35.8,88.9,35.8,12.1
61.0,35.8,35.8,39.7,35.8,12.1
61.0,14.9,35.8,35.8,35.8,12.1
61.0,12.1,35.8,35.8,35.8,12.1
61.0,12.1,35.8,35.8,35.8,12.1
61.0,12.1,35.8,35.8,35.8,12.1
61.0,12.1,35.8,35.8,35.8,12.1
61.0,12.1,35.8,61.0,35.8,12.1
88.9,23.8,35.8,88.9,35.8,12.1
88.9,88.9,88.9,88.9,35.8,88.8
88.9,88.9,88.9,88.9,35.8,88.9
88.9,88.9,88.9,88.9,35.8,88.9
88.9,88.9,88.9,88.9,35.8,88.9
88.9,88.9,88.9,88.9,35.8,88.9
88.9,88.8,88.9,88.8,35.8,88.8
88.8,88.8,88.9,88.8,35.8,88.8
88.8,88.8,88.9,88.8,35.8,88.8
79.1,79.1,82.0,79.1,82.0,79.1
79.1,79.1,82.0,79.1,82.0,79.1
79.1,79.1,82.0,79.1,82.0,79.1
79.1,79.1,82.0,79.1,82.0,79.1
79.1,79.1,82.0,79.1,82.0,79.1
82.0,82.0,82.0,82.0,82.0,82.0
82.0,82.0,82.0,82.0,82.0,82.0
91.1,91.1,91.2,91.1,82.0,91.1
82.0,82.0,118.6,82.0,82.0,82.0
79.1,79.1,112.9,79.1,82.0,79.1
79.1,79.1,115.2,79.1,82.0,79.1
77.7,77.7,111.7,77.7,82.0,77.7
79.1,79.1,111.3,79.1,82.0,79.1
79.1,79.1,111.1,79.1,82.0,79.1
79.1,79.1,111.1,79.1,82.0,79.1
82.0,82.0,111.1,82.0,82.0,82.0
114.7,114.7,114.7,114.7,82.0,114.7
114.7,114.7,118.8,114.7,82.0,114.7
114.7,114.7,118.8,114.7,82.0,114.7
114.7,114.7,118.8,114.7,82.0,114.7
114.7,114.7,117.6,114.7,82.0,114.7
114.7,114.7,117.7,114.7,82.0,114.7
114.6,114.7,114.8,114.6,82.0,114.7
114.4,114.7,114.7,114.4,82.0,114.7
103.6,103.6,103.6,103.6,96.8,103.6
107.0,107.1,107.1,107.0,96.8,107.1
107.0,107.1,107.1,107.0,96.8,107.0
103.6,103.6,103.6,103.6,96.8,103.6
107.0,107.0,107.0,107.0,96.8,107.0
103.6,103.6,103.6,103.6,96.8,103.6
107.0,107.0,107.0,107.0,96.8,107.0
110.8,110.8,110.8,110.7,96.8,110.7
103.6,103.6,109.4,103.6,96.8,76.4
96.8,96.8,98.2,96.8,96.8,35.8
96.8,96.8,102.6,96.8,96.8,12.1
96.8,96.8,96.8,96.8,96.8,12.1
96.8,96.8,96.8,96.8,96.8,12.1
96.8,96.8,96.8,96.8,96.8,12.1
103.6,103.6,103.6,103.6,96.8,12.1
113.7,113.7,110.8,110.8,96.8,12.1
117.6,117.6,111.1,111.2,96.8,76.4
120.9,120.9,120.8,120.8,96.8,120.8
120.9,120.9,120.9,120.8,96.8,120.8
120.4,120.4,120.4,120.4,96.8,120.4
118.0,117.9,117.9,117.9,96.8,117.9
117.5,117.5,111.0,117.5,96.8,111.0
114.6,110.8,110.8,110.8,96.8,110.8
114.2,110.8,110.8,110.8,96.8,110.8
107.0,19.0,19.0,35.7,35.7,19.0
107.0,12.2,12.1,35.7,35.7,12.1
107.0,12.1,12.1,35.8,35.7,12.1
107.0,12.1,12.1,35.8,35.7,12.1
107.0,12.1,12.1,35.8,35.7,12.1
96.8,12.1,12.1,35.8,35.7,12.1
73.8,12.1,12.1,35.8,35.7,12.1
73.7,12.1,12.1,35.8,35.7,12.1
35.8,12.1,12.1,35.7,35.7,12.1
35.7,12.1,35.7,35.7,35.7,12.1
35.7,12.1,35.7,35.7,35.7,12.1
35.7,12.1,35.7,35.7,35.7,12.1
35.7,12.1,35.7,35.7,35.7,12.1
35.7,12.1,29.2,35.7,35.7,12.1
73.7,12.1,35.7,35.8,35.7,12.1
85.2,35.7,35.7,35.8,35.7,12.1
114.6,114.6,35.8,114.6,35.7,35.8
114.6,114.6,114.6,114.6,35.7,114.6
114.6,114.6,114.6,114.6,35.7,114.6
114.6,114.6,114.6,114.6,35.7,114.6
114.6,114.6,114.6,114.6,35.7,114.6
114.6,114.6,114.6,114.6,35.7,114.6
114.6,114.6,114.6,114.6,35.7,114.6
114.6,114.6,114.6,114.6,35.7,114.6
53.1,53.1,53.1,53.1,36.0,36.0
53.1,53.1,53.1,53.1,36.0,36.0
53.1,53.1,53.1,53.1,36.0,35.8
53.1,53.1,53.1,53.1,36.0,35.8
53.1,53.1,53.1,53.1,36.0,35.8
53.1,53.1,53.1,53.1,36.0,24.4
36.0,36.0,36.0,36.0,36.0,23.8
36.0,36.0,36.0,36.0,36.0,12.1
36.0,36.0,36.0,36.0,36.0,12.1
36.0,36.0,36.0,36.0,36.0,12.1
36.0,36.0,36.0,36.0,36.0,12.1
36.0,36.0,36.0,36.0,36.0,12.1
36.0,36.0,36.0,36.0,36.0,12.1
36.0,36.0,36.0,36.0,36.0,2.0
36.0,36.0,36.0,36.0,36.0,2.0
53.1,53.1,53.1,53.1,36.0,12.1
53.1,53.1,53.1,53.1,36.0,12.1
53.1,53.1,53.1,53.1,36.0,23.8
53.1,53.1,53.1,53.1,36.0,36.0
53.1,53.1,53.1,53.1,36.0,36.0
36.0,36.0,36.0,36.0,36.0,36.0
36.0,36.0,36.0,36.0,36.0,36.0
36.0,36.0,36.0,36.0,36.0,36.0
36.0,36.0,36.0,36.0,36.0,36.0
7.3,12.1,12.1,7.3,12.1,12.1
7.3,12.1,12.1,7.3,12.1,12.1
7.3,12.1,12.1,7.3,12.1,12.1
7.3,12.1,12.1,7.3,12.1,12.1
7.3,12.1,12.1,7.3,12.1,12.1
12.1,12.1,12.1,12.1,12.1,12.1
12.1,12.1,12.1,12.1,12.1,12.1
12.1,12.1,12.1,12.1,12.1,12.1
12.1,12.1,12.2,12.1,12.1,12.1
7.3,12.1,12.2,7.3,12.1,12.1
7.3,12.1,12.2,7.3,12.1,12.1
7.3,12.1,12.2,7.3,12.1,12.1
7.3,12.1,12.2,7.3,12.1,12.1
7.3,12.1,12.1,7.3,12.1,12.1
12.1,12.1,12.1,12.1,12.1,12.1
35.8,35.8,35.8,12.2,12.1,35.8
117.7,117.7,117.7,12.2,12.1,117.7
117.7,117.7,117.7,12.2,12.1,117.7
117.7,117.7,117.7,35.7,12.1,117.7
117.7,117.7,117.7,35.8,12.1,117.7
117.7,117.7,117.7,117.7,12.1,117.7
117.7,117.7,117.7,117.7,12.1,117.7
117.7,117.7,117.7,117.7,12.1,117.7
117.7,117.7,117.7,117.7,12.1,117.7
107.0,107.0,52.8,52.7,35.8,52.8
107.0,52.8,35.8,35.8,35.8,35.8
107.0,35.8,35.8,35.8,35.8,35.8
107.0,35.8,35.8,35.8,35.8,35.8
107.0,35.8,35.8,35.8,35.8,35.8
91.8,35.8,35.8,35.8,35.8,35.8
105.2,35.8,35.8,35.8,35.8,35.8
105.2,52.8,52.8,52.8,35.8,52.8
77.7,52.8,52.8,52.8,35.8,52.8
77.7,37.7,37.7,37.7,35.8,37.7
77.7,35.8,35.8,35.8,35.8,35.8
77.7,35.8,35.8,35.8,35.8,35.8
77.7,35.8,35.8,35.8,35.8,35.8
77.7,35.8,35.8,35.8,35.8,35.8
107.6,35.8,35.8,35.8,35.8,35.8
111.7,35.8,35.8,35.8,35.8,35.8
112.7,35.8,35.8,35.8,35.8,35.8
112.7,35.8,35.8,35.8,35.8,35.8
112.7,35.8,35.8,35.8,35.8,35.8
112.7,35.8,35.8,35.8,35.8,35.8
112.6,35.8,35.8,35.8,35.8,35.8
103.2,35.8,35.8,35.8,35.8,35.8
77.7,35.8,35.8,35.8,35.8,35.8
77.7,35.8,35.8,35.8,35.8,35.8
5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,9.5
5.0,5.0,5.0,5.0,5.0,8.9
2.4,2.4,2.4,2.4,5.0,8.9
2.4,2.4,2.4,2.4,5.0,5.0
2.4,2.4,2.4,2.4,5.0,5.0
2.4,2.4,2.4,2.4,5.0,6.4
2.4,2.4,2.4,2.4,5.0,6.4
2.4,2.4,5.0,2.4,5.0,5.0
2.4,2.4,3.8,2.4,5.0,3.8
2.4,2.4,2.4,2.4,5.0,2.4
2.4,2.4,2.4,2.4,5.0,2.4
2.3,2.4,2.4,2.4,5.0,2.4
2.4,2.4,2.4,2.4,5.0,2.4
2.4,2.4,2.4,2.4,5.0,2.4
2.4,2.4,5.0,2.4,5.0,5.0
2.4,12.1,12.1,2.4,5.0,12.1
5.0,22.6,22.6,5.0,5.0,22.6
5.0,22.6,22.6,5.0,5.0,22.6
5.0,22.6,22.6,5.0,5.0,22.6
5.0,22.6,22.6,5.0,5.0,22.6
5.0,22.6,22.6,5.0,5.0,22.6
5.0,22.6,22.6,5.0,5.0,22.6
5.0,22.6,22.6,5.0,5.0,22.6
2.4,12.1,12.1,2.4,12.2,12.1
2.4,12.1,12.1,2.4,12.2,12.1
2.4,12.1,12.1,2.4,12.1,12.1
2.4,12.1,12.1,2.4,12.1,12.1
2.4,12.1,12.1,2.4,12.1,12.1
2.4,12.1,12.1,2.4,12.2,12.1
2.4,12.1,12.1,2.4,12.2,12.1
2.4,12.1,16.7,2.4,16.7,12.1
2.3,12.1,35.8,2.4,16.7,12.1
2.3,12.1,86.1,2.4,16.7,12.1
2.0,12.1,86.1,2.0,16.7,12.1
2.0,12.1,86.1,2.0,16.7,12.1
2.0,12.1,86.1,2.0,16.7,12.1
2.0,12.1,110.8,2.0,16.7,12.1
2.3,12.1,110.8,2.4,16.7,12.1
2.3,12.1,110.8,2.4,16.7,12.1
2.4,111.0,111.0,2.4,16.7,111.0
16.7,111.3,118.6,16.7,16.7,111.3
35.8,111.3,118.6,16.7,16.7,111.3
35.8,111.3,118.6,16.7,16.7,111.3
35.8,111.3,118.6,16.7,16.7,111.3
35.8,111.3,118.6,16.7,16.7,111.3
35.8,111.3,118.6,16.7,16.7,111.3
35.8,111.3,118.6,16.7,16.7,111.3
35.8,36.0,36.0,35.8,35.8,35.8
35.8,35.8,35.8,35.8,35.8,35.8
35.8,35.8,35.8,35.8,35.8,35.8
35.8,35.8,35.8,35.8,35.8,35.8
35.8,35.8,35.8,35.8,35.8,35.8
35.8,35.8,35.8,35.8,35.8,35.8
35.8,35.8,35.8,35.8,35.8,35.8
35.8,35.8,35.8,35.8,35.8,35.8
35.8,35.8,35.8,35.7,35.8,35.8
29.9,29.9,35.8,29.9,35.8,29.9
29.3,29.3,35.8,29.3,35.8,23.1
29.3,29.3,35.8,29.3,35.8,12.1
29.3,29.3,35.8,29.3,35.8,12.1
35.8,35.8,35.8,35.8,35.8,12.1
35.8,35.8,35.8,35.8,35.8,12.1
80.0,80.0,80.0,80.0,35.8,80.0
117.7,117.8,117.8,117.7,35.8,117.7
117.8,117.8,117.8,117.8,35.8,117.8
117.8,117.8,117.8,117.8,35.8,117.8
117.8,117.8,117.8,117.8,35.8,117.8
117.8,117.8,117.8,117.8,35.8,117.8
117.8,117.8,117.8,117.8,35.8,117.8
117.8,117.8,117.8,117.8,35.8,117.8
117.8,117.8,117.8,117.8,35.8,117.8
88.9,52.8,35.8,52.8,35.8,35.8
88.9,52.8,35.8,88.9,35.8,19.0
88.9,52.8,35.8,88.9,35.8,19.0
88.9,35.8,35.8,35.8,35.8,12.1
88.9,35.8,35.8,35.8,35.8,12.1
61.0,35.8,35.8,35.8,35.8,12.1
61.0,35.8,35.8,35.8,35.8,12.1
35.9,35.8,35.8,35.8,35.8,12.1
35.8,35.8,35.8,35.8,35.8,12.1
35.8,35.8,35.8,35.8,35.8,12.1
35.8,35.8,35.8,35.8,35.8,12.1
35.8,35.8,35.8,35.8,35.8,12.1
35.8,35.8,35.8,35.8,35.8,12.1
35.8,35.8,35.8,35.8,35.8,12.1
61.0,35.8,35.8,35.8,35.8,12.1
86.9,86.8,35.8,86.9,35.8,12.1
113.6,113.6,35.8,113.6,35.8,23.9
113.6,113.6,35.8,113.6,35.8,35.8
113.6,113.6,35.8,113.6,35.8,35.8
113.6,113.6,35.8,113.6,35.8,35.8
113.6,113.6,35.8,113.6,35.8,35.8
113.6,113.6,35.8,113.6,35.8,35.8
113.6,113.6,35.8,113.6,35.8,35.8
113.6,113.6,35.8,113.6,35.8,35.8
19.1,19.1,19.0,19.1,12.1,19.0
19.1,19.1,19.0,19.1,12.1,19.0
19.1,19.1,19.0,19.1,12.1,19.0
19.1,19.1,19.0,19.1,12.1,19.0
19.1,19.1,12.1,19.1,12.1,12.1
12.2,12.2,12.1,12.2,12.1,12.1
12.2,12.2,12.1,12.2,12.1,12.1
12.2,12.1,12.1,12.2,12.1,12.1
12.1,12.1,12.1,12.1,12.1,12.1
12.1,12.1,12.1,12.1,12.1,12.1
12.1,12.1,12.1,12.1,12.1,2.0
12.1,12.1,12.1,12.1,12.1,2.0
12.1,2.4,12.1,12.1,12.1,2.3
12.1,2.4,12.1,12.1,12.1,2.0
12.1,2.4,12.1,12.1,12.1,2.4
12.2,12.1,12.1,12.2,12.1,12.1
12.2,12.1,12.2,12.2,12.1,12.1
35.9,12.2,35.8,35.8,12.1,12.2
35.9,35.9,35.9,35.9,12.1,35.9
35.9,35.9,35.9,35.9,12.1,35.9
35.9,35.9,35.9,35.9,12.1,35.9
35.9,35.9,35.9,35.9,12.1,35.9
35.9,35.9,35.9,35.9,12.1,35.9
35.9,35.9,35.9,35.9,12.1,35.9
111.1,111.1,111.1,111.1,110.8,111.1
110.8,110.8,110.8,110.8,110.8,110.8
110.8,110.8,110.8,110.8,110.8,110.8
110.8,110.8,110.8,110.8,110.8,110.8
110.8,110.8,110.8,110.8,110.8,110.8
110.8,110.8,110.8,110.8,110.8,110.7
110.8,110.8,110.8,110.8,110.8,110.8
111.1,111.1,111.1,111.1,110.8,111.1
111.3,111.3,111.3,111.3,110.8,86.1
111.0,111.0,111.0,111.0,110.8,76.6
111.0,110.9,111.0,110.9,110.8,35.8
110.8,110.8,110.8,110.8,110.8,12.1
110.8,97.2,110.8,110.8,110.8,12.1
111.3,103.9,110.8,110.8,110.8,12.1
114.4,97.2,110.8,110.8,110.8,12.1
114.4,97.2,110.8,110.8,110.8,35.8
114.6,110.8,110.8,110.8,110.8,110.8
121.5,121.5,121.5,121.5,110.8,117.7
121.5,121.5,121.5,121.5,110.8,117.7
121.5,120.2,120.2,120.2,110.8,117.7
119.5,119.4,119.4,119.4,110.8,117.7
117.7,117.7,117.7,117.7,110.8,117.7
114.5,114.4,114.4,114.4,110.8,114.4
114.4,114.4,114.4,114.4,110.8,114.4
111.3,90.1,90.1,90.1,90.1,90.1
111.3,90.1,90.1,90.1,90.1,90.1
111.3,90.1,90.1,90.1,90.1,90.0
111.3,90.1,90.1,90.1,90.1,90.1
111.3,90.1,90.1,90.1,90.1,90.1
110.9,90.1,90.1,90.1,90.1,90.0
111.1,90.1,90.1,90.1,90.1,61.9
111.2,111.1,111.1,111.1,90.1,61.9
111.2,111.1,111.2,111.1,90.1,14.1
110.8,110.8,111.2,110.8,90.1,12.1
103.8,103.8,111.2,103.8,90.1,12.1
103.6,103.6,111.1,103.6,90.1,12.1
103.6,103.6,111.1,103.6,90.1,12.1
103.6,103.6,111.1,103.6,90.1,12.1
107.0,107.0,111.1,107.0,90.1,12.1
111.3,111.3,111.3,111.3,90.1,61.9
113.9,112.1,112.1,112.1,90.1,112.1
121.0,121.0,121.0,121.0,90.1,118.1
121.0,121.0,121.0,121.0,90.1,121.0
121.0,121.0,121.0,121.0,90.1,121.0
121.0,121.0,121.0,121.0,90.1,120.5
119.5,119.5,119.5,119.5,90.1,119.5
118.1,118.1,118.1,118.1,90.1,118.1
115.4,115.4,115.3,115.3,90.1,115.4
111.5,111.5,111.4,111.3,111.1,111.4
111.5,111.5,111.3,111.3,111.1,111.3
111.5,111.5,111.3,111.3,111.1,111.3
111.5,111.5,111.1,111.1,111.1,111.2
111.5,111.5,111.1,111.1,111.1,111.2
111.2,111.2,111.1,111.1,111.1,111.1
111.2,111.1,111.1,111.1,111.1,111.1
111.2,111.1,111.1,111.1,111.1,111.1
111.1,111.1,111.1,111.1,111.1,111.1
110.8,110.8,111.1,110.8,111.1,110.8
107.0,107.0,111.1,107.0,111.1,84.7
107.0,107.0,111.1,107.0,111.1,82.8
105.0,105.0,111.1,105.0,111.1,82.8
111.1,111.1,111.1,111.1,111.1,82.8
111.2,111.1,111.1,111.1,111.1,111.1
111.5,111.5,111.5,111.5,111.1,111.5
113.1,113.1,113.0,113.1,111.1,113.0
119.9,119.9,119.9,119.9,111.1,119.9
119.9,119.9,119.9,119.9,111.1,119.9
119.9,119.9,119.9,119.9,111.1,119.9
119.9,119.9,119.9,119.9,111.1,119.9
119.9,119.9,119.9,119.9,111.1,119.9
119.9,119.9,119.9,119.9,111.1,119.9
119.9,119.9,119.9,119.9,111.1,119.9
112.3,112.3,111.7,111.7,107.0,111.7
111.9,111.9,111.7,111.7,107.0,111.7
111.7,111.7,111.7,111.7,107.0,111.7
111.5,111.5,111.5,111.5,107.0,111.5
111.5,111.5,111.5,111.5,107.0,111.5
111.3,111.3,111.3,111.3,107.0,111.3
111.3,111.3,111.3,111.3,107.0,111.3
111.3,111.3,111.3,111.3,107.0,111.3
111.1,111.1,111.1,111.1,107.0,111.1
110.8,110.8,110.8,110.8,107.0,110.8
107.0,107.0,109.1,107.0,107.0,95.9
107.0,107.0,107.0,107.0,107.0,86.1
107.0,107.0,107.0,107.0,107.0,79.6
107.0,107.0,107.0,107.0,107.0,84.7
111.5,107.0,107.0,107.0,107.0,107.0
112.3,110.8,110.8,110.8,107.0,110.8
112.7,112.6,111.3,112.6,107.0,111.7
115.5,115.5,115.4,115.5,107.0,115.5
115.5,115.4,114.3,115.5,107.0,115.4
114.5,114.5,114.0,114.5,107.0,114.5
114.5,114.5,111.7,114.5,107.0,114.5
113.1,111.0,111.0,113.1,107.0,111.0
112.3,110.8,110.8,112.3,107.0,110.8
112.3,107.1,107.0,112.3,107.0,107.0
52.9,12.1,12.1,52.9,12.2,12.1
52.9,12.1,12.1,52.9,12.2,12.1
52.9,12.1,12.1,52.9,12.2,12.1
52.9,12.1,12.1,52.9,12.2,12.1
35.9,12.1,12.1,35.9,12.2,12.1
35.9,12.1,12.1,35.8,12.2,12.1
35.9,12.1,12.1,35.8,12.2,12.1
35.9,12.1,12.1,35.8,12.2,12.1
35.9,12.1,12.1,35.7,12.2,12.1
12.2,12.1,12.1,12.2,12.2,12.1
12.1,12.1,12.1,12.1,12.2,12.1
12.1,12.1,12.1,12.1,12.2,12.1
12.1,12.1,12.1,12.1,12.2,12.1
12.1,12.1,12.1,12.1,12.2,12.1
12.1,12.1,12.1,12.1,12.2,12.1
35.9,12.1,12.1,12.2,12.2,12.1
52.9,12.2,12.2,12.2,12.2,12.2
86.1,86.1,35.8,35.8,12.2,86.1
86.1,86.1,86.1,86.1,12.2,86.1
86.1,86.1,86.1,86.1,12.2,86.1
86.1,86.1,86.1,86.1,12.2,86.1
86.1,86.1,86.1,86.1,12.2,86.1
86.1,86.1,86.1,86.1,12.2,86.1
86.1,86.1,86.1,86.1,12.2,86.1
35.8,35.8,35.8,35.8,35.8,35.8
35.8,35.8,35.8,35.8,35.8,35.8
35.8,35.8,35.8,35.8,35.8,35.8
35.8,35.8,35.8,35.8,35.8,35.8
35.8,35.8,35.8,35.8,35.8,35.8
35.8,35.8,35.7,35.8,35.8,35.8
23.9,23.9,23.9,23.9,35.8,23.9
23.9,23.9,23.9,23.9,35.8,23.9
12.2,12.1,12.1,12.1,35.8,12.1
12.1,12.1,12.1,12.1,35.8,12.1
12.1,12.1,12.1,12.1,35.8,12.1
12.1,12.1,12.1,12.1,35.8,12.1
12.1,12.1,12.1,12.1,35.8,12.1
12.1,12.1,12.1,12.1,35.8,12.1
12.1,12.1,12.1,12.1,35.8,12.1
23.9,23.9,23.9,23.9,35.8,23.9
35.9,35.9,35.8,35.8,35.8,35.8
114.6,114.6,114.6,35.8,35.8,114.6
114.6,114.6,114.6,35.8,35.8,114.6
114.6,114.6,114.6,35.8,35.8,114.6
114.6,114.6,114.6,114.6,35.8,114.6
114.6,114.6,114.6,114.6,35.8,114.6
114.6,114.6,114.6,114.6,35.8,114.6
114.6,114.6,114.6,114.6,35.8,114.6
55.9,55.9,55.9,55.8,37.9,55.9
55.9,55.9,55.8,55.8,37.9,55.8
55.9,55.9,55.8,55.8,37.9,55.8
55.9,55.9,55.8,55.8,37.9,55.8
55.9,55.9,37.9,37.9,37.9,37.9
37.9,37.9,37.9,37.9,37.9,37.9
37.9,37.9,37.9,37.9,37.9,36.0
37.9,37.9,37.9,37.9,37.9,12.1
37.9,37.9,37.9,37.9,37.9,12.1
37.9,37.9,37.9,37.9,37.9,12.1
37.9,37.9,37.9,37.9,37.9,2.0
37.9,37.9,37.9,37.9,37.9,2.0
37.9,37.9,37.9,37.9,37.9,12.1
37.9,37.9,37.9,37.9,37.9,2.4
37.9,37.9,37.9,37.9,37.9,12.1
37.9,37.9,37.9,37.9,37.9,12.1
37.9,37.9,37.9,37.9,37.9,37.9
111.5,111.5,111.5,111.5,37.9,111.5
111.5,111.5,111.5,111.5,37.9,111.5
111.5,111.5,111.5,111.5,37.9,111.5
111.5,111.5,111.5,111.5,37.9,111.5
111.5,111.5,111.5,111.5,37.9,111.5
111.5,111.5,111.5,111.5,37.9,111.5
111.5,111.5,111.5,111.5,37.9,111.5
113.8,113.8,113.8,113.8,103.6,113.8
111.6,111.6,111.6,111.6,103.6,111.6
111.6,111.6,111.6,111.6,103.6,111.6
111.6,111.6,111.6,111.6,103.6,111.6
111.1,111.1,111.1,111.1,103.6,111.1
110.7,110.7,110.7,110.7,103.6,110.7
110.9,110.9,110.9,110.9,103.6,110.9
111.1,111.1,111.1,111.1,103.6,111.1
111.1,111.1,111.1,111.1,103.6,111.1
107.0,107.0,107.1,107.0,103.6,107.0
103.6,103.6,103.6,103.6,103.6,99.0
103.6,103.6,103.6,103.6,103.6,95.6
103.6,103.6,103.6,103.6,103.6,85.7
103.6,103.6,103.6,103.6,103.6,85.7
110.7,110.7,103.6,110.7,103.6,103.6
113.8,110.8,110.8,110.8,103.6,110.8
115.0,112.0,112.0,112.1,103.6,112.0
124.1,124.1,124.1,124.1,103.6,124.1
124.1,124.1,124.1,124.1,103.6,124.1
124.1,123.9,123.9,124.1,103.6,123.9
121.2,120.4,120.4,120.4,103.6,120.4
115.0,114.3,114.3,114.3,103.6,114.3
113.8,113.8,111.2,111.2,103.6,113.8
112.3,112.3,111.0,111.0,103.6,112.3
43.0,35.8,35.8,35.8,35.8,35.8
35.8,35.8,35.8,35.8,35.8,35.8
35.8,35.8,35.8,35.8,35.8,35.8
35.8,35.8,35.8,35.8,35.8,35.8
35.8,35.8,35.8,35.8,35.8,35.8
35.8,35.8,35.8,35.8,35.8,35.8
35.8,35.8,35.8,35.8,35.8,35.8
35.8,35.8,35.8,35.8,35.8,35.8
35.8,35.8,35.8,35.8,35.8,35.8
35.8,35.8,35.8,35.8,35.8,35.8
35.8,35.8,35.8,35.8,35.8,35.8
35.8,35.8,35.8,35.8,35.8,35.8
35.8,35.8,35.8,35.8,35.8,35.8
35.8,35.8,35.8,35.8,35.8,35.8
35.8,35.8,35.8,35.8,35.8,35.8
88.9,81.4,81.4,81.4,35.8,81.4
111.7,111.1,111.1,111.1,35.8,111.2
118.0,118.0,118.0,118.0,35.8,118.0
118.0,118.0,118.0,118.0,35.8,118.0
118.0,118.0,118.0,118.0,35.8,118.0
118.0,118.0,118.0,118.0,35.8,118.0
118.0,118.0,118.0,118.0,35.8,118.0
118.0,118.0,118.0,118.0,35.8,118.0
118.0,118.0,118.0,118.0,35.8,118.0
112.5,112.5,112.4,112.4,110.4,112.4
111.9,111.9,111.8,111.9,110.4,111.9
111.5,111.5,111.5,111.5,110.4,111.5
111.5,111.5,111.5,111.5,110.4,111.5
111.5,111.5,111.5,111.5,110.4,111.5
111.5,111.5,111.5,111.5,110.4,111.5
111.5,111.5,111.5,111.5,110.4,111.5
111.5,111.5,111.5,111.5,110.4,111.5
111.3,111.3,111.3,111.3,110.4,111.3
110.4,110.4,110.7,110.4,110.4,110.4
107.4,107.4,110.8,107.4,110.4,107.3
107.0,107.0,110.4,107.1,110.4,107.0
107.0,103.5,110.4,107.1,110.4,103.5
107.0,103.5,110.4,107.1,110.4,103.5
110.8,110.8,110.8,110.8,110.4,110.8
112.4,110.8,110.8,110.8,110.4,110.8
115.4,112.1,112.1,112.1,110.4,112.1
122.2,122.2,122.2,122.2,110.4,122.2
122.2,122.2,122.2,122.2,110.4,122.2
122.2,122.2,122.2,122.2,110.4,122.2
118.1,118.1,118.1,118.1,110.4,118.1
117.9,117.9,117.9,117.9,110.4,117.9
115.4,115.4,115.3,115.4,110.4,115.4
115.0,115.0,115.0,115.0,110.4,115.0
111.3,111.3,111.3,111.3,110.8,111.3
111.3,111.3,111.2,111.3,110.8,111.3
111.0,111.0,110.9,111.0,110.8,111.0
111.3,111.3,110.8,110.8,110.8,110.8
111.3,111.3,110.8,110.8,110.8,110.8
111.3,111.3,110.8,110.8,110.8,110.8
111.3,111.3,111.0,111.0,110.8,111.0
111.3,111.3,111.3,111.3,110.8,111.3
111.3,111.3,111.3,111.3,110.8,111.3
110.8,110.8,110.8,110.8,110.8,110.8
109.0,108.9,109.0,109.0,110.8,108.6
109.1,109.0,109.1,109.1,110.8,108.8
107.0,107.0,107.1,107.0,110.8,106.4
110.8,110.7,110.8,110.7,110.8,106.4
110.8,110.8,110.8,110.8,110.8,110.8
111.3,111.3,111.3,111.3,110.8,111.3
113.1,112.9,111.7,111.7,110.8,111.7
121.5,121.5,121.5,121.5,110.8,121.5
121.5,121.5,121.5,121.5,110.8,121.5
121.5,121.5,121.5,121.5,110.8,121.5
121.5,121.5,121.5,121.5,110.8,121.5
119.5,119.5,119.5,119.5,110.8,119.5
119.4,119.4,119.4,119.4,110.8,119.4
114.6,114.6,114.6,114.6,110.8,114.6
111.7,111.7,111.7,111.7,110.8,111.7
111.7,111.7,111.7,111.7,110.8,111.7
111.7,111.7,111.7,111.7,110.8,111.7
111.7,111.7,111.7,111.7,110.8,111.7
111.7,111.7,111.7,111.7,110.8,111.7
111.7,111.7,111.7,111.7,110.8,111.7
111.7,111.7,111.7,111.7,110.8,111.7
111.7,111.7,111.7,111.7,110.8,111.7
111.7,111.7,111.7,111.7,110.8,111.7
111.1,111.1,111.1,111.1,110.8,111.1
110.8,110.8,111.1,110.8,110.8,90.5
110.8,110.8,111.0,110.8,110.8,94.3
110.8,110.8,111.0,110.8,110.8,77.3
111.1,111.1,111.1,111.1,110.8,77.3
111.7,111.7,111.7,111.7,110.8,77.3
111.7,111.7,111.7,111.7,110.8,77.3
113.7,113.7,111.8,113.7,110.8,111.7
113.7,113.7,112.1,113.7,110.8,112.1
113.7,112.1,112.1,113.7,110.8,112.1
112.8,112.1,112.1,112.8,110.8,112.1
111.7,111.7,111.7,111.7,110.8,111.7
110.8,110.8,110.8,110.8,110.8,110.8
107.6,107.6,107.6,107.6,110.8,107.6
99.4,99.4,99.4,99.4,110.8,99.4
4.2,4.2,4.2,4.2,4.2,4.2
4.2,6.5,6.5,4.2,4.2,6.5
4.2,6.5,6.5,4.2,4.2,6.5
4.2,6.4,6.4,4.2,4.2,6.5
4.2,4.2,4.2,4.2,4.2,4.2
4.2,4.2,4.2,4.2,4.2,4.2
3.4,3.4,3.4,3.4,4.2,3.4
2.4,3.3,3.3,2.4,4.2,3.4
2.4,2.4,2.4,2.4,4.2,2.4
