interconnector_1_price,agriculture_electricity,buildings_appliances,buildings_cooling,weather/buildings_heating,electric_buses,electric_trucks,electric_vans,electric_planes,electric_ships,electric_vehicle_profile_1,electric_vehicle_profile_2,electric_vehicle_profile_3,electric_vehicle_profile_4,electric_vehicle_profile_5,households_appliances,households_cooling,households_hot_water,industry_ict,industry_other_electricity,weather/solar_pv_profile_1,weather/solar_thermal,weather/air_temperature,weather/agriculture_heating,weather/wind_offshore_baseline,weather/wind_coastal_baseline,weather/wind_inland_baseline,weather/insulation_terraced_houses_high,weather/insulation_terraced_houses_medium,weather/insulation_terraced_houses_low,weather/insulation_apartments_high,weather/insulation_apartments_medium,weather/insulation_apartments_low,weather/insulation_semi_detached_houses_high,weather/insulation_semi_detached_houses_medium,weather/insulation_semi_detached_houses_low,weather/insulation_detached_houses_high,weather/insulation_detached_houses_medium,weather/insulation_detached_houses_low,bunkers_ships_electricity
48,2.8319873162681962e-08,2.825152665404895e-08,6.61878035659907e-08,1.1427239960210352e-08,2.3484670069313284e-08,1.4552563216506714e-08,7.905930160501352e-09,3.1709791983764586e-08,0,3.843959118617086e-08,1.6218222826170663e-08,0,1.8901808454454584e-09,2.042815673244543e-08,3.548136987813854e-08,2.230894265611413e-07,3.88072260826401e-08,3.1666508334125e-08,2.9582238790498083e-08,5.85E-01,5.09E-01,21.462643,1.1427239960210352e-08,4.06E-02,8.30E-02,9.50E-02,6.941018992982908e-08,4.6110579925121044e-08,3.9816309964747816e-08,7.578802008757457e-08,5.59751499927659e-08,4.587752002818964e-08,6.23343400591478e-08,3.865355005998997e-08,3.21268299829641e-08,5.361657996087062e-08,3.1510759994780205e-08,2.5603050035173073e-08,3.1709791983764586e-08
48,2.7901352869637404e-08,2.783401640793e-08,5.853341506241136e-08,1.1362059960437307e-08,2.970950983032354e-08,8.43626853130824e-09,7.035310487654152e-09,3.1709791983764586e-08,0,4.735385449786313e-08,3.172977968907317e-08,0,5.5393893473764336e-11,2.2914829938881278e-08,3.380508468704538e-08,1.907521629085484e-07,3.9591319931878834e-08,3.1666508334125e-08,2.9582238790498083e-08,5.42E-01,9.11E-01,21.794024,1.1362059960437307e-08,3.97E-02,7.48E-02,8.52E-02,7.05342399286927e-08,4.720905992333723e-08,4.005771996453408e-08,7.713040008912572e-08,5.7708719992541856e-08,4.646619002855136e-08,6.321614005998452e-08,3.9889200061907684e-08,3.243569998280032e-08,5.419994996044488e-08,3.272413999457921e-08,2.590495003558782e-08,3.1709791983764586e-08
48,2.706431228354828e-08,2.69989959156921e-08,5.0879026558832015e-08,1.033974996399699e-08,2.0421298293857607e-08,1.7083443775899184e-08,8.591872933047632e-09,3.1709791983764586e-08,0,4.755131209321324e-08,5.364857783941633e-08,0,3.771672452698954e-10,1.9958435366756216e-08,3.2408180361134415e-08,1.584153715948245e-07,4.0032975710851523e-08,3.1666508334125e-08,2.8332285038786896e-08,5.09E-01,6.65E-01,21.87881,1.033974996399699e-08,2.26E-02,7.49E-02,8.53E-02,6.871459993053228e-08,4.7200709923350785e-08,3.887499996558123e-08,7.520660008690273e-08,5.813937999248619e-08,4.5394000027892546e-08,6.151204005836755e-08,4.074689006323882e-08,3.185088998311043e-08,5.263819996158464e-08,3.4112579994349206e-08,2.573279003535131e-08,3.1709791983764586e-08
48,2.6645791990503717e-08,2.658148566957315e-08,4.3224638055252676e-08,8.672492969802379e-09,2.357412298276865e-08,1.05453356641353e-08,7.3782818739272916e-09,3.1709791983764586e-08,0,5.0829668339416113e-08,6.478399477481065e-08,1.4868188910539917e-07,7.646529608927469e-10,2.2951297203502018e-08,3.3246322956680994e-08,1.260781079422316e-07,4.0081214812923786e-08,3.1666508334125e-08,2.736009878745597e-08,4.38E-01,7.19E-01,21.85157,8.672492969802379e-09,1.15E-02,7.16E-02,8.16E-02,6.41814799351151e-08,4.4875269927127065e-08,3.6549269967640356e-08,7.026886008119707e-08,5.552103999282458e-08,4.299432002641805e-08,5.742784005449213e-08,3.9402570061152444e-08,3.063293998375627e-08,4.9107079964161655e-08,3.351778999444774e-08,2.5324670034790642e-08,3.1709791983764586e-08
48,2.46926972896291e-08,2.463310452101805e-08,3.5570249551673336e-08,1.078229996245603e-08,3.1875749068622106e-08,8.43626853130824e-09,7.035310487654152e-09,3.1709791983764586e-08,0,5.753821459308399e-08,6.142436140393402e-08,5.6634951295212884e-08,2.6507607259357227e-09,3.852610453571292e-08,3.967208285587144e-08,9.374131662850772e-08,3.972984357560732e-08,3.138873194522916e-08,2.5137958784413866e-08,3.15E-01,2.33E-01,21.414467,1.078229996245603e-08,1.03E-02,4.95E-02,5.61E-02,5.755592994181326e-08,4.1561559932508194e-08,3.303866997074854e-08,6.299860007279614e-08,5.163381999332696e-08,3.9128890024042915e-08,5.151755004888398e-08,3.744500005811431e-08,2.845270998491238e-08,4.4078029967831855e-08,3.2628099994595114e-08,2.4160240033190963e-08,3.1709791983764586e-08
48,2.3995163467888165e-08,2.39372541108198e-08,2.971709175075629e-08,1.2295179957188184e-08,5.237317085460529e-08,8.43626853130824e-09,7.035310487654152e-09,3.1709791983764586e-08,0,2.4019069151736794e-08,1.990626810847917e-08,8.812462778728406e-08,3.849604057733122e-09,5.127650579635174e-08,4.1348368046964594e-08,6.867098647617979e-08,3.9019716349546056e-08,3.1110955556333326e-08,2.416577253308294e-08,2.03E-01,0,21.059452,1.2295179957188184e-08,1.67E-02,3.48E-02,3.88E-02,4.9652869949802935e-08,3.6187009941235926e-08,2.8080589975138276e-08,5.4292380062735935e-08,4.4972269994187886e-08,3.3394810020519586e-08,4.4505580042230456e-08,3.311246005139025e-08,2.46774299869143e-08,3.8163889972147996e-08,2.927612999515037e-08,2.136292002934805e-08,3.1709791983764586e-08
99.56,2.3995163467888165e-08,2.39372541108198e-08,2.3863627774299093e-08,1.305333995454827e-08,4.715720167049325e-08,1.8770697482160832e-08,8.750167419019851e-09,3.1709791983764586e-08,0,2.6073910622720627e-08,2.4990166429730133e-08,4.40542381840605e-08,2.201635726888634e-09,4.8890856768932815e-08,3.883394026032485e-08,4.3600656323851874e-08,4.657372151627395e-08,3.08331791674375e-08,2.416577253308294e-08,1.07E-01,0,20.390596,1.305333995454827e-08,2.26E-02,2.94E-02,3.17E-02,4.112608995842317e-08,3.137449994905096e-08,2.3344179979331756e-08,4.486994005184811e-08,3.9044129994954023e-08,2.7864000017121157e-08,3.697250003508247e-08,2.9734020046146937e-08,2.1304409988702908e-08,3.185509997675215e-08,2.7123239995507e-08,1.910092002624055e-08,3.1709791983764586e-08
244.94208333333333,2.315812288179904e-08,2.31022336185819e-08,1.9811394500504193e-08,1.3293479953712102e-08,3.632111108210587e-08,1.265440279696236e-08,7.351899459598588e-09,3.1709791983764586e-08,0,2.7383587372170458e-08,2.4675546453040306e-08,0,0,4.5208237976590226e-08,3.6598893338867314e-08,2.57967873329199e-08,5.732055969571544e-08,3.0555402778541665e-08,2.333247003194215e-08,3.99E-02,0,19.580158,1.3293479953712102e-08,2.38E-02,6.40E-02,6.42E-02,3.272074996692063e-08,2.5592409958440494e-08,1.7712729984317673e-08,3.555376004108308e-08,3.1732639995898946e-08,2.109035001295906e-08,2.9577710028065698e-08,2.4941060038708308e-08,1.655150999122323e-08,2.5705329981240252e-08,2.331929999613713e-08,1.516638002083534e-08,3.1709791983764586e-08
244.94208333333333,2.3297629646147227e-08,2.3241403700621548e-08,1.7560085753831438e-08,1.2765169955551678e-08,3.4514037266982564e-08,8.43626853130824e-09,7.035310487654152e-09,3.1709791983764586e-08,0,3.053797061524572e-08,3.1675431272960946e-08,0,7.64381422199248e-10,4.3665278442434336e-08,3.492260814777415e-08,1.5260324181121968e-08,4.8136668423415177e-08,3.08331791674375e-08,2.347135378213228e-08,4.65E-03,0,18.652222,1.2765169955551678e-08,4.11E-02,1.43E-01,1.38E-01,2.5037999974687584e-08,1.911771996895474e-08,1.1746569989599934e-08,2.701068003121138e-08,2.3466409996967256e-08,1.379616000847711e-08,2.2849480021681415e-08,1.8933150029384082e-08,1.0922349994208205e-08,2.015309998529227e-08,1.7980399997021526e-08,9.995748013732004e-09,3.1709791983764586e-08
77.39,2.4413683760932724e-08,2.435476435693875e-08,1.5308777007158682e-08,1.2748019955611395e-08,2.687784088657704e-08,8.43626853130824e-09,7.035310487654152e-09,3.1709791983764586e-08,0,3.1875287005701996e-08,3.681832083984124e-08,6.31321702577619e-08,1.249349528788185e-09,4.2862916487299184e-08,3.436384641740977e-08,4.723388690454985e-09,3.4431879970239115e-08,2.999985000075e-08,2.4582423783653337e-08,0,0,18.000023,1.2748019955611395e-08,7.28E-02,2.71E-01,2.65E-01,1.8548579981248128e-08,1.2495909979707896e-08,6.678154994087359e-09,1.976427002283801e-08,1.4955419998067195e-08,7.590982004664313e-09,1.719992001632066e-08,1.2240080018996497e-08,5.947315996846317e-09,1.5538259988660178e-08,1.1594159998079412e-08,5.272681007243528e-09,3.1709791983764586e-08
111.76,2.413467023223635e-08,2.407642419285945e-08,1.5308777007158682e-08,1.2765169955551678e-08,3.014854764537338e-08,8.43626853130824e-09,7.035310487654152e-09,3.1709791983764586e-08,0,3.2423583777560704e-08,4.345087591267176e-08,0,7.64381422199248e-10,3.9120093854940816e-08,2.9893752574494673e-08,4.723388690454985e-09,3.267823972379496e-08,2.888874444516666e-08,2.416577253308294e-08,0,0,17.629139,1.2765169955551678e-08,1.14E-01,2.28E-01,2.26E-01,1.3574479986276745e-08,7.2214789882730425e-09,3.811157996625714e-09,1.417650001638123e-08,8.25727499893285e-09,4.162924002557927e-09,1.2906670012246882e-08,6.8607820106478735e-09,3.4194199981867843e-09,1.2083859991181198e-08,6.410963998938016e-09,3.0801790042315025e-09,3.1709791983764586e-08
111.76,2.2600095824406296e-08,2.25455532904233e-08,1.5308777007158682e-08,9.327732967520834e-09,4.739359062688868e-08,8.43626853130824e-09,7.035310487654152e-09,3.1709791983764586e-08,0,3.508944557906055e-08,5.209418582784503e-08,0,5.908681970534863e-10,3.115002533181617e-08,2.430613527085081e-08,4.723388690454985e-09,0,2.8055415278479163e-08,2.263805128099149e-08,0,0,17.281155,9.327732967520834e-09,1.51E-01,2.65E-01,2.63E-01,1.0229309989658576e-08,4.291361993031259e-09,2.233385998022626e-09,1.0379580011993812e-08,4.606047999404724e-09,2.3253420014288163e-09,1.0062720009548315e-08,4.0704570063173135e-09,2.117782998877003e-09,9.857410992806062e-09,3.871501999358681e-09,2.019634002774542e-09,3.1709791983764586e-08
111.76,2.3576643174843603e-08,2.351974386470085e-08,1.5308777007158682e-08,7.286540974628264e-09,3.431555385249371e-08,8.43626853130824e-09,7.035310487654152e-09,3.1709791983764586e-08,0,4.206060527514442e-08,6.031240373458277e-08,1.1005949742755614e-08,0,2.4739671572538027e-08,2.0115422293117913e-08,4.723388690454985e-09,0,2.7777638889583332e-08,2.333247003194215e-08,0,0,16.976904,7.286540974628264e-09,2.07E-01,2.85E-01,2.82E-01,8.446830991460593e-09,2.6475229957006883e-09,1.2107139989280698e-09,8.310678009603156e-09,2.6052799996632994e-09,1.1891220007306612e-09,8.598032008158501e-09,2.518306003908389e-09,1.1919579993679404e-09,8.784243993589259e-09,2.4725439995904197e-09,1.1812510016227844e-09,3.1709791983764586e-08
111.76,2.3297629646147227e-08,2.3241403700621548e-08,1.5308777007158682e-08,5.989783979143572e-09,2.2323135963747368e-08,8.43626853130824e-09,7.035310487654152e-09,3.1709791983764586e-08,0,4.533085389331873e-08,6.502146184923063e-08,2.5691317012538463e-08,0,1.488472184269861e-08,1.7600994506478174e-08,4.723388690454985e-09,0,2.8055415278479163e-08,2.347135378213228e-08,0,0,16.71947,5.989783979143572e-09,2.60E-01,2.77E-01,2.75E-01,7.9485819919643e-09,1.742821997169832e-09,7.282912993551924e-10,7.670706008863654e-09,1.3872099998207202e-09,6.428579003950069e-10,8.257034007834936e-09,1.4436340022405071e-09,6.773232996408357e-10,8.636975993696735e-09,1.3875939997701433e-09,6.502482008933009e-10,3.1709791983764586e-08
49,2.3018616117450855e-08,2.296306353654225e-08,1.5308777007158682e-08,6.3053969780446074e-09,2.12662586428411e-08,8.43626853130824e-09,7.035310487654152e-09,3.1709791983764586e-08,0,4.104553024596872e-08,5.883707637861191e-08,1.4685056665568176e-08,0,9.51031765247765e-09,1.6204090180567208e-08,4.723388690454985e-09,0,2.7777638889583332e-08,2.3054702531561887e-08,0,0,16.526018,6.3053969780446074e-09,3.25E-01,2.38E-01,2.36E-01,8.515513991391156e-09,1.657283997308737e-09,9.381214991694148e-10,8.222937009501769e-09,1.0444819998650133e-09,7.165100004402628e-10,8.840287008388373e-09,1.0903780016922572e-09,7.353277996100777e-10,9.240330993256407e-09,9.063252998498661e-10,6.116063008402153e-10,3.1709791983764586e-08
49,2.315812288179904e-08,2.31022336185819e-08,1.5308777007158682e-08,7.025816975536105e-09,2.6071098487812545e-08,8.43626853130824e-09,7.035310487654152e-09,3.1709791983764586e-08,0,3.625650178091707e-08,5.034943780607164e-08,0,0,5.839772481529768e-09,1.5924709315385014e-08,4.723388690454985e-09,0,2.7777638889583332e-08,2.3193586281752016e-08,0,0,16.409801,7.025816975536105e-09,3.65E-01,1.78E-01,1.76E-01,9.78991299010279e-09,2.4857289959634256e-09,1.9953329982333913e-09,9.574043011062999e-09,1.4761489998092259e-09,1.5742550009673079e-09,1.0029590009516878e-08,1.4188280022020085e-09,1.5436429991814522e-09,1.032478999246497e-08,1.0477399998264405e-09,1.2588580017293997e-09,3.1709791983764586e-08
49,2.2600095824406296e-08,2.25455532904233e-08,1.5308777007158682e-08,7.375735974317688e-09,1.2832587976939446e-08,8.43626853130824e-09,7.035310487654152e-09,3.1709791983764586e-08,0,2.9151713633780673e-08,3.78344177350448e-08,0,0,3.3724006426296717e-09,1.6204090180567208e-08,4.723388690454985e-09,0,2.8055415278479163e-08,2.2776935031181624e-08,1.49E-03,0,16.404238,7.375735974317688e-09,3.49E-01,1.41E-01,1.39E-01,1.1597129988275765e-08,4.04270699343505e-09,3.948649996503982e-09,1.1529540013322614e-08,2.7187619996486336e-09,3.280478002015704e-09,1.1672300011075612e-08,2.5376030039383377e-09,3.1110589983502986e-09,1.1764819991414034e-08,1.8398379996952283e-09,2.5688640035290658e-09,3.1709791983764586e-08
66.22,2.608776493311097e-08,2.602480534141455e-08,1.5308777007158682e-08,1.6212899943546682e-08,4.030483774594165e-09,8.43626853130824e-09,7.035310487654152e-09,3.1709791983764586e-08,0,1.980737750802797e-08,2.259706092127128e-08,1.7898257266369857e-08,2.662708428449672e-09,4.59577881048084e-09,1.7880375371660365e-08,4.723388690454985e-09,3.941194193750643e-08,3.0555402778541665e-08,2.5971261285554654e-08,2.91E-02,0,16.64748,1.6212899943546682e-08,3.07E-01,1.68E-01,1.71E-01,1.3735679986113777e-08,6.224169989892572e-09,6.557278994194379e-09,1.3865960016022395e-08,4.700517999392516e-09,5.749600003532867e-09,1.3591320012896533e-08,4.193736006508641e-09,5.2818799971991776e-09,1.3413379990210914e-08,3.1851599994723744e-09,4.430065006085955e-09,3.1709791983764586e-08
64.85,2.3437136410495414e-08,2.33805737826612e-08,1.5308777007158682e-08,2.5303919911891752e-08,3.114815010900322e-09,8.43626853130824e-09,7.035310487654152e-09,3.1709791983764586e-08,0,1.2766123682351737e-08,8.213575077220626e-09,3.7707351661413655e-08,2.1343484386396198e-08,2.9226459256551027e-08,2.235046921457546e-08,4.723388690454985e-09,7.590226181394998e-08,3.277761388970833e-08,2.347135378213228e-08,7.49E-02,0,16.946804,2.5303919911891752e-08,2.51E-01,1.21E-01,1.29E-01,1.6085469983738234e-08,8.569794986083514e-09,9.243786991815824e-09,1.6448960019007103e-08,7.1645819990740655e-09,8.586748005276165e-09,1.5682380014880698e-08,6.250527009700763e-09,7.628494995954837e-09,1.5185659988917506e-08,4.861622999194666e-09,6.503932008935001e-09,3.1709791983764586e-08
107.56,3.5016197851394936e-08,3.4931690591952143e-08,1.5308777007158682e-08,1.8055119937132074e-08,4.375070143189971e-09,8.43626853130824e-09,7.035310487654152e-09,3.1709791983764586e-08,0,1.8269360471010156e-08,4.873878562505754e-09,2.4779072434041165e-08,3.970438776340108e-08,5.906382732897831e-08,2.5703039596761774e-08,4.723388690454985e-09,8.34992652914139e-08,3.444427222308333e-08,3.499870504791322e-08,1.44E-01,0,17.308746,1.8055119937132074e-08,2.17E-01,7.47E-02,8.49E-02,1.8551729981244943e-08,1.1174409981853879e-08,1.2275669989131485e-08,1.9172940022154716e-08,9.933077998716272e-09,1.1744640007216545e-08,1.786270001694956e-08,8.412858013056682e-09,1.0236909994571674e-08,1.70136999875834e-08,6.770150998878516e-09,8.780174012062068e-09,3.1709791983764586e-08
49,3.8782880488795985e-08,3.86892828070227e-08,1.5308777007158682e-08,1.4264599950330664e-08,2.1238558439140137e-09,8.43626853130824e-09,7.035310487654152e-09,3.1709791983764586e-08,0,2.065720433683975e-08,3.0609901898780947e-09,9.498711730628959e-08,1.012608518861217e-07,6.173365819330662e-08,2.8217467383401516e-08,4.723388690454985e-09,4.859845360547481e-08,3.4999825000874995e-08,3.874856630304679e-08,1.49E-01,0,17.444035,1.4264599950330664e-08,1.90E-01,4.95E-02,5.75E-02,2.1133729978634645e-08,1.3698649977754767e-08,1.4544789987122472e-08,2.203400002546073e-08,1.2782349998348038e-08,1.4453760008881176e-08,2.0135090019105785e-08,1.0706550016616472e-08,1.2324969993464438e-08,1.8904639986203396e-08,8.706166998557813e-09,1.0677920014669162e-08,3.1709791983764586e-08
107.56,4.115449548271517e-08,4.105517420169675e-08,1.5308777007158682e-08,1.7673499938460872e-08,3.0299440860270724e-09,8.43626853130824e-09,7.035310487654152e-09,3.1709791983764586e-08,0,2.469826726340206e-08,1.4756004635895206e-09,4.5164648251519765e-08,1.557407461175689e-07,4.6371330170946745e-08,2.87762291137659e-08,4.723388690454985e-09,2.629459854956589e-08,3.4999825000874995e-08,4.09707063060889e-08,1.37E-01,0,17.417767,1.7673499938460872e-08,1.57E-01,6.55E-02,7.56E-02,2.3887299975850896e-08,1.6030519973968043e-08,1.5716629986084958e-08,2.5089930028991915e-08,1.588351999794725e-08,1.631200001002298e-08,2.2553210021400292e-08,1.3061100020270713e-08,1.3547959992815924e-08,2.090947998474026e-08,1.0807619998209703e-08,1.1853180016283715e-08,3.1709791983764586e-08
48,4.2689069890545226e-08,4.25860451041329e-08,1.5308777007158682e-08,1.629565994325851e-08,3.93613646424427e-09,8.43626853130824e-09,7.035310487654152e-09,3.1709791983764586e-08,0,2.4333350296407516e-08,6.42813402026773e-09,9.144716107165094e-08,1.4160417019532554e-07,3.944698510086547e-08,3.0173133439676864e-08,4.723388690454985e-09,2.6560330492092337e-08,3.4999825000874995e-08,4.249842755818035e-08,1.04E-01,0,17.56692,1.629565994325851e-08,5.71E-02,6.24E-02,7.30E-02,2.6644539973063436e-08,1.8007489970757644e-08,1.598758998584506e-08,2.8152050032530256e-08,1.9037799997539598e-08,1.722035001058112e-08,2.4972190023695616e-08,1.5350970023824572e-08,1.3943819992606009e-08,2.2911709983279034e-08,1.2994429997847456e-08,1.2262400016845895e-08,3.1709791983764586e-08
48,4.017794813227786e-08,4.00809836274192e-08,1.5308777007158682e-08,1.6019449944220277e-08,8.329951106179254e-09,8.43626853130824e-09,7.035310487654152e-09,3.1709791983764586e-08,0,2.2869997142961802e-08,9.681801635106478e-09,3.304673542023152e-08,1.7362129754577436e-07,3.648048811083872e-08,3.101127603522345e-08,4.723388690454985e-09,2.681724837646237e-08,3.4999825000874995e-08,3.985963630456784e-08,9.92E-02,0,17.68731,1.6019449944220277e-08,1.33E-02,7.09E-02,8.36E-02,2.908466997059656e-08,1.9706219967999074e-08,1.6411379985469847e-08,3.086188003566152e-08,2.1957019997162323e-08,1.792291001101281e-08,2.7113090025727072e-08,1.7385250026981755e-08,1.4314669992409359e-08,2.468393998198566e-08,1.509833999749894e-08,1.2557380017251134e-08,3.1709791983764586e-08
48,4.2549563126197034e-08,4.2446875022093246e-08,1.5308777007158682e-08,1.8073309937068733e-08,1.7910368550859094e-08,8.43626853130824e-09,7.035310487654152e-09,3.1709791983764586e-08,0,2.3674716077651048e-08,1.5596493332304006e-08,1.0644437497296641e-07,1.65825150116729e-07,3.395077696147209e-08,2.905560997894809e-08,4.723388690454985e-09,2.7041887750556896e-08,3.4999825000874995e-08,4.180400880722968e-08,1.50E-01,6.23E-01,17.882967,1.8073309937068733e-08,5.91E-03,9.66E-02,1.11E-01,3.0934279968726684e-08,2.1581359964954034e-08,1.72638499847151e-08,3.291716003803644e-08,2.4780589996797412e-08,1.9001550011675584e-08,2.8734520027265615e-08,1.95275600303066e-08,1.5098839991993537e-08,2.6024249981007502e-08,1.7401459997117424e-08,1.3256800018211988e-08,3.1709791983764586e-08
48,4.2828576654893406e-08,4.272521518617255e-08,1.5308777007158682e-08,1.6026339944196285e-08,1.640018676863595e-08,8.43626853130824e-09,7.035310487654152e-09,3.1709791983764586e-08,0,2.870196139532365e-08,1.506584522925858e-08,0,8.969927739432789e-08,3.1925858173274524e-08,2.8217467383401516e-08,4.723388690454985e-09,2.7210903271150814e-08,3.4999825000874995e-08,4.194289255741982e-08,2.21E-01,2.87E-01,18.120415,1.6026339944196285e-08,5.52E-03,1.37E-01,1.57E-01,3.201407996763504e-08,2.3478699961872948e-08,1.8957199983215857e-08,3.411800003942403e-08,2.7311359996470342e-08,2.1064090012942923e-08,2.96800400281628e-08,2.163418003357606e-08,1.6814589991083728e-08,2.68043299804382e-08,1.9595449996753987e-08,1.492932002050967e-08,3.1709791983764586e-08
48,4.101498871836698e-08,4.09160041196571e-08,1.5308777007158682e-08,1.1977409958294659e-08,1.5781930718362964e-08,8.43626853130824e-09,7.035310487654152e-09,3.1709791983764586e-08,0,2.895779391247939e-08,1.385133564910263e-08,9.742846643362659e-08,4.952947231026979e-08,3.123815455464963e-08,2.8496848248583707e-08,4.723388690454985e-09,2.7305713950779258e-08,3.4999825000874995e-08,4.01374038049481e-08,2.62E-01,2.51E-01,18.1642,1.1977409958294659e-08,1.98E-02,2.17E-01,2.48E-01,3.25550899670881e-08,2.627937995732492e-08,2.1402029981051276e-08,3.471702004011621e-08,3.0934449996002106e-08,2.3980860014735144e-08,3.015667002861506e-08,2.497294003875778e-08,1.936637998973059e-08,2.7201659980148226e-08,2.3156619996164077e-08,1.7481470024015773e-08,3.1709791983764586e-08
48,3.487669108704675e-08,3.47925205099125e-08,1.5308777007158682e-08,1.0398069963793921e-08,1.2024908353237702e-08,8.43626853130824e-09,7.035310487654152e-09,3.1709791983764586e-08,0,3.399137792115613e-08,1.876754589249981e-08,7.709910997900398e-08,3.040473058845265e-08,3.179723714535543e-08,3.0173133439676864e-08,4.723388690454985e-09,2.7315004444511695e-08,3.4999825000874995e-08,3.388763504639217e-08,2.65E-01,0,18.246538,1.0398069963793921e-08,7.99E-02,3.10E-01,3.50E-01,3.2682499966959304e-08,2.8354179953955658e-08,2.427264997850971e-08,3.485049004027044e-08,3.350445999566996e-08,2.7383850016826128e-08,3.027736002872959e-08,2.7381030042495115e-08,2.253577998804995e-08,2.7314069980066193e-08,2.57184999957397e-08,2.077956002854664e-08,3.1709791983764586e-08
48,2.455319052528091e-08,2.4493934438978398e-08,1.5308777007158682e-08,8.099586971797238e-09,1.451240747280495e-08,8.43626853130824e-09,7.035310487654152e-09,3.1709791983764586e-08,0,4.6891645994525865e-08,2.0369731737335626e-08,0,1.735838252060715e-08,4.0591679395953873e-08,3.9951463721053635e-08,4.723388690454985e-09,2.7237583663408064e-08,3.444427222308333e-08,2.3610237532322416e-08,2.46E-01,0,17.868008,8.099586971797238e-09,1.41E-01,3.51E-01,3.98E-01,3.230854996733735e-08,3.0229659950910064e-08,2.628861997672483e-08,3.442013003977315e-08,3.579419999537404e-08,2.9730760018268194e-08,2.996601002843415e-08,2.9785500046226832e-08,2.497287998675763e-08,2.7079819980237147e-08,2.841946999529228e-08,2.3466220032237532e-08,3.1709791983764586e-08
48,1.9391440244397992e-08,1.934464140351135e-08,1.5308777007158682e-08,1.370171995229061e-08,2.0572399780963235e-08,8.805355279552975e-09,7.276093989094115e-09,3.1709791983764586e-08,0,2.04265791722819e-08,1.1340247649385093e-08,1.7619024077378003e-08,1.0278282626318272e-08,5.210170085861429e-08,4.0510225451418016e-08,4.723388690454985e-09,2.7082384774518795e-08,3.388871944529166e-08,1.87493062756678e-08,1.57E-01,0,17.593437,1.370171995229061e-08,1.89E-01,4.96E-01,5.43E-01,3.113259996852619e-08,2.981168995158881e-08,2.6114949976878594e-08,3.3096020038243114e-08,3.509273999546469e-08,2.941351001807326e-08,2.895444002747429e-08,2.9571210045894258e-08,2.514865998666442e-08,2.627076998082759e-08,2.840291999529502e-08,2.3917050032856876e-08,3.1709791983764586e-08
48,1.7856865836567937e-08,1.78137705010752e-08,1.5308777007158682e-08,1.4048199951084169e-08,2.3649725794373533e-08,8.805355279552975e-09,7.276093989094115e-09,3.1709791983764586e-08,0,2.5747025801750963e-08,2.1943924051259373e-08,4.84558105102046e-08,7.508044875243058e-09,5.376736781021025e-08,3.6878274204049505e-08,4.723388690454985e-09,3.403870151112669e-08,3.33331666675e-08,1.708270127338622e-08,8.27E-02,0,17.084301,1.4048199951084169e-08,2.28E-01,6.02E-01,6.26E-01,2.900819997067387e-08,2.911714995271667e-08,2.5045029977825872e-08,3.07170800354942e-08,3.4190749995581265e-08,2.808721001725831e-08,2.7112450025726465e-08,2.955520004586941e-08,2.4739839986881204e-08,2.4776719981917952e-08,2.8906209995211648e-08,2.40260400330066e-08,3.1709791983764586e-08
48,1.674081172178244e-08,1.6700409844758e-08,1.5308777007158682e-08,1.1934969958442434e-08,3.034661451544567e-08,8.805355279552975e-09,7.276093989094115e-09,3.1709791983764586e-08,0,3.259804519159344e-08,2.831197439542314e-08,2.643645652354119e-08,6.428135491198152e-09,4.9590880409389035e-08,3.464322728259196e-08,4.723388690454985e-09,4.3785263198709316e-08,3.194428472302083e-08,1.6249398772245427e-08,4.14E-02,0,16.723734,1.1934969958442434e-08,2.78E-01,7.76E-01,7.61E-01,2.5874279973842137e-08,2.629005995730758e-08,2.175022998074299e-08,2.7218330031451325e-08,3.057920999604801e-08,2.4076780014794083e-08,2.4383300023136828e-08,2.710110004206067e-08,2.1776189988452738e-08,2.254625998354574e-08,2.6864339995549888e-08,2.1417190029422606e-08,3.1709791983764586e-08
48,1.590377113569332e-08,1.58653893525201e-08,1.5308777007158682e-08,1.1694829959278602e-08,2.5296534145226987e-08,8.805355279552975e-09,7.276093989094115e-09,3.1709791983764586e-08,0,3.28632383338367e-08,2.850929464990092e-08,6.6087258756169565e-09,3.762711675813492e-09,4.6217986965886115e-08,3.380508468704538e-08,4.723388690454985e-09,3.6841452895972e-08,3.1666508334125e-08,1.5554980021294765e-08,5.07E-03,0,16.285055,1.1694829959278602e-08,3.49E-01,8.16E-01,7.91E-01,2.2091829977666043e-08,2.1509059965071445e-08,1.6739009985179774e-08,2.299973002657665e-08,2.457787999682361e-08,1.8047170011089164e-08,2.108473002000688e-08,2.2319300034639355e-08,1.6716859991135547e-08,1.984385998551795e-08,2.231272999630387e-08,1.648867002265188e-08,3.1709791983764586e-08
