interconnector_1_price,interconnector_2_price
59.52,62.11
34.63,94.53
33.44,83.94
78.06,13.34
77.69,27.01
42.43,81.6
38.85,74.97
54.43,1.88
13.33,91.55
28.33,26.53
29.67,27.21
58.58,17.23
54.86,84.51
10.49,54.17
91.12,24.73
97.22,11.76
35.01,19.46
84.64,32.39
64.41,39.06
16.15,7.9
50.96,73.42
44.21,85.11
71.86,51.26
64.14,87.51
87.59,84.52
57.99,60.16
21.5,58.61
12.69,81.49
19.35,89.88
60.02,19.92
81.37,16.35
27.75,19.09
62.21,79.72
37.01,35.11
86.78,0.27
41.69,9.85
57.69,3.89
39.08,38.29
70.25,70.38
82.77,39.18
9.5,87.73
81.94,1.68
50.91,75.15
52.23,8
38.76,65.22
84.47,31.37
91.24,23.44
80.73,47.53
61.16,68.94
7.28,74.67
80.05,6.09
9.51,67.95
2.69,71.23
20.49,41.74
27.96,66.47
86.21,82.64
22.74,26.66
94.81,51.55
38.71,78.01
51.73,15.67
12.92,3.06
51.05,35.42
31.67,60.79
49.08,68.98
19.29,20.27
19.01,45.3
4.27,73.99
76.03,96.73
22.89,74.14
59.76,25.05
78.67,30.27
52.12,25.36
5.53,84.89
50.86,50.28
29.23,58.3
37.95,42.02
42.45,78.51
77.52,85.68
44.93,32.98
64.46,49.94
22.87,24.35
64.06,69.61
37.11,24.54
90.4,92.94
57.05,58.61
42.62,2.2
73.18,50.31
48.24,56.12
9.08,83.38
46.98,13.39
30.3,98.89
85.09,62.73
4.12,42.61
79.41,37.43
81.65,26.17
67.54,31.47
71.34,46.89
94.81,68.72
65.9,59.32
82.73,1
68.83,11.92
87.49,15.42
41.69,0.33
40.13,38.77
68.52,30
7.19,92.05
39.48,92.11
89.92,59.24
88.79,26.35
98.5,31.85
14.5,17.51
34.26,80.45
41.34,20.89
58.27,24.12
74.97,25.9
29.17,35.85
13.27,0.82
18.66,26.04
57.88,8.04
61.11,70.16
19.95,39.39
64.03,15.99
4.19,27.61
57.33,74.47
82.22,77.52
21.85,42.15
18.33,30.05
10.13,86.13
63.68,60.57
98.95,21.79
57.57,33.42
71.81,8.39
37.94,45.4
41.7,27.26
75.49,33.73
5.53,43.61
6.98,71.53
89.21,25.74
72.62,98.83
75.31,54.62
21.01,63.08
78.16,7.84
21.12,84.78
21.62,13.9
99.18,7.46
43.22,35.02
24.7,31.14
95.65,34.04
66.52,66.5
33.08,12.13
93.11,66.79
83.06,6.29
68.81,76.98
67.56,95.75
68.13,98.97
83.99,69.2
54.17,15.89
7.02,22.17
9.29,99.2
84.18,55.17
97.7,12.82
62.73,46.66
29.26,75.16
71.36,80.23
97.39,30.57
38.32,49.25
97.43,63.45
20.92,24.12
95.69,27.82
39.7,21.03
94.44,27.73
15.82,48.34
66.06,75.31
13.24,83.25
31.88,42.34
6.43,98.31
15.57,14.32
46.42,80.96
64.27,41.43
90.15,18.35
81.84,4.93
80.59,46.26
17.8,45.31
71.18,34.18
13.88,10.41
87.51,89.02
0.69,73.73
50.55,83.37
13.97,3.26
49.12,63.81
39.47,9.24
11.13,31.82
38.18,51.01
96.92,3.2
63.34,44.85
3.44,51.78
10.41,82.15
16.05,38.83
48.57,61.36
7.09,46.56
48.99,4.87
27.25,18.16
3.1,44.53
53.07,19.32
57.46,81.17
98.81,37.14
74.82,93.09
13.06,22.76
50.96,37.43
38.2,73.27
39.74,77.71
32.53,23.38
75.97,85.81
98.54,84.76
59.55,24.11
31.92,55.12
45.89,94.88
20.41,96.16
26.28,48.52
98.3,96.15
20.73,24.54
89.56,95.66
17.34,22.44
57.75,95.45
69.44,45.95
20.69,73.01
46.89,40.27
63.29,58.89
72.48,44.07
9.12,23.72
2.59,34.55
47.87,52.95
57.05,55.04
65.78,10.28
57.66,54.61
83.12,89.19
71.76,65.94
1.95,57.85
2.71,27.89
70.58,55.89
21.33,23
4.16,28.68
39.41,49.4
45.21,72.6
4.16,34.53
58.62,67.08
0.58,90.89
93.17,21.8
55.15,55.25
0.6,61.12
7.28,5.22
52.68,51.68
99.01,18.26
1.18,34.19
62.99,56.4
78.08,38.4
31.87,58.68
76.1,0.37
77.54,2.65
69.45,33.04
10.69,26.62
45.62,32.37
17.09,87.58
58.05,59.86
77.45,24
22.76,90.75
41.19,38.12
83.55,40.75
58,97.03
49.62,35.28
19.54,14.56
6.44,23.11
89.66,62.02
28.03,58.92
33.49,65.8
39.37,29.61
96.64,72.78
55.56,62.57
34.81,88.57
69.6,26.43
29.77,5.35
71.27,31.89
47.4,53.35
77.9,12.97
96.59,84.51
97.74,84.16
34.28,49.72
39.55,96.65
62.85,15.24
13.98,20.28
15.76,26.75
62.41,23.92
45.27,12.28
5.08,27.27
40.27,49.77
27.48,16.51
44.96,84.38
25.82,26.89
0.62,74.7
79.27,36.64
51.9,68.75
6.65,74.37
67.72,70.06
2.21,2.73
57.95,41.74
26.63,48.81
44.19,3.76
41.84,60.31
70.41,85.71
91.18,74.25
84.98,11.41
32.05,26.8
47.11,70.16
85.72,8.27
69.74,70.21
96.68,64.7
79.32,93.8
50.17,80.87
76.5,36.17
61.97,23.1
31.88,79.95
3.7,64.38
63.07,72.51
72.73,88.3
71.95,87.45
46.61,27.83
22.65,52.01
46.26,55.31
80.82,51.19
79.3,26.27
45.78,33.62
30.31,95.23
98.79,94.85
60.31,22.38
25.36,26.72
77.25,5.76
58.86,41.27
48.81,73.03
92.07,98.49
40.82,33.21
76.49,82.21
95.87,36.7
86.63,73.63
10.01,97.8
84.58,18.4
30.23,84.61
86.13,79.99
35.44,2.48
87.63,94.32
39.75,87.38
32.46,56.87
35.28,70.44
3.74,26.95
47.94,96.63
80.76,23.14
63.26,13.97
76.11,51.62
68.1,12.48
30.21,22.76
22.5,88.98
57.37,25.27
13.78,46.36
24.18,52.62
79.8,16.26
2.58,66.68
72.92,79.36
86.4,65.46
76.35,20.66
42.8,56.9
10.61,89.18
43.77,4.81
68.87,53.17
97.46,98.02
64.27,80.2
15.92,2.26
63.12,60.23
3.55,49.01
96.53,55.18
72.49,0.84
85.9,28.97
49.93,91.6
78.66,4.82
46.78,34.16
18.93,57.86
71.34,33.41
99.27,68.02
5.26,52.35
18.14,24.82
87.38,38.85
35.01,49.89
93.36,31.97
80.94,41.46
7.6,57.53
32.38,90.07
34.47,35.11
77.07,43.43
84.3,12.41
27.83,72.81
89.24,4.4
24,76.63
42.4,42.64
91.84,26.07
37.2,58.56
94.2,66.43
74.74,1.18
64.57,16.29
49.22,58.51
24.61,0.97
27.83,16.21
73.84,66.34
35.13,14.47
72.08,76.18
60.55,41.95
2.81,84.57
97.86,29.59
1.55,13.18
68.92,42.28
66.68,19.25
97.32,18.77
36.8,10.9
39.92,93.82
60.54,79.6
91.21,32.6
91.35,2.02
84.41,51.88
42.05,95.14
31.45,57.32
36.63,87.18
50.19,70.26
86.47,84.28
2.44,8.78
72.02,37.54
31.33,39.73
70.05,53.24
23.06,0.48
46.44,14.74
47.12,38.04
12.49,57.77
93.3,73.51
24.09,6.96
59.4,60.29
48.67,17.77
35.2,69.13
39.56,29.07
45.26,67.72
81.76,69.45
20.13,17.28
30.18,51
16.68,18.28
88.65,28.42
75.28,74.83
50.52,31.17
43.94,9.64
87.98,1.84
54.12,10.01
2.55,4.5
34.26,32.87
1.57,1.83
25.49,46.46
34.31,58.33
52.51,71.21
99.5,10.81
99.03,2.14
24.94,78.63
24.57,69.46
32.03,35.82
79.16,22.58
59.34,84.04
17.6,93.66
38.15,56.51
42.12,37.06
29.21,86.98
63.28,59.58
55.35,52.98
66.64,12.93
54.46,45.76
57.74,92.99
44.94,66.83
31.23,31.52
64.77,68.17
69.32,25.57
88.03,9.28
92.93,7.58
64.52,34.63
3.18,76.85
91.7,48.42
63.02,51.65
47.8,24.03
92.07,6.5
51.56,33.36
57.26,31.74
77.82,12.53
53.06,7.27
35.5,28.71
25.14,79.25
1.48,20.96
75.42,97.3
66.17,11.34
17.07,33.04
39.68,96.81
48.71,48.87
10.87,52.57
3.71,90.71
99.38,84.41
34.79,0.03
45.85,17.16
46.41,58.77
27.61,3.08
76.79,9.96
4.61,96.12
21.97,92.79
17.31,44.67
81.21,31.35
46.38,43.12
67.89,64.91
24.57,5.75
97.3,75.5
75.07,0.46
71.18,21.18
85.31,45.91
73.74,43.48
82.91,28.05
92.02,2.47
55.13,39.67
96.63,39.7
17.13,62.17
68.88,10.96
6.83,51.64
40.79,23.57
39.76,11.45
8.9,85
66.66,17.42
16.21,30.63
82.09,0.35
20.22,73.08
32.12,67.21
56.55,33.84
85.13,33.45
45.26,59.22
28.13,44.22
3.68,70.6
25.05,81.97
60.55,35.57
7.38,38.36
87.16,7.84
7.27,15.73
37.66,21.41
17.12,49.72
87.52,24.99
93.66,62.63
3.14,28.24
96.87,99.56
39,9.25
48.5,19.31
30.48,0.85
22.8,13.75
77.14,60.8
22.11,91.86
59.18,6.54
71.22,95.17
45.91,82.36
52.21,63.91
5.11,84.4
76.87,30.81
8.57,84.05
86.8,53.52
40.16,29.85
97.36,81.47
3.77,89.14
14.11,6.83
58.28,1.81
27.57,47.45
33.15,73.31
24.84,61.68
95.32,32.36
62.92,44.11
12.81,18.56
40.87,23.56
28.66,92.84
69.74,89.5
79.74,11.53
99.59,97.48
28.49,39.03
77.08,4.04
52.15,51.94
41.25,42.93
12.12,57.32
34.86,52.16
99.26,2.88
91.73,28.07
52.5,16.86
23.44,97.29
0.8,91.93
69.19,18.13
84.11,62.5
17.33,39.52
8.62,3.66
65.71,14.95
37.85,41.89
56.53,24.91
20.95,78.59
28.06,77.86
81.25,3.65
25.74,45.92
12.38,77.2
54.87,74.18
95.91,69.75
11.88,53.79
23.77,58.1
52.6,1.68
35.94,52.97
41.14,49.07
80.37,14.39
65.79,32.81
81.53,29.16
25.07,3.76
40.1,78.23
98.63,34.03
98.35,44.99
8.32,5.78
21.12,19.5
54.52,2.32
61.93,83.39
60.31,86.89
95.45,53.29
22.49,67.29
25.37,43.08
85.22,59.89
71.31,62.92
3.69,67.48
23.66,61.46
61.59,40.63
22.56,42.81
58.85,66.67
24.99,16.08
60.86,12.43
11.35,52.49
21.42,0.13
29.67,29.62
57.08,3.21
89.63,94.31
92.98,74.08
88.14,60.46
13.51,35.49
36.35,31.4
64.84,52.01
18.62,45.31
79.29,52.62
39.89,22.49
26.64,87.08
61.16,9.13
23.06,19.4
79.76,71.15
69.18,47.26
50.21,56.68
95.18,46.31
87.42,5.63
49.97,56.91
23.48,68.86
91.65,33.15
46.5,77.18
34.66,92.29
95.26,98.25
39.45,50.05
32.33,14.08
2.37,45.23
64.64,49.81
65.04,88.72
7.51,63.81
42.79,56.44
89.1,51.73
68.01,18.61
49.8,87.49
29.57,71.89
96.6,31.27
53.88,46.32
17.06,19.69
65.53,23.6
10.5,2.97
32.32,2.09
86.26,11.23
83.6,78.54
42.89,17.18
74.1,97.42
42.75,65.93
45.43,94.38
95.06,23
14.86,77.44
27.48,52.22
11.93,59.34
25.95,63.7
14.55,74.5
38.73,30.76
51.06,28.77
47.24,24.41
28.01,75.66
80,7.18
88.16,86.43
82.07,93.84
82.27,64
60.01,54.19
84.43,61.85
53.62,31.78
33.92,84.08
43.06,10.3
76.98,89.89
74.07,69.67
92.65,85.54
12.67,27.78
81.51,57.41
97.79,58.5
22.73,87.22
27.07,9.13
19.83,14.65
42.02,14.2
90.05,35.83
91.44,11.32
46.48,69.56
26.3,80.1
8.47,48.73
2.24,59.63
62.47,63.93
22.73,54.73
71.83,4.49
96.35,2.26
59.75,43.14
51.66,96.98
19.34,0.65
72.93,22.32
27.15,35.92
81,32.77
37.4,76.73
57.05,13.25
4.1,80.98
57.56,58.81
40.14,51.76
84.61,29.57
78.89,51.09
67.25,69.68
71.61,1.34
73.69,78.19
11.43,92.57
37.6,47.85
55.25,66.87
51.99,83.32
94.16,40.02
7.9,85.86
74.51,8.83
52.33,68.93
8.43,49.48
25.97,47.79
79.27,84.38
94.06,90.45
92.12,0.45
34.63,60.6
50.65,23.02
25.89,21.51
1.44,55.89
61.84,5.84
20.45,84.53
47.6,53.55
93.57,88.72
69.71,95.85
77.54,33.46
88.76,63.33
93.83,3.67
74.04,32.06
14.74,75.54
24.03,83.63
69.6,93.79
92.36,97.19
86.39,8.92
67.31,32.02
69.45,14.74
56.69,17.88
20.91,8.87
17.62,86.92
12.58,23.96
90.61,26.43
37.64,51.7
81.63,80.5
66.09,12.52
67.52,38.8
1.69,27.19
19.24,16.45
68.06,4.45
61.83,49.69
34.04,57.48
81.34,64.35
2.9,96.42
63.64,23.11
75.87,40.72
49.16,0.81
79.48,37.2
67.27,87.87
19.06,55.33
63.63,65.19
90.15,76.91
98.67,59.44
12.52,20.35
43.78,56.28
13.64,59.56
73.71,75.48
20.57,21.61
44.84,59.15
88.97,22.98
68.28,99.57
57.54,33.16
66.53,88.3
75.41,50.91
31.29,34.87
97.34,60.48
49.23,90.3
90.51,7.22
63.31,95.87
71.44,74.27
88.37,54.25
5.78,92.31
54.34,86.9
96.97,3.24
63.69,96.39
73.56,82.71
64.06,23.9
8.11,2.25
27.08,40.53
73.41,46.48
61.08,96.29
0.24,76.78
18.02,42.64
94.33,52.5
64.18,17.25
92.99,99.75
83.58,68.03
49.89,48.13
51.93,63.48
77.7,48.75
73.03,82.85
82.44,41.58
98.24,6.55
16.48,13.95
25.9,29.41
50.95,46
17.81,55.18
33.28,57.58
69.96,74.33
49.05,4.81
97.05,87.08
71.72,94.35
28.51,44.76
40.67,20.64
58.07,18.49
38.7,78.63
9.73,7.39
35.06,45.84
93.41,92.2
88.57,92.46
29.25,11.33
75.79,3.9
43.24,7.64
72.76,52.82
73.13,90.99
81.56,58.52
8.01,26.21
34.01,42.55
43.2,23.07
70.37,89.32
21.04,5.46
82.48,73.86
45.03,85.81
81.32,23.14
21.42,30.6
20.37,69.81
13.24,79.72
18.4,14.81
68.06,84.85
70.58,50.79
43.63,84.53
73.26,48.19
92.37,0.41
23.59,34.48
88.9,10.7
17.85,51.91
47.32,89.43
30.61,35.84
82.45,49.29
34.31,80.83
80.83,41.1
6.52,65.97
84.75,50.99
16.25,27.7
99.67,7.57
65.58,46.24
95.82,79.86
84.08,35.39
62.01,17.75
3.37,73.52
24.91,51.97
43.67,81.51
20.94,29.52
63.01,69.08
44.81,6.73
65.54,7.49
38.57,51.61
40.13,93.64
69.64,71.9
60.5,80.54
58.21,84.15
50.9,4.96
34.59,83.97
60.11,54.19
74.7,14.55
14.92,10.45
46.65,15.63
13.01,45.82
48.92,90.88
9.05,88.33
87.91,60.31
7.29,7
72.85,87.62
61.24,91.91
42.01,97.54
17.54,75.66
47.97,57.7
75.26,69.45
96.35,53.85
41.41,43.15
33.6,19.05
71,61.63
19.37,63.24
34.54,53.58
67.98,26.33
51.81,51.9
73.06,74.03
15.8,96.23
72.64,33.69
80.84,91.32
32.18,14.61
16.14,99.18
58.32,39.32
41.67,18.54
52.96,79.62
23.18,50.67
86.56,64.45
1.17,11.85
76.56,57.82
86.12,10.39
36.79,53.26
10.64,77.35
13.32,81.62
53.73,41.38
61.86,1.97
7.3,69.72
3.45,15.28
70.08,85.72
90.71,5.46
63.01,30.1
18.43,83.71
45.03,74.82
65.13,39.46
40.46,37.92
11.15,73.23
93.28,13.71
26.96,51.59
98.13,36.42
80.07,77.86
36.5,16.58
36.32,55.09
76,47.13
70.64,87.71
90.78,80.28
25.44,75.76
51.64,33.68
21.39,93.09
2.93,63.26
84.39,74.09
57.26,26.63
98.54,84.57
43.44,99.81
37.7,50.47
15.39,91.7
94.85,16.21
99.34,68.15
12.33,37.83
55.49,13.66
44.76,96.52
56.24,31.37
60,56.49
47.04,29.14
96.04,48.43
76.95,58.89
73.06,3.1
1.3,85.52
70.19,72.1
67.57,70.86
71.6,61.4
62.38,57.43
27.92,2.68
30.39,70.49
46.48,45.66
68.18,98.86
29.42,27.96
95.31,52.21
52.27,27.21
78.18,83.78
35.43,85.64
85.5,37.14
32.59,33.8
41.21,52.95
19.08,83.69
95.25,90.85
45.33,89.71
34.51,91.69
19.47,55.79
65.85,89.56
16.39,79.46
94.91,93.19
5.47,97.82
41.22,20.43
28.84,39.62
96.33,78.37
81.88,38.84
97.61,13.02
41.14,33.53
70.53,44.16
26.25,30.69
38.28,57.66
29.11,56.32
16.34,44.22
18.85,50.7
33.13,52.64
92.4,98.55
81.94,93.48
0.25,56.71
50.49,54.72
90.31,86.28
95.97,63.74
15.53,57.52
62.52,73.04
36.15,60.71
99.92,10.37
87.11,62.13
79,39
40.31,85.8
54.41,90.75
87.26,78.78
83.41,39.11
40.88,88.73
62.48,71.18
4.86,62.79
26.24,3.4
85.47,94.36
75.84,3.42
97.16,92.26
85.75,10.96
96.32,69.16
65.64,31.22
73.29,20.42
95.37,40.3
27.01,34.78
98.32,5.99
23.75,95.73
70.8,73.88
60.29,59.4
75.15,98.64
42.24,5
89.35,2.16
42.12,16.83
83.83,58.8
30.2,12.43
81.97,2.4
1.98,73.65
78.75,73.41
67.6,67.82
3.88,81.54
91.56,19.38
5.27,14.73
62.5,17.51
38.83,92.3
78.29,83.05
30.04,58.53
46.13,42.3
21.01,51.39
72.86,26.24
33.16,67.93
49.66,25.41
85.19,55.59
54.24,56.56
72.06,7.72
18.58,4.43
83.78,27.7
0.11,39.81
60.32,70.31
79.95,13.41
4.2,79.29
62.71,24.7
13.09,12.95
46.19,5.58
90.26,27.65
75.26,71.41
30.56,99.15
53.37,40.1
34.09,68.74
45.3,89.78
95.52,78.76
86,30.4
1.36,59.71
9.84,8.22
48.31,2.1
26.71,53.4
15.43,15.11
50.17,48.95
5.25,98.53
73.14,48.76
35.98,0.98
70.02,76.98
88.66,50.91
46.71,42.14
69.54,29.66
67.93,30.25
59.31,53.78
29.9,38.36
42.78,64.31
70.64,17.05
94.99,22.85
54.25,60.11
1.17,37.56
8.26,28.95
51.58,96.42
65.62,66.4
21.67,79.92
18.3,57.02
70.47,68.38
8.33,60.47
98.14,56.36
97.06,80.15
19.09,80.91
88.41,41.85
34.34,5.91
29.55,43.85
32.64,70.31
18.69,87.47
66.69,48.97
71.89,12.48
20.47,3.32
50.46,6.34
63.93,66.51
11.15,57.91
18.6,21.64
1.45,86.28
49.36,0.47
45.02,31.69
31.24,99.49
39.03,75.96
45.09,13.92
59.23,86.73
41.1,60.67
1.26,47.92
52.77,56.24
15.28,66.77
23.01,28.54
31.38,48.77
24.35,87.09
16.92,47.77
73.52,9.18
77.57,94.2
8.08,4.44
53.68,90.98
0.6,12.88
21.77,11
84.39,50.73
99.37,44.06
36,96.06
1.55,95.89
2.68,78.63
78.26,83.38
63.28,80.52
77.65,69.2
11.39,8.34
31.39,9.02
88.3,53.22
62.15,31.92
17.66,32.82
68.41,90.21
67.63,67.11
57.82,17.96
63.11,74.41
86.8,5.06
81.04,8.44
88.12,97.84
29.24,38.22
96.98,57.71
19.72,60.32
7.56,68.73
73.09,30.02
86.18,74.46
82.27,41.19
35.52,56.81
57.72,2.84
48.45,54.85
70,55.31
44.48,17.91
6.97,92.99
36.13,28.31
38.58,33.71
78.77,68.76
9.76,95.75
46.11,7.8
42.51,85.22
42.77,99.29
96.95,13.16
68.65,37.09
76.34,40.25
18.94,94.64
95.7,85.37
75.3,4.42
38.35,51.29
31.59,90.87
86.49,34.74
34.71,18.34
62.45,45.63
53.41,26.81
67.87,82.84
91.25,0.81
55.25,60.04
29.31,12.97
91.92,67.58
21.97,91.98
9.89,0.4
20.31,82.67
72.87,61.87
44,0.78
66.94,42.33
68.62,44.57
55.25,61.3
69.07,73.93
8.85,92.32
20.61,54.04
12.27,34.74
44.48,82.62
79.42,31.19
32.04,23.74
38.09,17.48
90.21,5.5
9.26,64.25
84.07,61.27
41.54,1.84
1.69,94.19
99.29,65.04
63.02,71.85
48.39,84.8
37.42,14.4
37.61,62
78.05,63.06
33.12,34.57
0.42,97.76
13.01,86.71
30.72,39.96
43.44,97.59
36.76,35.2
73.48,3.05
48.61,76.91
5.49,7.06
11.98,30.55
45.93,79.93
59.41,14.98
92.77,94.05
25.29,59.68
92.28,11.06
24.38,19.72
71.01,12.23
60.33,69.79
23.55,91.95
45.06,4.51
6.24,1.34
72.73,40.97
49.85,32.92
74.36,29.29
27.61,49.12
34.13,11.77
22.92,87.81
14.09,62.69
47.25,4.89
30.96,48.03
41.5,38.09
25.43,37.22
26.29,81.35
30.11,33.01
57.66,85.33
93.02,22.27
9.76,64.09
14.61,78.17
52.82,17.75
77.7,83.8
64.29,35.5
51.93,68.91
83.53,73.51
84.87,38.49
71.98,25.87
39.36,63.1
19.82,70.8
83.96,68.51
6.51,64.91
63.64,33.38
97.04,14.83
71.14,58.53
81.2,27.43
95.14,3.96
69.29,61.88
6.04,87.63
88.25,28.58
92.17,9.86
22.82,28.65
28.19,54.19
8.64,60.26
11.11,81.33
52.13,2.68
76.5,4.96
70.09,42.21
23.46,39.14
44.33,96.43
73.72,28
17.45,65.11
32.81,37.27
2.22,18.9
23.76,45.37
17.37,22.86
6.47,26.94
89.68,63.27
17.87,47.48
24.02,3.99
59.49,84.53
20.34,45.59
33.06,72.6
44.14,81.4
94.45,36.64
41.16,88.82
58.37,60.38
27.3,26.16
84.09,71.17
12.96,13.4
82.27,3.71
85.82,0.48
75.2,79.46
0.59,1.83
68.91,33.46
7.21,3.7
68.35,21.82
86.76,27.94
40.92,43.31
92.8,12.25
16.53,41.27
79.15,23.67
96,2.81
33.4,98.13
37.31,64.58
46.93,16.68
26.49,84.07
4.46,2.92
47.22,38.21
35.54,54.64
37.43,7.57
65.99,5.74
88.76,17.18
41.51,53.02
77.98,4.92
72.7,73.84
95.32,92.77
2.25,2.52
28.51,33.53
84.91,83.25
13.8,45.35
65.91,21.67
56.97,12.98
21.81,63.77
1.09,19.63
47.05,23.97
40.09,67.49
59.31,21.92
64.08,21.39
57.88,54.69
76.51,17.21
37.47,76.41
10.02,41.19
49.22,9.97
78.76,75.6
21.98,49.18
94.61,50.69
39.5,38.42
66.79,67.49
67.1,94.37
4.99,43.95
32.14,94.32
78.8,1.84
89.08,45.01
66.65,75.31
48.55,35.2
76.33,48.42
64.91,50.34
51.09,44.75
93.42,25.73
55.54,21.86
98.8,78.16
43.55,50.2
89.45,37.23
12.27,16.53
62.69,29.37
30.42,88.25
0.81,35.27
78.18,10.22
46.93,62.94
68.64,64.97
93.26,39.95
59.02,66.46
49.72,12.5
7.3,94.83
40.07,81.14
0.86,98.96
90.29,30.88
31.99,0.04
29.83,61.33
96.84,79.23
77.61,46.57
95.04,58.47
43.26,57
26.12,16.68
34.42,73.86
65.5,10.42
90.94,45.22
35.29,3.46
81.27,34.22
96.88,86.78
92.73,40.14
31.67,68.19
93.92,98.45
52.32,90.09
39.51,63.95
44.16,29.65
19.5,78.72
4.7,34.81
78.76,49.28
8.65,2.29
9.94,74.5
61.62,40.13
39.64,19.8
89,60.44
64.99,42.41
35.13,79.7
92.68,92.46
11.96,3.46
35.57,58.11
95.95,80.58
83.6,8.03
1.23,79.21
74.98,7.86
16.56,20.58
82.91,71.8
90.65,3.46
92.5,12.82
68.74,59.08
39.09,49.48
12.63,84.04
50.78,34.24
64.23,96.5
85.19,64.73
46.55,8.1
32,94.42
76.78,56.19
84.65,38.64
72.35,37.42
29.45,8.31
12.07,91.31
39.03,27.17
79.16,85.54
26.15,44.63
15.88,87.56
30.56,82.92
47.09,15.63
27.08,16.66
76.42,78.72
3.12,45.39
4.41,28.54
89.05,13.5
25.13,59.9
34.79,2.85
65.81,27.75
62.2,49.77
85.54,63.57
90.02,78.72
5.29,44.26
17.9,30.1
83.9,52
79.65,39.66
45.98,22.28
13.35,28.57
89.5,33.06
11.38,36.26
12.68,79.91
57.09,78.25
62.67,84.15
26.67,54.24
1.15,21.57
1.85,0.71
84.37,32.16
47.85,39.1
58.26,96.9
25.94,3.96
86.46,51.88
31.96,49.1
44.69,14.98
78.69,78.87
88.36,68.29
46.88,2.71
95.34,60.65
41.42,34.36
89.33,60.05
91.71,59.72
99.81,55.64
69.63,5.18
57.94,53.1
17.22,5.5
16.06,48.33
89.07,84.31
22.8,52.9
3.06,26.41
76.41,49.39
25.45,23.58
19.35,85.17
72.41,61.25
93.3,30.86
94.9,74.55
25.39,82.14
13.32,86.86
54.28,4.27
48.48,34.73
75.09,20.98
62.05,77.89
13.21,26.44
91.89,57.42
86.7,54.53
48.33,54.22
2.51,44.34
17.32,86.78
49.43,11.25
28.36,96.25
39.26,94.79
80.37,5.06
57.21,77.38
16.84,40.95
29.94,49.69
66.54,21.04
20.46,68.66
80.81,84.63
1.03,15.73
78.53,80.7
57.56,10.74
65.86,50.26
78.31,75.39
26.64,91
19.21,77.5
30.67,17
34.56,31.78
50.96,33.11
51.17,20.4
67.19,15.23
31.85,62.13
2.66,55.88
97.11,70.96
87.6,82.65
50.63,42.22
4.75,29.55
57.29,41.29
59.79,5.39
21.46,15.79
58.24,71.33
42.88,64.5
63.97,66.08
59.68,9.62
96.18,84.68
68.81,80.9
82.76,33.36
65.71,95.34
85.49,80.64
8.17,82.69
45.58,53
21.18,16.86
71.75,57.93
28.88,39.09
33.05,36.48
23.71,54.02
92.66,49.95
67.81,7.16
14.78,15.35
9.4,90.9
26.71,36.86
95.53,65.51
35.22,58.5
25.7,29.79
40.4,80.19
82.98,51.27
52.4,40.02
70.29,67.78
53.42,65.25
59.35,7.47
73.03,14.61
43.72,59.19
75.49,51.87
12.34,4.37
77.42,82.63
58.94,38.64
69.16,42.09
35.71,88.44
29.66,86.08
13.53,79.34
42.89,26.44
77.49,93.47
55.78,87.93
57.72,93.04
32.83,61.62
30.51,40.91
55.03,9.94
28.38,80.03
85.67,14.01
3.11,46.48
94.5,11.99
56.99,16.57
38.62,90.76
94.7,21.98
96.66,34.05
30.95,20.77
87.83,99.21
69.66,16.11
37.86,22.37
20.84,0.98
69.47,57.27
32.64,69.15
29.89,34.88
85.12,97.58
78.2,40.31
14.61,62.38
19.07,33.03
6.12,71.92
63.25,35.69
12.63,58.89
51.04,90.97
35.18,20.35
77.76,99.93
73.7,49.69
63.94,52.54
25.57,32.25
29.39,21.68
6.53,84.04
15.8,62.03
97.68,61.2
31.04,81.19
1.16,87.75
89.57,25.87
22.84,16.76
35.66,82.62
93.38,68.44
68.46,20.68
49.82,91.43
54.96,64.14
16.27,31.77
95.24,85.32
47.74,44.21
85.75,73.55
7.51,48.8
79.67,54.33
99.2,98.45
22.92,23.18
76.57,78.24
3.45,82.5
0.55,99.67
49.49,34.92
53.12,43.02
31.24,81.74
31.35,36.54
20.86,54.03
16.86,70.31
74.75,16.07
55.53,47.12
19.87,46.01
67.04,69.04
88.74,76.43
0.94,74.14
32.36,8.61
55.3,7.15
2.64,75.06
44.09,25.32
71.86,87.33
1.34,15.35
99.62,72.22
16.08,83.09
25.55,42.68
74.69,68.83
8.41,34.56
56.69,49.2
78.71,11.82
16.78,77.98
3.21,24.97
46.94,70.63
96.31,69.4
53.99,68.98
75.72,17.76
7.35,94.42
16.44,25.21
80.53,48.43
89.19,75.9
64.59,18.68
53.84,27.27
95.21,8.65
85.84,5.29
83.11,49.94
43.79,25.4
0.5,34.11
66.44,83.06
39.29,11.96
32.85,91.84
21.56,46
50.15,81.43
26.2,31.04
13.79,51.64
87.46,31.51
51.72,98.41
34.3,11.73
3.37,14.18
61.94,38.1
97.07,88.79
41.12,68.87
97.66,95.9
56.3,58.4
73.31,47.54
95.96,49.67
2.07,49.06
83.42,30.72
93.94,83.7
19.44,41.12
