interconnector_1_price,interconnector_2_price,interconnector_3_price,weather/wind_offshore_baseline,weather/wind_inland_baseline,weather/solar_pv_profile_1
0,21.49531192,24.09628077,1,1,0.062063122
0,21.49531192,24.09628077,1,1,0.005045099
0,21.49531192,24.09628077,1,1,0
0,21.49531192,24.09628077,1,1,0
0,21.49531192,24.09628077,1,1,0
0,21.49531192,24.09628077,1,1,0
0,21.49531192,24.09628077,1,1,0
0,21.49531192,24.07921542,1,1,0
0,21.49531192,0.017065355,1,1,0
0,21.49531192,0.017065355,1,1,0
0,21.49531192,0,1,1,0
0,21.49531192,0,1,1,0
0,19.35034449,0,1,1,0
0,19.35034449,0,1,1,0
0,21.49531192,0,1,1,0
0,21.49531192,0,1,1,0
0,21.49531192,0,1,1,0
0,21.49531192,0,1,1,0.000739695
0,21.49531192,0.017065355,1,1,0.033404863
0,21.49531192,0.017065355,1,1,0.09437591
0,21.49531192,0.017065355,1,1,0.165162385
0,19.35034449,0.017065355,1,1,0.175836727
0,19.35034449,0.017065355,1,1,0.129233692
0,21.49531192,0.017065355,1,1,0.064974895
0,21.49531192,0.017065355,1,1,0.02711032
0,21.49531192,24.09628077,1,1,0.002620964
0,21.49531192,24.09628077,1,1,0
0,25.78524678,28.92577614,1,1,0
0,25.78524678,28.9428415,1,1,0
0,21.49531192,24.11334613,1,1,0
0,21.49531192,24.09628077,1,1,0
0,21.49531192,24.06215006,1,1,0
0,21.49531192,0,1,1,0
0,21.49531192,0,1,1,0
0,21.49531192,0,1,1,0
0,21.49531192,0,1,1,0
0,21.49531192,0.017065355,1,1,0
0,21.49531192,0.017065355,1,1,0
0,21.49531192,0.017065355,1,1,0
0,21.49531192,0.017065355,1,1,0
0,21.49531192,0.017065355,1,1,0
0,21.49531192,0.017065355,1,1,0.000724251
0,21.49531192,0.017065355,1,1,0.047004007
0,21.49531192,0.017065355,1,1,0.153772936
0,21.49531192,0.017065355,1,1,0.203512389
0,21.49531192,0.017065355,1,1,0.219788333
0,21.49531192,0.017065355,1,1,0.227436842
0,21.49531192,0.017065355,1,1,0.20442724
0,21.49531192,0.017065355,1,1,0.120059759
0,21.49531192,0.017065355,1,1,0.014051922
0,21.49531192,0.017065355,1,1,0
0,21.49531192,0.017065355,1,0.987439993,0
0,21.49531192,0.017065355,0.604269359,0.795752646,0
0,21.49531192,0.017065355,0.740946254,0.65396028,0
0,21.49531192,0.017065355,0.622219556,0.572373764,0
0,21.49531192,0,0.541430562,0.55035034,0
0,21.49531192,0,0.60438408,0.61040668,0
0,21.49531192,0,1,0.738459722,0
0,21.49531192,0,1,0.812817473,0
0,21.49531192,0,1,0.971639171,0
0,21.49531192,0.017065355,1,1,0
0,21.49531192,0.017065355,1,1,0
0,21.49531192,0.017065355,1,1,0
0,21.49531192,0.017065355,1,1,0
0,21.49531192,0.017065355,1,1,0
0,21.49531192,0.017065355,1,1,0.001061962
0,21.49531192,0,1,1,0.033365393
0,21.49531192,0,1,1,0.093348604
0,21.49531192,0,1,1,0.160363667
0,0.03042507,0.017065355,1,1,0.206597368
0,0.03042507,0.017065355,1,1,0.203948481
0,0.03042507,0.017065355,1,1,0.153576807
0,21.49531192,0.017065355,1,1,0.076593098
0,21.49531192,0.017065355,1,1,0.008409154
0,28.66041589,0.017065355,1,1,0
0,25.75482171,0.034130709,1,1,0
0,21.49531192,0.034130709,1,1,0
0,21.49531192,0.034130709,1,1,0
0,21.49531192,0.017065355,1,1,0
0,28.66041589,0.017065355,1,1,0
0,28.66041589,0.017065355,1,1,0
0,21.49531192,0.017065355,1,1,0
0,21.49531192,0,1,1,0
0,21.49531192,0,1,1,0
0,21.49531192,0,1,1,0
0,21.49531192,0,1,1,0
0,21.49531192,0,1,1,0
0,21.49531192,0,1,1,0
0,21.52573699,0,1,1,0
0,21.52573699,0,1,1,0.000824878
0,21.49531192,0.017065355,1,1,0.023462713
0,21.49531192,0.017065355,1,1,0.055749304
0,21.49531192,0.017065355,1,1,0.080515145
0,21.49531192,0.017065355,1,1,0.095967708
0,21.34318657,0.017065355,1,1,0.1034513
0,21.49531192,0.017065355,1,1,0.086894816
0,21.49531192,24.07921542,1,1,0.052666847
0,21.49531192,24.09628077,1,1,0.008369326
0,31.45952233,35.27408807,1,1,0
0,31.45952233,35.29115343,1,1,0
0,31.45952233,35.30821878,1,1,0
0,31.44430979,35.29115343,1,1,0
0,23.59464175,26.45129972,1,1,0
0,21.49531192,24.09628077,0.5097127,0.888444146,0
0,21.49531192,18.07221058,0.385612517,0.713465443,0
0,21.49531192,0,0.416154924,0.576137657,0
0,21.49531192,0,0.392288201,0.488630481,0
0,21.49531192,0,0.5069678,0.418084719,0
0,21.49531192,0,0.464817436,0.388457601,0
0,21.49531192,0,0.422966911,0.445343942,0
0,21.49531192,0,0.359320142,0.580774645,0
0,21.52573699,0,0.188471489,0.754525761,0
0,21.52573699,0.034130709,0.793312425,0.932131583,0
0,21.51052445,24.11334613,1,1,0.000308772
0,21.52573699,24.16454219,1,1,0.009314972
0,21.49531192,24.16454219,0.947834935,1,0.048615257
0,21.49531192,38.87487791,0.947834935,1,0.132532245
0,21.49531192,24.13041148,0.947834935,1,0.209898912
0,21.49531192,24.11334613,0.947834935,1,0.234635747
0,21.49531192,24.11334613,0.947834935,1,0.191104531
0,21.49531192,24.13041148,0.947834935,1,0.115000493
0,28.59956575,32.08286675,0.947834935,1,0.016804884
0,28.62999082,32.11699746,1,1,0
0,28.62999082,32.13406282,1,1,0
0,28.61477829,32.11699746,1,1,0
0,21.52573699,24.16454219,1,1,0
0,21.52573699,24.16454219,1,1,0
0,21.52573699,24.16454219,1,1,0
0,21.49531192,24.11334613,1,1,0
0,21.49531192,24.09628077,1,1,0
0,21.49531192,24.09628077,1,1,0
0,21.49531192,24.09628077,1,1,0
0,21.46488685,24.04508471,1,1,0
0,21.46488685,0.034130709,1,1,0
0,21.49531192,0.034130709,1,1,0
0,21.49531192,0.017065355,1,1,0
0,21.49531192,0.051196064,1,1,0
0,21.49531192,24.09628077,1,1,0.001012538
0,21.49531192,24.09628077,1,1,0.02286099
0,21.49531192,24.09628077,1,1,0.064718891
0,21.49531192,24.09628077,1,1,0.084521364
0,21.49531192,24.09628077,1,1,0.082405879
0,21.49531192,24.09628077,1,1,0.077057519
0,21.49531192,24.11334613,1,1,0.059901815
0,21.49531192,24.13041148,1,1,0.034520883
0,21.49531192,24.13041148,1,1,0.006035797
0,30.30336967,33.97712112,1,1,0
0,30.30336967,33.99418647,1,1,0
0,30.30336967,34.01125183,1,1,0
0,28.61477829,32.11699746,1,1,0
0,28.62999082,32.11699746,1,1,0
0,22.72752725,25.4785745,1,0.868437198,0
0,21.52573699,24.11334613,1,0.732171508,0
0,21.49531192,24.09628077,1,0.627354264,0
0,21.49531192,0.017065355,1,0.549758904,0
0,21.49531192,0.017065355,1,0.464402656,0
0,21.49531192,0.017065355,1,0.386022556,0
0,21.49531192,0.017065355,1,0.335210535,0
0,21.49531192,0.017065355,0.836534966,0.292307377,0
0,21.49531192,0.017065355,0.354980593,0.249330769,0
28.70681624,21.49531192,24.09628077,0.16479843,0.206921011,0
28.74747746,21.49531192,24.11334613,0.214748365,0.163980206,0.001405693
28.74747746,21.49531192,24.11334613,0.327902554,0.121879811,0.037728701
28.76780806,21.49531192,24.11334613,0.113203264,0.080780878,0.106734476
28.76780806,21.49531192,24.11334613,0.061407626,0.040433003,0.181961518
136.2150629,21.49531192,24.13041148,0.061033798,0.018459734,0.220649905
136.2353935,21.49531192,24.13041148,0.03317893,0.01619731,0.214667492
140.80978,21.49531192,24.14747684,0.011384806,0.014069541,0.176654629
140.80978,63.87743436,71.67448955,0,0.012390686,0.106797553
153.8010375,115.0371895,129.0482119,0,0.02071369,0.017780769
153.8010375,115.052402,129.0652773,0.015342412,0.054269117,0
153.8010375,115.0371895,129.0652773,0,0.110221146,0
153.7807069,115.0219769,129.0482119,0,0.174547227,0
140.80978,21.52573699,118.177581,0.139682683,0.214472461,0
136.2150629,21.52573699,114.3037455,0.14431745,0.221572152,0
115.2745383,21.49531192,96.74349554,0.181560281,0.213716456,0
83.07085777,21.49531192,69.69490841,0.270464763,0.221243167,0
82.98953535,62.05193016,69.62664699,0.048549124,0.231229354,0
82.98953535,62.05193016,69.62664699,0.019420058,0.222275299,0
82.98953535,62.05193016,69.62664699,0.003327478,0.217042726,0
82.98953535,62.05193016,69.62664699,0.170104995,0.21955414,0
82.96920474,62.05193016,69.62664699,0.428644146,0.227562266,0
82.94887413,62.05193016,69.62664699,0.517091628,0.240661137,0
82.94887413,62.05193016,69.62664699,0.488897089,0.251322044,0
82.98953535,62.08235523,69.6607777,1,0.263296587,0
83.03019656,62.1127803,69.69490841,1,0.27385823,0.003271212
83.03019656,62.08235523,69.69490841,0.945047739,0.283062751,0.101895017
83.00986595,62.08235523,69.69490841,1,0.238446287,0.233084342
83.03019656,62.05193016,69.69490841,0.754908741,0.139043702,0.318822935
83.05052717,62.05193016,69.69490841,0.530873778,0.082089613,0.354909028
83.05052717,62.05193016,69.69490841,0.41298098,0.068811882,0.341027876
85.40887751,62.05193016,71.67448955,0.45778354,0.06624532,0.277435676
132.9824965,62.05193016,111.6074194,0.593551358,0.060022012,0.16662674
140.80978,62.05193016,111.6074194,0.468740253,0.062028438,0.029137899
140.80978,62.05193016,111.6074194,0.292982503,0.097224674,0
140.80978,62.05193016,111.6074194,0.396919766,0.160061731,0
153.7400456,62.05193016,129.0482119,0.465866292,0.229382826,0
153.7400456,62.05193016,129.0482119,0.382101508,0.294954625,0
132.9824965,62.05193016,111.6074194,0.62838928,0.341849401,0
99.74195503,62.05193016,83.70556459,0.461933915,0.365512066,0
85.42920812,62.05193016,71.67448955,0.152768526,0.383040637,0
62.29297803,46.58078209,52.27118131,0.083215254,0.400016956,0
62.29297803,46.58078209,52.27118131,0.128099756,0.413163,0
62.27264742,46.58078209,52.27118131,0.029612748,0.425430573,0
62.27264742,46.58078209,52.27118131,0.007031053,0.434662598,0
62.25231681,46.58078209,52.27118131,0.059568079,0.448247802,0
62.25231681,46.58078209,52.27118131,0.066034325,0.463910177,0
62.25231681,46.58078209,52.27118131,0.112806376,0.471750507,0
82.98953535,62.1127803,69.69490841,0.202475694,0.47405617,0
82.98953535,62.1127803,69.69490841,0.3038145,0.473112086,0.001760043
62.27264742,46.58078209,69.69490841,0.667313843,0.467763961,0.033070225
73.27150549,46.58078209,69.69490841,1,0.425884483,0.077690707
73.27150549,46.58078209,69.69490841,0.691549499,0.370097577,0.11516346
62.27264742,46.58078209,69.69490841,0.886477949,0.3621692,0.130639862
62.27264742,46.58078209,71.67448955,1,0.416349748,0.120875673
0,46.58078209,73.19330612,0.837259214,0.500551705,0.10068069
0,62.1127803,129.0482119,0.371471141,0.543527391,0.067760172
0,129.9150487,145.7551941,0.41559059,0.531602019,0.016054176
0,129.9302612,145.7722595,0.513654058,0.533683185,0
0,129.9302612,145.7722595,0.868066116,0.568787963,0
0,62.1127803,145.7551941,0.652251368,0.607667697,0
0,46.58078209,71.67448955,1,0.653953673,0
0,46.58078209,69.69490841,1,0.69444668,0
0,62.1127803,69.69490841,1,0.727740117,0
0,46.58078209,52.27118131,1,0.765460489,0
0,21.51052445,24.14747684,1,0.804960548,0
0,21.51052445,24.11334613,1,0.843030803,0
0,21.49531192,24.11334613,1,0.86987914,0
0,21.49531192,24.11334613,1,0.903654454,0
0,21.49531192,24.11334613,1,0.935962165,0
0,21.49531192,24.11334613,1,0.967990369,0
0,21.49531192,24.11334613,1,1,0
0,21.51052445,24.11334613,1,1,0
0,21.51052445,24.11334613,1,1,0.001514711
0,21.49531192,24.09628077,1,1,0.023016561
0,21.49531192,22.30441853,1,1,0.045227471
0,21.51052445,24.11334613,1,1,0.057118039
0,21.49531192,24.09628077,1,1,0.058559091
0,21.49531192,24.09628077,1,1,0.040928321
0,21.49531192,24.11334613,1,1,0.022197676
0,21.51052445,24.11334613,1,1,0.010093412
0,21.51052445,24.11334613,1,1,0.002367662
0,21.51052445,24.11334613,1,1,0
0,22.07338825,24.77889496,0.957902706,1,0
0,21.51052445,24.14747684,0.957902706,1,0
0,21.51052445,24.14747684,0.836723271,1,0
0,21.51052445,24.11334613,0.836723271,1,0
0,21.51052445,24.11334613,0.836723271,1,0
0,21.51052445,24.11334613,0.836723271,1,0
0,21.49531192,0.017065355,1,1,0
0,21.49531192,0,0.757935228,1,0
0,21.49531192,0,0.539505221,1,0
0,21.49531192,0,0.569321207,1,0
0,21.49531192,0,0.972825547,1,0
0,28.66041589,0,0.834284148,1,0
0,28.66041589,0,0.884226696,1,0
0,28.66041589,0.017065355,0.888623171,1,0
0,28.66041589,24.11334613,1,1,0.002506918
0,28.66041589,24.13041148,1,1,0.047953687
0,21.52573699,24.13041148,1,1,0.117238001
0,21.49531192,24.13041148,1,1,0.173435124
0,21.49531192,24.13041148,1,1,0.207009164
0,21.49531192,24.13041148,1,0.93877137,0.212930589
0,21.49531192,24.16454219,0.759296815,0.81954039,0.180984978
0,21.49531192,24.16454219,1,0.670788164,0.115906326
28.74747746,21.49531192,69.69490841,1,0.52686254,0.023849411
87.07598723,27.59553844,73.10797934,1,0.405232779,0
140.6674657,21.49531192,118.0922542,0.995556215,0.327968095,0
140.7081269,21.49531192,118.1263849,0.311467194,0.298873254,0
140.7081269,21.49531192,118.1263849,0.078626535,0.299257557,0
136.7233281,21.49531192,114.7474447,0.052151418,0.336990682,0
105.5158472,21.49531192,88.58625602,0,0.38460059,0
105.5158472,21.49531192,88.56919066,0.034672576,0.394490894,0
75.14192127,21.49531192,63.09061616,0.212215381,0.416477285,0
75.12159067,21.49531192,63.09061616,0.5256857,0.445150023,0
28.70681624,21.49531192,63.09061616,1,0.497491726,0
0,21.49531192,63.09061616,1,0.561027074,0
0,21.49531192,63.09061616,1,0.643697044,0
0,21.49531192,63.07355081,0.757139425,0.761972569,0
0,28.66041589,63.07355081,0.27669938,0.834022506,0
0,28.66041589,63.07355081,0.890152928,0.876361733,0
0,28.66041589,63.07355081,0.994940459,0.890415753,0.003565145
0,21.49531192,63.07355081,1,0.926485052,0.047406264
0,21.49531192,63.05648545,1,1,0.096273512
0,21.49531192,47.30516311,1,1,0.128235915
0,21.49531192,47.30516311,1,1,0.132663364
0,21.49531192,24.13041148,1,0.976838552,0.120571269
0,21.49531192,24.13041148,1,0.944288367,0.103011645
0,21.49531192,24.13041148,1,0.874015197,0.07040197
28.74747746,21.49531192,47.30516311,0.552357291,0.881603525,0.016428277
28.74747746,21.49531192,63.05648545,0.21927086,0.960784806,6.16E-08
0,21.49531192,63.05648545,0.617265845,1,0
