interconnector_1_price,interconnector_2_price,interconnector_3_price,interconnector_4_price,interconnector_5_price
48.44,11.92,11.92,48.44,48.44
48.44,11.92,11.92,48.44,48.44
48.44,48.44,29.82,48.44,48.44
57.87,57.87,29.82,57.87,48.44
65.86,65.86,48.44,65.86,48.44
70.85,70.85,70.85,70.85,48.44
70.85,70.85,70.85,70.85,48.44
70.85,70.85,70.85,70.85,48.44
70.85,70.85,70.85,70.85,48.44
70.85,70.85,70.85,70.85,48.44
70.85,70.85,70.85,70.85,48.44
68.24,68.24,68.24,68.24,63.12
63.12,63.12,63.12,63.12,63.12
63.12,63.12,63.12,63.12,63.12
63.12,63.12,63.12,63.12,63.12
63.12,63.12,63.12,63.12,63.12
63.12,63.12,63.12,63.12,63.12
63.12,63.12,63.12,63.12,63.12
63.12,63.12,63.12,63.12,63.12
63.12,63.12,63.12,63.12,63.12
63.12,63.12,63.12,63.12,63.12
63.12,63.12,63.12,63.12,63.12
63.12,63.12,63.12,63.12,63.12
63.12,63.12,63.12,63.12,63.12
63.33,63.33,63.12,63.33,63.12
65.27,64.74,62.71,65.27,63.12
67.33,64.41,62.71,67.33,63.12
71.04,64.86,62.71,71.04,63.12
91.83,79.13,63.12,91.83,63.12
91.83,91.83,71.04,91.83,63.12
91.83,91.83,71.04,91.83,63.12
71.77,71.77,71.04,71.77,63.12
71.77,71.04,71.04,71.77,63.12
71.04,71.04,71.04,71.04,63.12
66.18,66.18,66.18,66.18,63.12
63.02,63.02,62.71,63.02,62.71
62.81,62.81,62.71,62.81,62.71
62.71,62.71,62.71,62.71,62.71
62.71,62.71,62.71,62.71,62.71
62.71,62.71,62.71,62.71,62.71
62.71,62.71,62.71,62.71,62.71
62.71,62.71,62.71,62.71,62.71
62.71,62.71,62.71,62.71,62.71
62.71,62.71,62.71,62.71,62.71
57.17,57.17,62.71,62.71,62.71
57.17,57.17,62.71,62.71,62.71
48.39,48.39,62.71,62.71,62.71
46.52,46.52,62.71,62.71,62.71
48.39,48.39,62.71,62.71,62.71
60.37,60.37,62.71,62.71,62.71
62.71,62.71,62.71,62.71,62.71
62.71,62.71,62.71,62.71,62.71
67.93,67.93,67.93,67.93,62.71
68.11,68.11,68.11,68.11,62.71
68.11,68.11,68.11,68.11,62.71
68.11,68.11,82.54,68.11,62.71
68.11,68.11,68.11,68.11,62.71
68.11,68.11,68.11,68.11,62.71
67.63,67.63,67.63,67.63,62.71
62.91,62.91,62.91,62.91,57.87
62.71,62.71,62.71,62.71,57.87
60.37,60.37,60.37,60.37,57.87
57.88,57.88,57.88,57.88,57.87
57.88,57.88,57.88,57.88,57.87
57.87,57.87,57.87,57.87,57.87
57.87,57.87,57.87,57.87,57.87
57.87,57.87,57.87,57.87,57.87
57.87,57.87,57.87,57.87,57.87
57.17,57.17,57.87,57.17,57.87
55.86,54.86,57.87,55.86,57.87
49.4,48.78,57.87,49.4,57.87
49.4,48.78,57.87,49.4,57.87
49.4,48.78,57.87,49.4,57.87
57.87,48.78,57.87,57.87,57.87
57.87,57.87,57.87,57.87,57.87
63.02,62.91,62.91,62.91,57.87
71.35,71.35,71.35,71.35,57.87
72.24,72.24,71.35,72.24,57.87
72.24,72.24,71.35,72.24,57.87
72.24,72.24,71.35,72.24,57.87
71.35,71.35,71.35,71.35,57.87
71.35,71.35,71.35,71.35,57.87
71.35,71.35,71.35,71.35,57.87
64.19,64.19,63.76,64.19,62.81
63.65,63.65,63.02,63.65,62.81
63.02,63.02,62.91,63.02,62.81
63.23,63.23,62.81,63.23,62.81
63.23,63.23,62.81,63.23,62.81
63.02,63.02,62.81,63.02,62.81
62.81,62.81,62.81,62.81,62.81
62.81,62.81,62.81,62.81,62.81
62.81,62.81,62.81,62.81,62.81
62.81,62.81,62.81,62.81,62.81
62.81,62.6,62.81,62.81,62.81
62.81,57.88,62.81,62.81,62.81
62.81,62.6,62.81,62.81,62.81
62.81,62.81,62.81,62.81,62.81
62.81,62.81,62.81,62.81,62.81
62.91,62.81,62.81,62.91,62.81
67.63,64.41,63.02,67.63,62.81
83.33,83.33,70.85,83.33,62.81
91.39,91.39,70.85,91.39,62.81
91.39,91.39,70.85,91.39,62.81
91.39,91.39,70.85,91.39,62.81
91.39,91.39,70.85,91.39,62.81
91.39,91.39,70.85,91.39,62.81
83.33,83.33,70.85,83.33,62.81
68.24,68.24,63.02,68.24,62.71
64.74,64.74,62.91,64.74,62.71
64.41,64.41,62.71,64.41,62.71
64.19,64.19,62.71,64.19,62.71
63.97,63.97,62.71,63.97,62.71
63.33,63.33,62.71,63.33,62.71
63.02,63.02,62.71,63.02,62.71
62.71,62.71,62.71,62.71,62.71
62.71,62.71,62.71,62.71,62.71
59.9,59.9,62.71,62.71,62.71
59.9,59.9,62.71,62.71,62.71
60.37,60.37,62.6,62.6,62.71
60.37,60.37,60.37,60.37,62.71
62.71,62.71,62.71,62.71,62.71
62.71,62.71,62.71,62.71,62.71
62.91,62.91,62.71,62.91,62.71
66.73,63.76,62.81,66.73,62.71
72.27,67.52,63.02,72.27,62.71
87.23,69.75,69.75,87.23,62.71
87.23,69.75,69.75,87.23,62.71
87.23,69.75,69.75,87.23,62.71
69.75,64.41,64.41,69.75,62.71
69.75,69.75,64.14,69.75,62.71
67.93,64.74,63.55,67.93,62.71
64.52,62.91,62.81,64.52,45.04
63.31,63.31,62.81,63.31,45.04
63.02,63.02,62.81,63.02,45.04
63.02,63.02,62.71,63.02,45.04
62.95,62.95,62.81,62.95,45.04
62.81,62.81,62.81,62.81,45.04
62.43,62.43,62.43,62.43,45.04
45.04,45.04,45.04,45.04,45.04
45.04,45.04,45.04,45.04,45.04
45.04,45.04,45.04,45.04,45.04
45.04,30.73,45.04,45.04,45.04
45.04,11.92,45.04,45.04,45.04
29.82,11.92,45.04,45.04,45.04
29.82,11.92,43.03,43.03,45.04
29.82,11.92,29.82,29.82,45.04
45.04,45.04,45.04,45.04,45.04
45.04,45.04,45.04,45.04,45.04
68.24,68.24,68.24,68.24,45.04
70.22,70.22,70.22,70.22,45.04
70.22,72.74,72.74,70.22,45.04
70.22,70.22,70.22,70.22,45.04
70.22,70.22,70.22,70.22,45.04
70.22,70.22,70.22,70.22,45.04
70.22,70.22,70.22,70.22,45.04
62.71,62.71,62.71,62.71,29.82
62.71,62.71,62.71,62.71,29.82
62.71,62.71,43.39,62.71,29.82
62.71,62.71,43.39,62.71,29.82
62.71,62.71,29.82,62.71,29.82
62.71,62.71,29.82,62.71,29.82
42.73,42.73,29.21,42.73,29.82
29.82,29.82,11.92,29.82,29.82
11.92,11.92,11.92,11.92,29.82
2.31,2.31,2.31,2.31,29.82
11.92,11.92,11.92,11.92,29.82
11.92,11.92,11.92,11.92,29.82
11.92,11.92,11.92,11.92,29.82
11.92,11.92,11.92,11.92,29.82
29.82,29.82,29.82,29.82,29.82
42.73,42.73,29.51,42.73,29.82
62.91,62.91,29.82,62.91,29.82
67.93,67.93,67.93,67.93,29.82
70.66,70.66,70.66,70.66,29.82
70.66,70.66,70.66,70.66,29.82
70.66,70.66,70.66,70.66,29.82
70.66,70.66,70.66,70.66,29.82
70.66,70.66,70.66,70.66,29.82
70.66,70.66,70.66,70.66,29.82
66.73,66.73,66.73,66.73,62.91
62.91,62.91,62.91,62.91,62.91
62.91,62.91,62.91,62.91,62.91
63.02,63.02,62.91,63.02,62.91
63.23,63.23,62.91,63.23,62.91
63.23,63.23,62.91,63.23,62.91
65.74,65.74,63.02,65.74,62.91
62.91,62.91,62.91,62.91,62.91
62.91,62.91,62.91,62.91,62.91
62.6,62.6,62.91,62.91,62.91
62.6,62.6,62.91,62.91,62.91
62.6,62.6,62.81,62.81,62.91
62.6,62.6,62.71,62.71,62.91
62.6,62.6,62.71,62.71,62.91
62.91,62.91,62.91,62.91,62.91
62.91,62.91,62.91,62.91,62.91
66.05,64.97,63.93,66.05,62.91
91.09,91.09,71.13,91.09,62.91
91.09,91.09,74.31,91.09,62.91
91.09,91.09,71.13,91.09,62.91
91.09,91.09,71.13,91.09,62.91
91.09,91.09,71.13,91.09,62.91
91.09,91.09,71.13,91.09,62.91
91.09,91.09,71.13,91.09,62.91
67.63,67.63,63.02,67.63,62.71
66.05,66.05,62.91,66.05,62.71
64.74,64.74,62.81,64.74,62.71
64.74,64.74,62.71,64.74,62.71
64.49,64.49,62.71,64.49,62.71
64.19,64.19,62.71,64.19,62.71
63.02,63.02,62.81,63.02,62.71
62.71,62.71,62.71,62.71,62.71
62.6,62.6,62.6,62.6,62.71
47.61,47.61,47.61,47.61,62.71
47.61,47.61,47.61,47.61,62.71
47.61,47.61,47.61,47.61,62.71
47.61,47.61,47.61,47.61,62.71
47.61,47.61,47.61,47.61,62.71
62.6,62.6,62.6,62.6,62.71
62.91,62.71,62.71,62.91,62.71
66.73,63.76,62.71,66.73,62.71
69.67,69.67,69.67,69.67,62.71
69.67,69.67,69.67,69.67,62.71
69.67,69.67,69.67,69.67,62.71
69.67,69.67,69.67,69.67,62.71
69.67,69.67,69.67,69.67,62.71
68.18,64.0,64.0,68.18,62.71
66.73,63.12,63.02,66.73,62.71
64.3,63.12,62.81,64.3,57.17
63.89,62.6,62.43,63.89,57.17
63.02,62.6,57.17,63.02,57.17
63.02,63.02,57.17,63.02,57.17
62.91,62.91,57.17,62.91,57.17
62.91,62.91,62.91,62.91,57.17
62.71,62.71,62.71,62.71,57.17
57.17,57.17,57.17,57.17,57.17
46.39,46.39,46.39,46.39,57.17
46.39,46.39,46.39,46.39,57.17
46.39,46.39,46.39,46.39,57.17
29.82,29.82,29.82,29.82,57.17
29.82,29.82,29.82,29.82,57.17
29.82,29.82,29.82,29.82,57.17
46.39,46.39,46.39,46.39,57.17
57.17,57.17,57.17,57.17,57.17
62.91,62.91,62.91,62.91,57.17
67.93,67.93,67.93,67.93,57.17
67.93,67.93,67.93,67.93,57.17
67.93,67.93,80.6,67.93,57.17
67.93,67.93,67.93,67.93,57.17
67.93,67.93,67.93,67.93,57.17
67.93,67.93,67.93,67.93,57.17
67.93,67.93,67.93,67.93,57.17
63.02,63.02,63.02,63.02,62.81
62.81,62.81,62.81,62.81,62.81
62.81,62.81,62.81,62.81,62.81
62.81,62.81,62.81,62.81,62.81
62.81,62.81,62.81,62.81,62.81
62.91,62.91,62.91,62.91,62.81
62.81,62.81,62.81,62.81,62.81
62.6,62.6,62.6,62.6,62.81
48.55,48.55,62.81,48.55,62.81
48.55,48.55,62.81,48.55,62.81
48.55,48.55,62.81,48.55,62.81
48.55,48.55,62.95,48.55,62.81
48.55,48.55,62.94,48.55,62.81
48.55,48.55,62.91,48.55,62.81
57.87,57.87,62.81,57.87,62.81
62.81,62.81,62.81,62.81,62.81
64.12,64.12,64.12,64.12,62.81
71.01,71.01,71.01,71.01,62.81
71.01,71.01,71.01,71.01,62.81
71.01,71.01,71.01,71.01,62.81
71.01,71.01,71.01,71.01,62.81
71.01,71.01,71.01,71.01,62.81
71.01,71.01,71.01,71.01,62.81
71.01,71.01,71.01,71.01,62.81
66.44,66.44,63.44,66.15,62.71
66.15,66.15,63.44,66.15,62.71
64.75,64.75,63.02,64.75,62.71
66.15,66.15,63.02,66.15,62.71
66.15,66.15,63.02,66.15,62.71
66.15,66.15,63.02,66.15,62.71
63.23,63.23,63.02,63.23,62.71
62.81,62.81,62.81,62.81,62.71
62.71,62.71,62.71,62.71,62.71
62.6,62.6,62.71,62.71,62.71
57.87,57.87,62.71,62.71,62.71
57.87,57.87,62.6,62.6,62.71
57.87,57.87,62.6,62.6,62.71
62.6,62.6,62.6,62.6,62.71
62.71,62.71,62.71,62.71,62.71
63.55,62.71,62.71,63.55,62.71
66.73,63.33,62.71,66.73,62.71
84.33,75.08,63.02,84.33,62.71
84.33,84.33,64.15,84.33,62.71
84.33,84.33,62.94,84.33,62.71
72.95,63.77,62.85,72.95,62.71
72.95,63.73,62.71,72.95,62.71
72.95,63.44,62.71,72.95,62.71
67.33,63.44,62.71,67.33,62.71
64.19,62.6,18.69,64.19,57.87
64.19,62.6,18.69,64.19,57.87
64.19,60.06,11.92,64.19,57.87
63.23,61.01,11.92,63.23,57.87
62.91,62.6,11.92,62.91,57.87
62.91,62.6,18.69,62.91,57.87
57.87,57.87,18.69,57.87,57.87
43.77,42.66,18.69,43.77,57.87
43.77,11.92,11.92,43.77,57.87
30.34,11.92,11.92,30.34,57.87
29.82,11.92,11.92,29.82,57.87
20.67,11.92,11.92,20.67,57.87
29.82,11.92,11.92,29.82,57.87
43.77,11.92,11.92,43.77,57.87
43.77,11.92,11.92,43.77,57.87
57.87,34.58,11.92,57.87,57.87
64.81,64.81,41.34,64.81,57.87
70.72,70.72,70.72,70.72,57.87
70.72,70.72,70.72,70.72,57.87
70.72,70.72,70.72,70.72,57.87
70.72,70.72,70.72,70.72,57.87
70.72,70.72,70.72,70.72,57.87
70.72,70.72,70.72,70.72,57.87
70.72,70.72,70.72,70.72,57.87
68.51,68.51,68.51,68.51,62.71
68.51,68.51,68.51,68.51,62.71
68.51,68.51,68.51,68.51,62.71
68.51,68.51,68.51,68.51,62.71
67.93,67.93,67.93,67.93,62.71
63.02,63.02,63.02,63.02,62.71
62.71,62.71,62.71,62.71,62.71
57.87,57.87,62.6,62.6,62.71
46.8,46.8,62.6,62.6,62.71
46.8,46.8,62.71,62.71,62.71
46.8,46.8,62.71,62.71,62.71
46.8,46.8,62.71,62.71,62.71
46.8,46.8,62.71,62.71,62.71
46.8,46.8,62.71,62.71,62.71
46.8,46.8,62.71,62.71,62.71
62.6,62.6,62.6,62.6,62.71
68.24,68.24,62.71,68.24,62.71
68.51,68.51,62.71,68.51,62.71
68.51,68.51,68.51,68.51,62.71
68.51,68.51,68.51,68.51,62.71
68.51,68.51,68.51,68.51,62.71
66.73,66.73,66.73,66.73,62.71
66.73,66.73,66.73,66.73,62.71
62.71,62.71,62.71,62.71,62.71
49.07,49.07,49.07,49.07,49.07
49.07,49.07,49.07,49.07,49.07
49.07,49.07,49.07,49.07,49.07
49.07,49.07,49.07,49.07,49.07
49.07,49.07,49.07,49.07,49.07
57.87,57.87,57.87,57.87,49.07
57.87,57.87,57.87,57.87,49.07
49.07,49.07,49.07,49.07,49.07
48.35,48.35,48.35,48.35,49.07
48.35,48.35,49.07,48.35,49.07
29.82,29.82,49.07,29.82,49.07
29.82,29.82,49.07,29.82,49.07
29.74,29.74,49.07,29.74,49.07
38.91,38.91,49.07,38.91,49.07
48.35,48.35,49.07,48.35,49.07
49.07,49.07,49.07,49.07,49.07
67.68,67.68,67.68,67.68,49.07
70.73,70.73,70.73,70.73,49.07
70.73,70.73,70.73,70.73,49.07
70.73,70.73,70.73,70.73,49.07
70.73,70.73,70.73,70.73,49.07
70.73,70.73,70.73,70.73,49.07
70.73,70.73,70.73,70.73,49.07
70.73,70.73,64.53,70.73,49.07
67.63,67.63,62.75,67.63,59.71
67.63,67.63,62.6,67.63,59.71
66.73,66.73,62.6,66.73,59.71
65.74,65.74,62.6,65.74,59.71
64.19,64.19,62.6,64.19,59.71
64.19,64.19,62.6,64.19,59.71
62.91,62.91,62.6,62.91,59.71
62.6,62.6,62.6,62.6,59.71
59.71,59.71,59.71,59.71,59.71
57.87,57.87,57.87,57.87,59.71
49.79,49.79,49.79,49.79,59.71
49.79,49.79,40.64,49.79,59.71
57.17,57.17,29.82,57.17,59.71
59.71,59.71,11.92,59.71,59.71
63.02,11.92,11.92,63.02,59.71
64.63,11.92,11.92,64.63,59.71
67.63,11.92,11.92,67.63,59.71
67.63,29.82,29.82,67.63,59.71
67.63,59.71,59.71,67.63,59.71
67.63,59.71,59.71,67.63,59.71
67.33,59.71,59.71,67.33,59.71
62.81,59.71,59.71,62.81,59.71
59.71,59.71,59.71,59.71,59.71
59.71,59.71,59.71,59.71,59.71
11.92,11.92,11.92,11.92,11.92
11.92,11.92,11.92,11.92,11.92
11.92,11.92,11.92,11.92,11.92
11.92,11.92,11.92,11.92,11.92
11.92,11.92,11.92,11.92,11.92
11.92,11.92,11.92,11.92,11.92
11.92,11.92,11.92,11.92,11.92
7.18,7.18,7.18,7.18,11.92
7.18,7.18,7.18,7.18,11.92
2.31,2.31,2.31,2.31,11.92
2.31,7.18,11.92,2.31,11.92
2.31,2.31,11.92,2.31,11.92
2.31,2.31,11.92,2.31,11.92
2.31,2.31,11.92,2.31,11.92
2.31,2.31,11.92,2.31,11.92
7.18,7.18,11.92,7.18,11.92
11.92,11.92,11.92,11.92,11.92
11.92,11.92,11.92,11.92,11.92
29.21,29.21,29.82,29.21,11.92
29.21,29.21,29.82,29.21,11.92
29.21,29.21,37.94,29.21,11.92
29.21,29.21,82.79,29.21,11.92
29.21,29.21,106.86,29.21,11.92
29.21,29.21,29.82,29.21,11.92
55.29,55.29,62.6,55.29,62.6
55.29,55.29,55.29,55.29,55.29
55.29,55.29,55.29,55.29,55.29
55.29,55.29,55.29,55.29,55.29
55.29,55.29,55.29,55.29,55.29
55.29,55.29,55.29,55.29,55.29
55.29,55.29,55.29,55.29,55.29
37.55,37.55,62.6,37.55,62.6
37.55,37.55,62.6,37.55,62.6
29.82,37.55,62.6,29.82,62.6
22.95,29.14,62.6,22.95,62.6
2.31,11.92,62.6,2.31,62.6
2.31,11.92,62.6,2.31,62.6
2.31,11.92,62.6,2.31,62.6
2.31,28.7,62.6,2.31,62.6
29.82,37.55,62.6,29.82,62.6
37.55,37.55,62.6,37.55,62.6
62.6,63.03,63.03,62.6,62.6
66.73,67.16,67.16,66.73,62.6
66.73,91.75,91.75,66.73,62.6
66.73,67.16,67.16,66.73,62.6
66.73,67.16,67.16,66.73,62.6
66.73,67.16,67.16,66.73,62.6
66.73,67.16,67.16,66.73,62.6
62.91,62.91,62.91,62.91,62.6
62.71,62.71,62.71,62.71,62.6
62.6,62.6,62.6,62.6,62.6
62.6,62.6,62.6,62.6,62.6
62.6,62.6,62.6,62.6,62.6
62.6,62.6,62.6,62.6,62.6
62.6,62.6,62.6,62.6,62.6
48.81,48.81,48.81,48.81,62.6
48.81,48.81,50.15,48.81,62.6
48.81,48.81,62.6,48.81,62.6
48.81,48.81,48.81,48.81,62.6
37.94,37.94,37.94,37.94,62.6
37.55,37.55,37.55,37.55,62.6
48.81,48.81,48.81,48.81,62.6
48.81,48.81,48.81,48.81,62.6
62.6,62.6,62.6,62.6,62.6
62.6,62.6,62.6,62.6,62.6
71.39,71.39,71.39,71.39,62.6
71.39,71.39,71.39,71.39,62.6
71.39,71.39,71.39,71.39,62.6
71.39,71.39,71.39,71.39,62.6
71.39,71.39,68.34,71.39,62.6
71.39,71.39,71.39,71.39,62.6
71.39,71.39,71.39,71.39,62.6
70.49,70.49,62.81,70.49,51.17
68.24,68.24,62.81,68.24,51.17
66.73,66.73,62.81,66.73,51.17
66.73,66.73,62.81,66.73,51.17
64.53,64.53,62.81,64.53,51.17
63.28,63.28,62.81,63.28,51.17
62.71,62.71,62.71,62.71,51.17
51.17,51.17,51.17,51.17,51.17
48.18,48.18,48.18,48.18,51.17
48.18,48.18,48.18,48.18,51.17
48.18,48.18,48.18,48.18,51.17
30.73,30.73,30.73,30.73,51.17
30.25,11.92,29.82,30.25,51.17
48.18,11.92,29.82,48.18,51.17
48.18,11.92,29.82,48.18,51.17
51.17,29.82,29.82,51.17,51.17
65.79,51.17,51.17,65.79,51.17
70.49,70.49,66.73,70.49,51.17
70.49,70.49,70.49,70.49,51.17
70.49,70.49,70.49,70.49,51.17
70.49,70.49,70.49,70.49,51.17
70.49,70.49,70.49,70.49,51.17
70.49,70.49,70.49,70.49,51.17
70.49,70.49,70.49,70.49,51.17
65.02,65.02,62.71,65.02,62.71
65.02,65.02,62.71,65.02,62.71
65.02,65.02,62.71,65.02,62.71
65.02,65.02,62.71,65.02,62.71
63.66,63.66,62.71,63.66,62.71
62.85,62.85,62.71,62.85,62.71
62.71,62.71,62.71,62.71,62.71
44.35,44.35,37.94,44.35,62.71
44.35,44.35,29.82,44.35,62.71
29.82,29.82,29.82,29.82,62.71
28.01,28.01,28.01,28.01,62.71
28.01,28.01,28.01,28.01,62.71
29.82,29.82,29.82,29.82,62.71
34.43,29.82,29.82,34.43,62.71
44.35,29.82,29.82,44.35,62.71
44.35,29.82,29.82,44.35,62.71
62.71,42.73,42.73,62.71,62.71
67.93,67.52,67.52,67.93,62.71
70.18,70.18,70.18,70.18,62.71
70.18,70.18,70.18,70.18,62.71
70.18,70.18,70.18,70.18,62.71
70.18,70.18,70.18,70.18,62.71
70.18,70.18,70.18,70.18,62.71
70.18,70.18,70.18,70.18,62.71
67.1,67.1,67.1,67.1,64.52
64.52,64.52,64.52,64.52,64.52
64.52,64.52,64.52,64.52,64.52
64.52,64.52,64.52,64.52,64.52
64.52,64.52,64.52,64.52,64.52
64.52,64.52,64.52,64.52,64.52
64.52,64.52,64.19,64.52,64.52
66.72,66.72,64.52,66.72,64.52
64.52,64.52,64.52,64.52,64.52
64.52,64.52,64.52,64.52,64.52
64.52,64.52,64.52,64.52,64.52
64.52,64.52,64.52,64.52,64.52
64.52,64.52,64.52,64.52,64.52
64.52,64.52,64.52,64.52,64.52
64.74,64.52,64.52,64.74,64.52
67.1,64.52,64.52,67.1,64.52
69.16,64.52,62.91,69.16,64.52
70.74,70.74,64.52,70.74,64.52
92.03,80.11,70.74,92.03,64.52
92.03,70.74,70.74,92.03,64.52
92.03,65.19,65.19,92.03,64.52
70.74,64.52,64.52,70.74,64.52
70.74,65.19,65.19,70.74,64.52
67.51,64.52,64.52,67.51,64.52
64.74,62.91,62.91,64.74,64.08
64.08,62.81,62.81,64.08,64.08
64.08,62.81,62.81,64.08,64.08
64.08,62.91,62.91,64.08,64.08
64.08,63.23,62.91,64.08,64.08
64.08,63.76,62.91,64.08,64.08
64.08,64.08,62.91,64.08,64.08
64.08,64.08,63.06,64.08,64.08
64.08,64.08,64.08,64.08,64.08
64.08,64.08,64.08,64.08,64.08
64.08,64.08,64.08,64.08,64.08
64.08,64.08,64.08,64.08,64.08
63.87,63.87,63.87,63.87,64.08
63.65,63.65,63.65,63.65,64.08
64.08,64.08,64.08,64.08,64.08
64.08,64.08,64.08,64.08,64.08
64.52,64.52,64.08,64.52,64.08
71.0,71.0,70.35,71.0,64.08
90.94,90.94,75.66,90.94,64.08
90.94,90.94,71.0,90.94,64.08
90.94,90.94,71.0,90.94,64.08
71.0,71.0,71.0,71.0,64.08
71.0,71.0,71.0,71.0,64.08
71.0,71.0,71.0,71.0,64.08
64.74,64.74,64.19,64.19,63.02
64.19,64.19,63.02,63.02,63.02
64.19,64.19,63.02,63.02,63.02
64.19,64.19,63.02,63.02,63.02
64.19,64.19,63.02,64.08,63.02
64.19,64.19,63.02,64.19,63.02
63.02,63.02,63.02,63.02,63.02
63.02,63.02,63.02,63.02,63.02
62.91,62.91,62.91,62.91,63.02
62.71,62.71,62.71,62.71,63.02
62.71,62.71,62.71,62.71,63.02
62.71,62.71,62.71,62.71,63.02
62.71,62.71,62.71,62.71,63.02
62.81,62.81,62.81,62.81,63.02
63.02,63.02,62.91,63.02,63.02
64.19,63.76,63.02,64.19,63.02
64.74,64.74,64.04,64.74,63.02
71.35,71.35,71.35,71.35,63.02
71.35,71.35,71.35,71.35,63.02
91.24,91.24,71.35,91.24,63.02
71.35,71.35,71.35,71.35,63.02
71.35,71.35,71.35,71.35,63.02
71.35,71.35,71.35,71.35,63.02
71.35,71.35,71.35,71.35,63.02
65.74,65.74,64.19,65.74,63.13
64.74,64.74,63.78,64.74,63.13
64.63,64.63,63.7,64.63,63.13
64.63,64.63,63.13,64.63,63.13
64.41,64.41,63.13,64.41,63.13
64.19,64.19,63.13,64.19,63.13
63.65,63.65,63.13,63.65,63.13
63.13,63.13,63.13,63.13,63.13
63.02,63.02,63.02,63.02,63.13
62.71,62.71,62.81,62.81,63.13
62.6,62.6,62.71,62.71,63.13
62.6,62.6,62.6,62.6,63.13
62.6,62.6,62.6,62.6,63.13
62.71,62.6,62.71,62.71,63.13
63.13,62.81,62.81,63.13,63.13
64.19,63.12,63.12,64.19,63.13
65.74,64.41,63.13,65.74,63.13
67.93,67.93,63.13,67.93,63.13
91.09,91.09,63.13,91.09,63.13
68.24,66.29,63.13,68.24,63.13
67.33,64.69,63.13,67.33,63.13
66.29,63.65,62.91,66.29,63.13
65.74,64.41,62.91,65.74,63.13
65.74,63.13,62.91,65.74,63.13
62.91,44.25,42.81,62.91,42.81
62.81,44.25,42.81,62.81,42.81
62.81,42.81,42.81,62.81,42.81
62.81,42.81,42.81,62.81,42.81
57.87,44.25,42.81,57.87,42.81
57.87,57.87,42.81,57.87,42.81
60.37,42.81,42.81,60.37,42.81
45.55,29.82,29.82,45.55,42.81
42.81,29.21,29.21,42.81,42.81
42.81,28.8,28.8,42.81,42.81
29.82,11.92,11.92,29.82,42.81
29.82,11.92,11.92,29.82,42.81
29.82,11.92,11.92,29.82,42.81
29.82,11.92,11.92,29.82,42.81
29.82,11.92,11.92,29.82,42.81
42.81,11.92,11.92,42.81,42.81
42.81,11.92,11.92,42.81,42.81
66.73,42.81,42.81,42.81,42.81
66.73,66.73,42.81,66.73,42.81
66.73,66.73,66.73,66.73,42.81
66.73,66.73,66.73,66.73,42.81
66.73,66.73,66.73,66.73,42.81
66.73,66.73,66.73,66.73,42.81
66.73,66.73,66.73,66.73,42.81
67.93,67.93,67.93,67.93,67.93
67.93,67.93,67.93,67.93,67.93
67.93,67.93,67.93,67.93,67.93
67.93,67.93,67.93,67.93,67.93
67.93,67.93,67.93,67.93,67.93
67.93,67.93,67.93,67.93,67.93
62.71,62.71,62.71,62.71,62.71
46.39,46.39,35.17,46.39,46.39
29.82,29.82,29.82,29.82,46.39
11.92,11.92,11.92,11.92,46.39
11.92,11.92,11.92,11.92,67.93
11.92,11.92,11.92,11.92,67.93
11.92,11.92,11.92,11.92,67.93
11.92,11.92,11.92,11.92,67.93
11.92,11.92,11.92,11.92,67.93
37.94,37.94,37.94,37.94,67.93
60.06,60.06,60.06,60.06,67.93
67.93,67.93,67.93,67.93,67.93
70.29,70.29,70.29,70.29,67.93
70.29,70.29,70.29,70.29,67.93
70.29,70.29,70.29,70.29,67.93
70.29,70.29,70.29,70.29,67.93
70.29,70.29,70.29,70.29,67.93
70.29,70.29,70.29,70.29,67.93
68.39,68.39,68.39,68.39,64.08
68.39,68.39,68.39,68.39,64.08
68.39,68.39,64.74,68.39,64.08
68.24,68.24,64.74,68.24,64.08
66.73,66.73,64.74,66.73,64.08
64.08,64.08,64.08,64.08,64.08
63.02,63.02,63.02,63.02,63.02
46.71,46.71,46.71,46.71,46.71
46.71,46.71,46.71,46.71,62.91
46.71,46.71,29.82,46.71,64.08
46.71,46.71,29.82,46.71,64.08
46.71,46.71,11.92,46.71,64.08
46.71,46.71,11.92,46.71,64.08
46.71,11.92,11.92,46.71,64.08
46.71,11.92,11.92,46.71,64.08
57.17,11.92,11.92,57.17,64.08
64.08,11.92,11.92,64.08,64.08
64.08,64.08,64.08,64.08,64.08
68.39,68.39,68.39,68.39,64.08
68.39,68.39,68.39,68.39,64.08
68.39,68.39,68.39,68.39,64.08
68.39,68.39,68.39,68.39,64.08
68.39,83.27,83.92,68.39,64.08
68.39,68.39,68.39,68.39,64.08
66.15,66.15,66.15,66.15,62.91
62.91,62.91,62.91,62.91,62.91
62.91,62.91,62.91,62.91,62.91
62.91,62.91,62.91,62.91,62.91
62.91,62.91,62.91,62.91,62.91
63.02,63.02,63.02,63.02,62.91
62.91,62.91,62.91,62.91,62.91
62.91,62.91,62.91,62.91,62.91
62.91,62.91,62.91,62.91,62.91
62.91,62.91,62.91,62.91,62.91
62.91,62.91,62.91,62.91,62.91
62.91,62.91,62.91,62.91,62.91
62.91,62.91,62.91,62.91,62.91
62.91,62.91,62.91,62.91,62.91
