Input Name,GM0482_alblasserdam,GM0505_dordrecht,GM0523_hardinxveld_giessendam,GM0531_hendrik_ido_ambacht,GM0590_papendrecht,GM0610_sliedrecht,GM0642_zwijndrecht
external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_hydrogen_input_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_hydrogen_output_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_kerosene_output_share,100.0,100.0,100.0,100.0,100.0,100.0,100.0
external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_loss_output_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_lpg_output_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_methanol_input_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_methanol_output_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_natural_gas_input_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_natural_gas_output_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_not_defined_input_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_not_defined_output_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_steam_hot_water_input_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_total_demand,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_waste_mix_input_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_wood_pellets_input_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_other_transformation_external_coupling_node_ammonia_input_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_other_transformation_external_coupling_node_ammonia_output_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_other_transformation_external_coupling_node_bio_kerosene_output_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_other_transformation_external_coupling_node_bio_oil_input_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_other_transformation_external_coupling_node_bio_oil_output_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_other_transformation_external_coupling_node_biodiesel_output_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_other_transformation_external_coupling_node_crude_oil_input_share,100.0,100.0,100.0,100.0,100.0,100.0,100.0
external_coupling_energy_chemical_other_transformation_external_coupling_node_crude_oil_output_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_other_transformation_external_coupling_node_diesel_output_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_other_transformation_external_coupling_node_electricity_input_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_other_transformation_external_coupling_node_gasoline_output_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_other_transformation_external_coupling_node_greengas_input_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_other_transformation_external_coupling_node_greengas_output_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_other_transformation_external_coupling_node_heavy_fuel_oil_output_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_other_transformation_external_coupling_node_hydrogen_input_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_other_transformation_external_coupling_node_hydrogen_output_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_other_transformation_external_coupling_node_kerosene_output_share,100.0,100.0,100.0,100.0,100.0,100.0,100.0
external_coupling_energy_chemical_other_transformation_external_coupling_node_loss_output_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_other_transformation_external_coupling_node_lpg_output_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_other_transformation_external_coupling_node_methanol_input_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_other_transformation_external_coupling_node_methanol_output_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_other_transformation_external_coupling_node_natural_gas_input_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_other_transformation_external_coupling_node_natural_gas_output_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_other_transformation_external_coupling_node_not_defined_input_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_other_transformation_external_coupling_node_not_defined_output_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_other_transformation_external_coupling_node_steam_hot_water_input_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_other_transformation_external_coupling_node_total_demand,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_other_transformation_external_coupling_node_waste_mix_input_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_other_transformation_external_coupling_node_wood_pellets_input_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_refineries_transformation_external_coupling_node_ammonia_input_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_refineries_transformation_external_coupling_node_ammonia_output_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_refineries_transformation_external_coupling_node_bio_kerosene_output_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_refineries_transformation_external_coupling_node_bio_oil_input_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_refineries_transformation_external_coupling_node_bio_oil_output_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_refineries_transformation_external_coupling_node_biodiesel_output_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_refineries_transformation_external_coupling_node_crude_oil_input_share,100.0,100.0,100.0,100.0,100.0,100.0,100.0
external_coupling_energy_chemical_refineries_transformation_external_coupling_node_crude_oil_output_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_refineries_transformation_external_coupling_node_diesel_output_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_refineries_transformation_external_coupling_node_electricity_input_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_refineries_transformation_external_coupling_node_gasoline_output_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_refineries_transformation_external_coupling_node_greengas_input_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_refineries_transformation_external_coupling_node_greengas_output_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_refineries_transformation_external_coupling_node_heavy_fuel_oil_output_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_refineries_transformation_external_coupling_node_hydrogen_input_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_refineries_transformation_external_coupling_node_hydrogen_output_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_refineries_transformation_external_coupling_node_kerosene_output_share,100.0,100.0,100.0,100.0,100.0,100.0,100.0
external_coupling_energy_chemical_refineries_transformation_external_coupling_node_loss_output_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_refineries_transformation_external_coupling_node_lpg_output_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_refineries_transformation_external_coupling_node_methanol_input_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_refineries_transformation_external_coupling_node_methanol_output_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_refineries_transformation_external_coupling_node_natural_gas_input_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_refineries_transformation_external_coupling_node_natural_gas_output_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_refineries_transformation_external_coupling_node_not_defined_input_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_refineries_transformation_external_coupling_node_not_defined_output_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_refineries_transformation_external_coupling_node_steam_hot_water_input_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_refineries_transformation_external_coupling_node_total_demand,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_refineries_transformation_external_coupling_node_waste_mix_input_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chemical_refineries_transformation_external_coupling_node_wood_pellets_input_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chp_supercritical_ccs_waste_mix_captured_co2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chp_supercritical_ccs_waste_mix_electrical_efficiency,20.45,20.45,20.45,20.45,20.45,20.45,20.45
external_coupling_energy_chp_supercritical_ccs_waste_mix_heat_efficiency,19.950000000000003,19.950000000000003,19.950000000000003,19.950000000000003,19.950000000000003,19.950000000000003,19.950000000000003
external_coupling_energy_chp_supercritical_waste_mix_capacity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_chp_supercritical_waste_mix_electrical_efficiency,20.45,20.45,20.45,20.45,20.45,20.45,20.45
external_coupling_energy_chp_supercritical_waste_mix_heat_efficiency,19.950000000000003,19.950000000000003,19.950000000000003,19.950000000000003,19.950000000000003,19.950000000000003,19.950000000000003
external_coupling_energy_distribution_coal_gas_chemical_feedstock_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_distribution_coal_gas_energy_production_share,45.82877939098524,16.0,16.0,16.0,16.0,16.0,16.0
external_coupling_energy_distribution_coal_gas_final_demand_share,54.17122060901476,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_heat_production_ht_residual_heat_fixed_om_costs,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_heat_production_ht_residual_heat_investment_costs,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_heat_production_ht_residual_heat_technical_lifetime,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_heat_production_ht_residual_heat_wacc,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_production_synthetic_kerosene_demand,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_energy_production_synthetic_methanol_demand,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_bio_kerosene_in_crude_oil_non_energetic_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_bio_kerosene_in_crude_oil_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_biodiesel_in_crude_oil_non_energetic_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_biodiesel_in_crude_oil_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_chemical_fertilizers_burner_coal_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_chemical_fertilizers_burner_crude_oil_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_chemical_fertilizers_burner_hydrogen_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_chemical_fertilizers_burner_network_gas_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_chemical_fertilizers_burner_wood_pellets_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_chemical_fertilizers_combustion_ccus_capture_potential,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_chemical_fertilizers_combustion_ccus_captured_co2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_chemical_fertilizers_combustion_ccus_electricity_use,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_chemical_fertilizers_electricity,100.0,100.0,100.0,100.0,100.0,100.0,100.0
external_coupling_industry_chemical_fertilizers_non_energetic_ammonia_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_chemical_fertilizers_non_energetic_coal_share,100.0,100.0,100.0,100.0,100.0,100.0,100.0
external_coupling_industry_chemical_fertilizers_non_energetic_crude_oil_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_chemical_fertilizers_non_energetic_hydrogen_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_chemical_fertilizers_non_energetic_network_gas_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_chemical_fertilizers_non_energetic_wood_pellets_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_chemical_fertilizers_p2h_capacity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_chemical_fertilizers_processes_ccus_capture_potential,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_chemical_fertilizers_processes_ccus_captured_co2,65.0,65.0,65.0,65.0,65.0,65.0,65.0
external_coupling_industry_chemical_fertilizers_processes_ccus_electricity_use,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_chemical_fertilizers_residual_heat_share,7.000000000000001,7.000000000000001,7.000000000000001,7.000000000000001,7.000000000000001,7.000000000000001,7.000000000000001
external_coupling_industry_chemical_fertilizers_steam_hot_water_share,100.0,100.0,100.0,100.0,100.0,100.0,100.0
external_coupling_industry_chemical_fertilizers_total_excluding_electricity,100.0,100.0,100.0,100.0,100.0,100.0,100.0
external_coupling_industry_chemical_fertilizers_total_useable_heat_share,100.0,100.0,100.0,100.0,100.0,100.0,100.0
external_coupling_industry_chemical_other_burner_coal_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_chemical_other_burner_crude_oil_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_chemical_other_burner_hydrogen_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_chemical_other_burner_network_gas_share,100.0,100.0,100.0,100.0,100.0,100.0,100.0
external_coupling_industry_chemical_other_burner_wood_pellets_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_chemical_other_ccus_capture_potential,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_chemical_other_ccus_captured_co2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_chemical_other_ccus_electricity_use,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_chemical_other_electricity,100.0,100.0,100.0,100.0,100.0,100.0,100.0
external_coupling_industry_chemical_other_heater_electricity_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_chemical_other_heatpump_water_water_electricity_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_chemical_other_non_energetic_coal_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_chemical_other_non_energetic_crude_oil_share,100.0,100.0,100.0,100.0,100.0,100.0,100.0
external_coupling_industry_chemical_other_non_energetic_hydrogen_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_chemical_other_non_energetic_network_gas_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_chemical_other_non_energetic_wood_pellets_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_chemical_other_p2h_capacity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_chemical_other_residual_heat_share,27.500000000000004,27.500000000000004,27.500000000000004,27.500000000000004,27.500000000000004,27.500000000000004,27.500000000000004
external_coupling_industry_chemical_other_steam_hot_water_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_chemical_other_steam_recompression_electricity_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_chemical_other_total_non_energetic,100.0,100.0,100.0,100.0,100.0,100.0,100.0
external_coupling_industry_chemical_other_useable_heat,100.0,100.0,100.0,100.0,100.0,100.0,100.0
external_coupling_industry_chemical_refineries_burner_coal_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_chemical_refineries_burner_crude_oil_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_chemical_refineries_burner_hydrogen_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_chemical_refineries_burner_network_gas_share,100.0,100.0,100.0,100.0,100.0,100.0,100.0
external_coupling_industry_chemical_refineries_burner_wood_pellets_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_chemical_refineries_ccus_capture_potential,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_chemical_refineries_ccus_captured_co2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_chemical_refineries_ccus_electricity_use,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_chemical_refineries_electricity,100.0,100.0,100.0,100.0,100.0,100.0,100.0
external_coupling_industry_chemical_refineries_p2h_capacity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_chemical_refineries_residual_heat_share,47.10922875648743,47.10922875648743,47.10922875648743,47.10922875648743,47.10922875648743,47.10922875648743,47.10922875648743
external_coupling_industry_chemical_refineries_steam_hot_water_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_chemical_refineries_useable_heat,100.0,100.0,100.0,100.0,100.0,100.0,100.0
external_coupling_industry_diesel_in_crude_oil_non_energetic_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_diesel_in_crude_oil_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_external_coupling_node_captured_co2_supply,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_kerosene_in_crude_oil_non_energetic_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_kerosene_in_crude_oil_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_lpg_in_crude_oil_non_energetic_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_lpg_in_crude_oil_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_metal_aluminium_energetic_electricity_share,93.4161,93.4161,93.4161,93.4161,93.4161,93.4161,93.4161
external_coupling_industry_metal_aluminium_energetic_hydrogen_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_metal_aluminium_energetic_network_gas_share,6.5839,6.5839,6.5839,6.5839,6.5839,6.5839,6.5839
external_coupling_industry_metal_aluminium_fixed_om_costs,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_metal_aluminium_investment_costs,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_metal_aluminium_production,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_metal_aluminium_production_efficiency,0.01619,0.01619,0.01619,0.01619,0.01619,0.01619,0.01619
external_coupling_industry_metal_aluminium_technical_lifetime,15.0,15.0,15.0,15.0,15.0,15.0,15.0
external_coupling_industry_metal_other_metals_coal_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_metal_other_metals_crude_oil_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_metal_other_metals_electricity_share,50.0,50.0,50.0,50.0,50.0,50.0,50.0
external_coupling_industry_metal_other_metals_fixed_om_costs,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_metal_other_metals_hydrogen_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_metal_other_metals_investment_costs,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_metal_other_metals_network_gas_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_metal_other_metals_steam_hot_water_share,50.0,50.0,50.0,50.0,50.0,50.0,50.0
external_coupling_industry_metal_other_metals_technical_lifetime,15.0,15.0,15.0,15.0,15.0,15.0,15.0
external_coupling_industry_metal_other_metals_useful_energetic_demand,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_metal_steel_blastfurnace_bof_share,98.470336,100.0,100.0,100.0,100.0,100.0,100.0
external_coupling_industry_metal_steel_ccus_capture_potential,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_metal_steel_ccus_captured_co2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_metal_steel_ccus_electricity_use,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_metal_steel_cyclonefurnace_bof_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_metal_steel_dri_hydrogen_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_metal_steel_dri_network_gas_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_metal_steel_efficiency,13.98,13.98,13.98,13.98,13.98,13.98,13.98
external_coupling_industry_metal_steel_energetic_coal_gas_share,56.830000000000005,56.830000000000005,56.830000000000005,56.830000000000005,56.830000000000005,56.830000000000005,56.830000000000005
external_coupling_industry_metal_steel_energetic_coal_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_metal_steel_energetic_cokes_share,0.08,0.08,0.08,0.08,0.08,0.08,0.08
external_coupling_industry_metal_steel_energetic_crude_oil_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_metal_steel_energetic_electricity_share,19.3,19.3,19.3,19.3,19.3,19.3,19.3
external_coupling_industry_metal_steel_energetic_hydrogen_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_metal_steel_energetic_network_gas_share,23.77,23.77,23.77,23.77,23.77,23.77,23.77
external_coupling_industry_metal_steel_energetic_steam_hot_water_share,0.02,0.02,0.02,0.02,0.02,0.02,0.02
external_coupling_industry_metal_steel_energetic_wood_pellets_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_metal_steel_external_coupling_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_metal_steel_fixed_om_costs,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_metal_steel_investment_costs,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_metal_steel_scrap_hbi_eaf_share,1.5296639999999961,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_metal_steel_technical_lifetime,15.0,15.0,15.0,15.0,15.0,15.0,15.0
external_coupling_industry_metal_steel_total_demand,100.0,100.0,100.0,100.0,100.0,100.0,100.0
external_coupling_industry_metal_steel_wacc,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_other_bio_oil_in_crude_oil_non_energetic_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_other_bio_oil_in_crude_oil_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_other_food_burner_coal_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_other_food_burner_crude_oil_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_other_food_burner_hydrogen_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_other_food_burner_network_gas_share,100.0,100.0,100.0,100.0,100.0,100.0,100.0
external_coupling_industry_other_food_burner_wood_pellets_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_other_food_ccus_capture_potential,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_other_food_ccus_captured_co2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_other_food_ccus_electricity_use,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_other_food_heater_electricity_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_other_food_p2h_capacity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_other_food_steam_hot_water_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_other_food_useful_energetic_demand_excluding_electricity,0.018987598124999998,0.016218903240000002,0.025415029125000002,0.00407757078,0.020312397135,0.09933702237,0.8645926716
external_coupling_industry_other_food_useful_energetic_demand_for_electricity,0.008854407297000001,0.0103015656,0.022094298,0.0036698976000000003,0.018986443199999998,0.07320117600000002,0.12909040200000002
external_coupling_industry_other_non_specified_industry_ammonia_share_non_energetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_other_non_specified_industry_coal_share_energetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_other_non_specified_industry_coal_share_non_energetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_other_non_specified_industry_cokes_share_energetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_other_non_specified_industry_cokes_share_non_energetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_other_non_specified_industry_crude_oil_share_energetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_other_non_specified_industry_crude_oil_share_non_energetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_other_non_specified_industry_electricity_share_energetic,29.757688230187828,85.37903442940919,44.74384834360587,45.794516454643365,53.80852482766934,40.76059730933479,23.263097921831214
external_coupling_industry_other_non_specified_industry_hydrogen_share_energetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_other_non_specified_industry_hydrogen_share_non_energetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_other_non_specified_industry_methanol_share_non_energetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_other_non_specified_industry_network_gas_share_energetic,70.24231176981218,14.620965570590805,55.25615165639414,54.20548354535665,46.19147517233067,59.2394026906652,76.73690207816878
external_coupling_industry_other_non_specified_industry_network_gas_share_non_energetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_other_non_specified_industry_useable_heat_share_energetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_other_non_specified_industry_waste_mix_share_non_energetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_other_non_specified_industry_wood_pellets_share_energetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_other_non_specified_industry_wood_pellets_share_non_energetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0
