interconnector_1_price,interconnector_1_import_availability,interconnector_1_export_availability,interconnector_2_price,interconnector_2_import_availability,interconnector_2_export_availability,interconnector_3_price,interconnector_3_import_availability,interconnector_3_export_availability,interconnector_4_price,interconnector_4_import_availability,interconnector_4_export_availability,interconnector_5_price,interconnector_5_import_availability,interconnector_5_export_availability,interconnector_6_price,interconnector_6_import_availability,interconnector_6_export_availability,agriculture_electricity,buildings_appliances,buildings_cooling,electric_buses,electric_trucks,electric_vans,electric_ships,electric_vehicle_profile_1,electric_vehicle_profile_2,electric_vehicle_profile_3,electric_vehicle_profile_4,electric_vehicle_profile_5,households_appliances,households_cooling,households_hot_water,industry_ict,industry_other_electricity
97.59,1.0,1.0,92.9,0.75,1.0,51.31,0.75,1.0,0.0,1.0,0.0,77.04,1.0,1.0,77.04,0.825774,0.759107,2.315812288179904e-08,2.31022336185819e-08,2.31022336185819e-08,2.7976105708516513e-08,4.218333712966406e-08,7.84995254599896e-08,5.5941561909929466e-08,4.964154403011146e-08,3.177773873808838e-08,1.561223214318427e-08,1.8959904395952044e-08,3.817835138615388e-08,3.6878274204049505e-08,3.6878274204049505e-08,2.943978800467724e-08,3.472204861197916e-08,2.347135378213228e-08
100.9,0.75,1.0,99.21,0.75,1.0,51.31,0.75,1.0,0.0,1.0,0.0,104.44,1.0,1.0,104.44,0.841841,0.775175,1.953094700874618e-08,1.9483811485551e-08,1.9483811485551e-08,5.127068233381236e-08,6.189479598695593e-08,7.658790803140705e-08,5.5941561909929466e-08,7.188656909159561e-08,5.177439097800882e-08,5.989906925748257e-08,3.499897464742353e-08,5.759084551882438e-08,3.743703593441389e-08,3.743703593441389e-08,2.9191088633993584e-08,3.472204861197916e-08,1.9999260027378986e-08
100.9,0.75,1.0,99.21,0.75,1.0,51.31,0.75,1.0,0.0,1.0,0.0,104.44,1.0,1.0,104.44,0.813623,0.746956,1.8833413187005247e-08,1.878796107535275e-08,1.878796107535275e-08,6.483454417870913e-08,7.378372978972915e-08,7.6434419041846e-08,5.5941561909929466e-08,6.753789856146004e-08,6.231534759701851e-08,6.213248919728284e-08,3.9876400314702916e-08,5.699061405520194e-08,3.492260814777415e-08,3.492260814777415e-08,3.627628119391553e-08,3.444427222308333e-08,1.9860376277188856e-08
100.9,0.75,1.0,100.82,0.75,1.0,51.31,0.75,1.0,0.0,1.0,0.0,104.44,1.0,1.0,104.44,0.773626,0.706959,1.82753861296125e-08,1.8231280747194153e-08,1.8231280747194153e-08,7.603954629160731e-08,7.90505495529722e-08,6.802460141654125e-08,5.294471649685263e-08,4.918159862511893e-08,6.388378182156229e-08,5.609507050443739e-08,3.563851577773353e-08,4.596542651834383e-08,3.3246322956680994e-08,3.3246322956680994e-08,4.623068790153788e-08,3.277761388970833e-08,1.902707377604806e-08
100.9,0.75,1.0,97.61,0.75,1.0,51.31,0.75,1.0,0.0,1.0,0.0,104.44,1.0,1.0,104.44,0.770901,0.704234,1.7019825250478813e-08,1.69787500088373e-08,1.69787500088373e-08,6.432536853240862e-08,7.545404978254556e-08,5.905938548135352e-08,4.395406837449832e-08,5.129734748808458e-08,6.529705245737583e-08,4.227691203774156e-08,3.283742095821592e-08,4.561266322657338e-08,3.157003776558783e-08,3.157003776558783e-08,3.888345577480367e-08,3.277761388970833e-08,1.749935252395661e-08
100.9,0.75,1.0,78.31,0.75,1.0,51.31,0.75,1.0,0.0,1.0,0.0,104.44,1.0,1.0,104.44,0.737294,0.670628,1.6043277900041506e-08,1.600455943455975e-08,1.600455943455975e-08,6.15744812074901e-08,5.9191438826038254e-08,4.7766952698582963e-08,4.395406837449832e-08,4.619611565612617e-08,7.965859932196716e-08,1.3009174324230195e-08,3.167832456886971e-08,4.2643537965222613e-08,3.2408180361134415e-08,3.2408180361134415e-08,2.7586572722844418e-08,3.138873194522916e-08,1.6110515022055294e-08
100.9,0.75,1.0,19.86,1.0,1.0,23.48,1.0,1.0,0.0,1.0,0.0,93.57,1.0,1.0,93.57,0.701162,0.634495,2.706431228354828e-08,2.69989959156921e-08,2.69989959156921e-08,4.984022092485472e-08,5.327142717643564e-08,4.0822175487311104e-08,4.395406837449832e-08,3.717265064890156e-08,8.623293804446295e-08,1.2574414138823489e-08,3.44287130304586e-08,3.8690125093027367e-08,3.101127603522345e-08,3.101127603522345e-08,2.697387657207971e-08,2.999985000075e-08,2.708233128707571e-08
23.37,1.0,1.0,19.86,1.0,1.0,0.02,1.0,0.0,0.0,1.0,0.0,19.86,1.0,1.0,19.86,0.716599,0.649933,2.4413683760932724e-08,2.435476435693875e-08,2.435476435693875e-08,5.566321135320222e-08,3.8256559980305215e-08,2.5194178388078892e-08,0.0,2.424370649147232e-08,7.419663470329333e-08,3.4710494971324425e-09,3.6081312951995964e-08,2.8361100923118334e-08,2.598242046194397e-08,2.598242046194397e-08,0.0,2.888874444516666e-08,2.4304656283273074e-08
16.49,1.0,1.0,19.86,1.0,1.0,0.02,1.0,0.0,0.0,1.0,0.0,19.86,1.0,1.0,19.86,0.694905,0.628239,2.4832204053977286e-08,2.47722746030577e-08,2.47722746030577e-08,3.5031974802218185e-08,3.8256559980305215e-08,2.4324107664050227e-08,0.0,1.5529716777366393e-08,5.193854315070159e-08,9.823073134270081e-09,3.601318398810147e-08,1.918588786445289e-08,2.1232945753846685e-08,2.1232945753846685e-08,0.0,2.888874444516666e-08,2.48601912840336e-08
13.7,1.0,1.0,19.86,1.0,1.0,0.02,1.0,0.0,0.0,1.0,0.0,19.86,1.0,1.0,19.86,0.744575,0.677908,2.385565670353998e-08,2.379808402878015e-08,2.379808402878015e-08,2.083383992544667e-08,3.8256559980305215e-08,2.3585142118604956e-08,0.0,8.128652549218525e-09,3.471391126329125e-08,0.0,3.13382550241225e-08,1.106165480147885e-08,1.8439137102024752e-08,1.8439137102024752e-08,0.0,2.888874444516666e-08,2.3610237532322416e-08
13.7,1.0,1.0,19.86,1.0,1.0,20.18,1.0,1.0,0.0,1.0,0.0,19.86,1.0,1.0,19.86,0.761038,0.694371,2.315812288179904e-08,2.31022336185819e-08,2.31022336185819e-08,1.989937500678423e-08,3.8256559980305215e-08,2.3193525354223616e-08,0.0,4.2065247451791185e-09,2.1008825735635515e-08,8.681445474418718e-09,2.6463870094676763e-08,6.995472662787492e-09,1.6762851910931592e-08,1.6762851910931592e-08,0.0,2.8610968056270828e-08,2.2915818781371754e-08
13.7,1.0,1.0,19.86,1.0,1.0,12.5,1.0,1.0,0.0,1.0,0.0,19.86,1.0,1.0,19.86,0.618852,0.552185,2.287910935310267e-08,2.28238934545026e-08,2.28238934545026e-08,2.2561041537476315e-08,3.8256559980305215e-08,2.2983876981763278e-08,0.0,2.1074245360482547e-09,1.0513548805615738e-08,4.3445444687969705e-10,1.6192586421019042e-08,3.1899821860470976e-09,1.6762851910931592e-08,1.6762851910931592e-08,0.0,2.8333191667374997e-08,2.2776935031181624e-08
13.7,1.0,1.0,19.86,1.0,1.0,0.01,1.0,0.0,0.0,1.0,0.0,19.86,1.0,1.0,19.86,0.506439,0.439772,2.14840417096208e-08,2.14321926341061e-08,2.14321926341061e-08,1.4004422202788666e-08,3.8256559980305215e-08,2.2910430101992858e-08,0.0,1.371511888060204e-09,5.753725212867423e-09,1.3015289094770377e-09,9.763809183852497e-09,1.950587989815199e-09,1.6762851910931592e-08,1.6762851910931592e-08,0.0,2.7777638889583332e-08,2.1388097529280303e-08
13.7,1.0,1.0,19.86,1.0,1.0,0.01,1.0,0.0,0.0,1.0,0.0,14.13,1.0,1.0,14.13,0.416953,0.350286,2.1205028180924427e-08,2.1153852470026802e-08,2.1153852470026802e-08,5.078054324618619e-09,6.329571377060352e-09,6.5531604468905204e-09,0.0,2.2580000191489022e-09,4.112350839775246e-09,0.0,5.225959968698648e-09,2.022372650352421e-09,1.7042232776113786e-08,1.7042232776113786e-08,4.535333178829278e-08,3.027762638964583e-08,2.111033002890004e-08
13.7,1.0,1.0,0.01,1.0,0.0,0.01,1.0,0.0,0.01,1.0,0.0,14.13,1.0,1.0,14.13,0.412393,0.345727,2.3995163467888165e-08,2.39372541108198e-08,2.39372541108198e-08,1.2142291136418908e-08,6.329571377060352e-09,7.510068366185167e-09,0.0,1.1841723839281944e-08,3.902666331928028e-09,1.4744851942059922e-08,1.0060979670514148e-08,8.428373335250162e-09,1.983604142793572e-08,1.983604142793572e-08,8.734445771659604e-08,3.2499837500812496e-08,2.4443540033463204e-08
13.7,1.0,1.0,0.0,1.0,0.0,0.01,1.0,0.0,0.01,1.0,0.0,14.13,1.0,1.0,14.13,0.423872,0.357205,2.943592727746746e-08,2.9364887310366152e-08,2.9364887310366152e-08,2.1073470452495655e-08,6.329571377060352e-09,9.848077408346492e-09,0.0,3.52575286017677e-08,5.0607201247398975e-09,1.4452260171712371e-08,2.505231028303393e-08,2.1498438095672592e-08,2.6541182192308356e-08,2.6541182192308356e-08,9.793597789825425e-08,3.33331666675e-08,3.0276657541448745e-08
13.7,1.0,1.0,0.0,1.0,0.0,0.01,1.0,0.0,0.01,1.0,0.0,0.0,1.0,0.0,0.0,0.443958,0.0,3.4318664029654005e-08,3.42358401817539e-08,3.42358401817539e-08,2.9308455622767924e-08,7.160129578778019e-09,1.1290034517308663e-08,0.0,4.736689535712778e-08,5.66251318872306e-09,2.082171090488952e-08,3.088321271642185e-08,2.8778585396242703e-08,3.212879949595222e-08,3.212879949595222e-08,5.838158172351715e-08,3.41664958341875e-08,3.569312379886389e-08
13.7,1.0,1.0,0.0,1.0,0.0,0.01,1.0,0.0,0.01,1.0,0.0,0.0,1.0,0.0,0.0,0.486624,0.0,3.682978578792137e-08,3.67409016584676e-08,3.67409016584676e-08,2.2275388560884962e-08,6.982105864178411e-09,9.849276541077437e-09,0.0,3.442130254586376e-08,4.039410691226846e-09,7.698312666968786e-08,2.7989745212444144e-08,2.583566071465323e-08,3.3525703821863184e-08,3.3525703821863184e-08,3.3394917939026534e-08,3.444427222308333e-08,3.7359728801145464e-08
13.7,1.0,1.0,0.0,1.0,0.0,0.01,1.0,0.0,0.01,1.0,0.0,0.01,1.0,0.0,0.01,0.524536,0.0,3.6690279023573184e-08,3.6601731576427946e-08,3.6601731576427946e-08,2.66482534427431e-08,1.1193799844805616e-08,1.0324932524352554e-08,0.0,2.6568617239640753e-08,4.887432014249154e-09,3.606430516891999e-08,1.9780410518416067e-08,1.841350462910731e-08,3.492260814777415e-08,3.492260814777415e-08,3.441175056715217e-08,3.41664958341875e-08,3.6387542549814546e-08
13.7,1.0,1.0,0.0,1.0,0.0,0.01,1.0,0.0,0.01,1.0,0.0,11.76,1.0,1.0,11.76,0.371168,0.304501,3.5713731673135874e-08,3.56275410021504e-08,3.56275410021504e-08,2.8496054791868987e-08,1.5078503442708132e-08,1.1777082261527763e-08,0.0,2.626757164466626e-08,7.267343810623312e-09,1.48535725622643e-07,2.9301289403990956e-08,2.767692904408509e-08,3.6598893338867314e-08,3.6598893338867314e-08,3.539487537827423e-08,3.388871944529166e-08,3.555424004867375e-08
13.7,1.0,1.0,0.0,1.0,0.0,0.01,1.0,0.0,0.01,1.0,0.0,0.0,1.0,0.0,0.0,0.318693,0.0,3.487669108704675e-08,3.47925205099125e-08,3.47925205099125e-08,2.454345855151361e-08,1.510861232796907e-08,1.1741607918237287e-08,0.0,2.6760919728555158e-08,8.972522394465907e-09,7.306875630839246e-08,2.3878256750830296e-08,2.2248563158242896e-08,3.436384641740977e-08,3.436384641740977e-08,3.625484159299452e-08,3.33331666675e-08,3.527647254829349e-08
0.01,1.0,0.0,0.0,1.0,0.0,0.01,1.0,0.0,0.01,1.0,0.0,0.0,1.0,0.0,0.0,0.383489,0.0,3.390014373660944e-08,3.381832993563495e-08,3.381832993563495e-08,2.0316714946952478e-08,2.840977118134375e-08,1.554076019305591e-08,0.0,2.2027644220590778e-08,1.0732369251260938e-08,2.731376278739725e-08,1.848785039280367e-08,1.6328546267851728e-08,3.3246322956680994e-08,3.3246322956680994e-08,3.6903270411960896e-08,3.3055390278604164e-08,3.388763504639217e-08
0.02,1.0,0.0,0.0,1.0,0.0,0.01,1.0,0.0,0.01,1.0,0.0,0.0,1.0,0.0,0.0,0.494193,0.0,3.292359638617213e-08,3.28441393613574e-08,3.28441393613574e-08,1.4208071542013624e-08,1.5182504002714256e-08,1.1386264918967053e-08,0.0,2.5799196541529535e-08,1.3531797417164985e-08,4.6833639044282725e-08,2.135978618563498e-08,2.0491810178573972e-08,3.157003776558783e-08,3.157003776558783e-08,3.7268458280982005e-08,3.3055390278604164e-08,3.305433254525138e-08
13.7,1.0,1.0,0.0,1.0,0.0,0.01,1.0,0.0,0.01,1.0,0.0,0.0,1.0,0.0,0.0,0.632641,0.0,3.124951521399389e-08,3.11740983768816e-08,3.11740983768816e-08,1.8220392370297833e-08,1.0110931814198253e-08,1.0784000504849589e-08,0.0,3.434596211870004e-08,2.3926726385242418e-08,1.3076253357055958e-07,3.359333194724077e-08,3.3863551206906264e-08,3.212879949595222e-08,3.212879949595222e-08,3.730800243379186e-08,3.3055390278604164e-08,3.1387727542969796e-08
13.7,1.0,1.0,19.86,1.0,1.0,0.01,1.0,0.0,0.01,1.0,0.0,14.13,1.0,1.0,14.13,0.706274,0.639607,2.8319873162681962e-08,2.825152665404895e-08,2.825152665404895e-08,2.498569245302523e-08,7.5750799800161e-09,1.1486292574273439e-08,0.0,4.652223960307964e-08,3.806031686639057e-08,5.856513206414258e-08,1.8518504317451014e-08,3.747955974788078e-08,3.939270199068925e-08,3.939270199068925e-08,3.701713851463023e-08,3.2499837500812496e-08,2.8332285038786896e-08
76.05,1.0,1.0,77.51,1.0,1.0,51.31,0.75,1.0,0.02,1.0,0.0,19.86,1.0,1.0,19.86,0.781378,0.714711,2.7203819047896466e-08,2.713816599773175e-08,2.713816599773175e-08,4.959996281894834e-08,1.8445044958456255e-08,1.6831426722463773e-08,0.0,6.777213879864181e-08,5.650695411119865e-08,4.997907701015065e-08,2.940335957667729e-08,5.198022544335737e-08,4.0230844586235825e-08,4.0230844586235825e-08,3.642933612271269e-08,3.1666508334125e-08,2.708233128707571e-08
97.59,1.0,1.0,99.21,0.75,1.0,51.31,0.75,1.0,0.02,1.0,0.0,14.13,1.0,1.0,14.13,0.842887,0.77622,2.650628522615553e-08,2.6442315587533502e-08,2.6442315587533502e-08,6.847879000713067e-08,1.3240020723914696e-08,1.531432396236234e-08,0.0,7.181965836257609e-08,5.78200241389053e-08,3.621381130862736e-08,3.540750188447968e-08,5.335620761495929e-08,3.771641679959608e-08,3.771641679959608e-08,4.386363685096499e-08,3.1110955556333326e-08,2.694344753688558e-08
97.59,1.0,1.0,99.21,0.75,1.0,51.31,0.75,1.0,0.0,1.0,0.0,14.13,1.0,1.0,14.13,0.88566,0.818993,2.6785298754851907e-08,2.67206557516128e-08,2.67206557516128e-08,7.46969459226851e-08,1.1875391378398204e-08,1.3942116407250176e-08,0.0,5.765312914635251e-08,6.286247238804923e-08,7.282294253267727e-08,3.6677461931598734e-08,4.9447393221793475e-08,3.548136987813854e-08,3.548136987813854e-08,5.440679882165693e-08,3.0555402778541665e-08,2.694344753688558e-08
97.59,1.0,1.0,99.21,0.75,1.0,51.31,0.75,1.0,0.0,1.0,0.0,14.13,1.0,1.0,14.13,0.898653,0.831986,2.650628522615553e-08,2.6442315587533502e-08,2.6442315587533502e-08,6.374339373865018e-08,1.2885025133501889e-08,1.3560992054264607e-08,0.0,4.985903024223164e-08,6.850671370117633e-08,2.603363557481084e-09,2.9658945918911174e-08,4.0629707196673245e-08,3.3525703821863184e-08,3.3525703821863184e-08,4.570565589676129e-08,3.1110955556333326e-08,2.736009878745597e-08
97.59,1.0,1.0,99.21,0.75,1.0,51.31,0.75,1.0,0.02,1.0,0.0,14.13,1.0,1.0,14.13,0.873541,0.806874,2.7482832576592838e-08,2.7416506161811048e-08,2.7416506161811048e-08,5.649579930401408e-08,1.377435482741012e-08,1.319935360815691e-08,0.0,4.7350141332066197e-08,7.839120898325042e-08,2.6454637526502145e-08,3.3248002747862384e-08,4.303129011899404e-08,3.3525703821863184e-08,3.3525703821863184e-08,3.2632740126284825e-08,2.999985000075e-08,2.8332285038786896e-08
97.59,1.0,1.0,97.81,0.75,1.0,51.31,0.75,1.0,0.02,1.0,0.0,14.13,1.0,1.0,14.13,0.920689,0.854023,2.7203819047896466e-08,2.713816599773175e-08,2.713816599773175e-08,4.606700764123833e-08,6.729927515137018e-09,1.0212114119916081e-08,0.0,3.890368916281159e-08,8.362506986464562e-08,7.564582635255077e-09,3.437036373689395e-08,3.787388257996225e-08,3.0173133439676864e-08,3.0173133439676864e-08,3.118151736172084e-08,2.888874444516666e-08,2.777675003802637e-08
97.59,1.0,1.0,96.93,0.75,1.0,51.31,0.75,1.0,0.02,1.0,0.0,14.13,1.0,1.0,14.13,0.889316,0.822649,2.4971710818325472e-08,2.4911444685097347e-08,2.4911444685097347e-08,5.9266036977035644e-08,6.329571377060352e-09,9.100717933784602e-09,0.0,2.7772799619538723e-08,7.429698266523568e-08,6.93781865488676e-09,3.8162574725974475e-08,2.993280717488067e-08,2.514427786639739e-08,2.514427786639739e-08,0.0,2.8610968056270828e-08,2.569349378517439e-08
97.59,1.0,1.0,99.21,0.75,1.0,94.14,0.25,1.0,0.02,1.0,0.0,14.13,1.0,1.0,14.13,0.814013,0.747346,2.5948258168762783e-08,2.58856352593749e-08,2.58856352593749e-08,3.833052927669084e-08,6.329571377060352e-09,7.921770603809848e-09,0.0,1.596458383037995e-08,5.584120948262962e-08,3.2536694044290896e-09,3.592787896455202e-08,1.964181080569101e-08,2.1232945753846685e-08,2.1232945753846685e-08,0.0,2.8333191667374997e-08,2.6804563786695446e-08
97.59,1.0,1.0,99.01,0.75,1.0,84.86,0.25,1.0,0.02,1.0,0.0,14.13,1.0,1.0,14.13,0.740033,0.673366,2.4971710818325472e-08,2.4911444685097347e-08,2.4911444685097347e-08,2.0728615870356628e-08,6.329571377060352e-09,7.151028040994517e-09,0.0,8.245719982196006e-09,3.769561612364857e-08,4.338123959729783e-09,3.1921337049250926e-08,1.2038550399224523e-08,1.8439137102024752e-08,1.8439137102024752e-08,0.0,2.8333191667374997e-08,2.5971261285554654e-08
93.3,1.0,1.0,88.34,0.75,1.0,79.3,0.25,1.0,0.02,1.0,0.0,14.13,1.0,1.0,14.13,0.746315,0.679648,2.46926972896291e-08,2.463310452101805e-08,2.463310452101805e-08,1.6680627643677088e-08,6.329571377060352e-09,6.7678052057297955e-09,0.0,4.407151561010913e-09,2.0489108757998734e-08,1.3000002168419928e-09,2.62536482736368e-08,6.417910039334695e-09,1.7042232776113786e-08,1.7042232776113786e-08,0.0,2.8055415278479163e-08,2.569349378517439e-08
60.8,1.0,1.0,87.31,0.75,1.0,70.95,0.25,1.0,0.02,1.0,0.0,14.13,1.0,1.0,14.13,0.760174,0.693508,2.2321082295709924e-08,2.2267213126344002e-08,2.2267213126344002e-08,1.9659849076211475e-08,6.329571377060352e-09,6.54396709595327e-09,0.0,2.166010938150396e-09,8.726294135426764e-09,2.1138761757397784e-09,1.7754210753857724e-08,3.016762679098584e-09,1.6204090180567208e-08,1.6204090180567208e-08,0.0,2.8055415278479163e-08,2.249916753080136e-08
86.71,1.0,1.0,87.31,0.75,1.0,57.03,0.75,1.0,19.86,1.0,1.0,14.13,1.0,1.0,14.13,0.779105,0.712438,2.106552141657624e-08,2.1014682387987152e-08,2.1014682387987152e-08,1.4796112931393544e-08,6.329571377060352e-09,6.4755166025617884e-09,0.0,1.480254994120294e-09,4.112350839775246e-09,4.551529451582019e-09,1.064258241777756e-08,1.958062136392873e-09,1.5924709315385014e-08,1.5924709315385014e-08,0.0,2.722208611179166e-08,2.1249213779090174e-08
60.8,1.0,1.0,77.51,1.0,1.0,51.31,0.75,1.0,0.02,1.0,0.0,14.13,1.0,1.0,14.13,0.782856,0.71619,1.9949467301790744e-08,1.9901321731669952e-08,1.9901321731669952e-08,6.220352441555321e-09,6.329571377060352e-09,6.5565579896282e-09,0.0,2.2914026980452674e-09,2.3161075856237393e-09,1.733843186667672e-09,4.956813579368753e-09,1.8379829902768338e-09,1.6204090180567208e-08,1.6204090180567208e-08,4.694808077013349e-08,2.8333191667374997e-08,2.027702752775925e-08
13.7,1.0,1.0,0.01,1.0,0.0,0.02,1.0,0.0,0.02,1.0,0.0,14.13,1.0,1.0,14.13,0.789322,0.722655,2.0228480830487117e-08,2.017966189574925e-08,2.017966189574925e-08,5.619236492646317e-09,6.329571377060352e-09,7.387357116718394e-09,0.0,1.0612357736178196e-08,1.6960426460446139e-09,2.9265291805295287e-09,7.80754638946812e-09,6.390148923474762e-09,1.8439137102024752e-08,1.8439137102024752e-08,9.041591876631793e-08,3.027762638964583e-08,2.0693678778329645e-08
13.7,1.0,1.0,19.86,1.0,1.0,0.01,1.0,0.0,0.01,1.0,0.0,14.13,1.0,1.0,14.13,0.804755,0.738088,2.3018616117450855e-08,2.296306353654225e-08,2.296306353654225e-08,7.3278199319065516e-09,6.329571377060352e-09,9.739555896195908e-09,0.0,3.417041365484722e-08,4.705155319795879e-09,2.168603372074378e-09,2.0863488461921013e-08,1.9852811712922275e-08,2.4026754405668618e-08,2.4026754405668618e-08,1.0183989100818114e-07,3.1110955556333326e-08,2.4304656283273074e-08
13.7,1.0,1.0,0.0,1.0,0.0,0.01,1.0,0.0,0.01,1.0,0.0,14.13,1.0,1.0,14.13,0.814255,0.747589,2.455319052528091e-08,2.4493934438978398e-08,2.4493934438978398e-08,1.1051977468169832e-08,6.329571377060352e-09,1.0573652638296202e-08,0.0,4.252477137187651e-08,4.686883444199916e-09,2.9167149738125415e-08,2.776530588747928e-08,2.6597284464266115e-08,3.0173133439676864e-08,3.0173133439676864e-08,6.104569035573996e-08,3.1666508334125e-08,2.541572628479413e-08
13.7,1.0,1.0,0.0,1.0,0.0,0.01,1.0,0.0,0.01,1.0,0.0,14.13,1.0,1.0,14.13,0.816806,0.750139,2.7343325812244652e-08,2.72773360797714e-08,2.72773360797714e-08,7.2728021854081814e-09,6.329571377060352e-09,9.43647509844939e-09,0.0,3.113466861066971e-08,6.127561893407405e-09,4.5099184380561036e-08,2.302109741015524e-08,2.1880523039401606e-08,3.380508468704538e-08,3.380508468704538e-08,3.53492566718701e-08,3.194428472302083e-08,2.888782003954742e-08
13.7,1.0,1.0,0.0,1.0,0.0,0.01,1.0,0.0,0.01,1.0,0.0,14.13,1.0,1.0,14.13,0.819402,0.752735,2.873839345572652e-08,2.8669036900167898e-08,2.8669036900167898e-08,7.540150778658818e-09,6.329571377060352e-09,8.845302662093173e-09,0.0,2.521385937664213e-08,5.899605509964223e-09,2.8404637851765134e-08,1.7811902590593474e-08,1.7249591099962035e-08,3.464322728259196e-08,3.464322728259196e-08,3.657857956690168e-08,3.1666508334125e-08,3.041554129163888e-08
13.7,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.01,1.0,0.0,14.13,1.0,1.0,14.13,0.810466,0.743799,2.943592727746746e-08,2.9364887310366152e-08,2.9364887310366152e-08,1.0553261469492586e-08,6.329571377060352e-09,8.740078764952691e-09,0.0,2.4160147108618003e-08,5.44369274307786e-09,6.212056539472949e-08,2.0391270094565416e-08,1.9274756288596222e-08,3.6598893338867314e-08,3.6598893338867314e-08,3.7767405437971385e-08,3.1666508334125e-08,3.1248843792779663e-08
0.01,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.01,1.0,0.0,0.01,1.0,0.0,0.01,0.87056,0.0,2.8319873162681962e-08,2.825152665404895e-08,2.825152665404895e-08,1.8716075071164334e-08,6.329571377060352e-09,9.043159562699208e-09,0.0,2.7195786781568714e-08,6.5105345117453675e-09,5.312329202191054e-08,2.1212680220169175e-08,2.042815673244543e-08,3.548136987813854e-08,3.548136987813854e-08,3.88072260826401e-08,3.1666508334125e-08,2.9582238790498083e-08
0.02,1.0,0.0,0.0,1.0,0.0,0.02,1.0,0.0,0.01,1.0,0.0,0.01,1.0,0.0,0.01,0.912171,0.0,2.7901352869637404e-08,2.783401640793e-08,2.783401640793e-08,2.434953668457829e-08,6.329571377060352e-09,9.109911284721852e-09,0.0,2.7864788700537233e-08,9.556043582853107e-09,7.242395375493061e-08,2.321677299885584e-08,2.2914829938881278e-08,3.380508468704538e-08,3.380508468704538e-08,3.9591319931878834e-08,3.1666508334125e-08,2.9582238790498083e-08
0.01,1.0,0.0,0.0,1.0,0.0,0.01,1.0,0.0,0.01,1.0,0.0,0.01,1.0,0.0,0.01,0.945361,0.0,2.706431228354828e-08,2.69989959156921e-08,2.69989959156921e-08,1.8659906763427403e-08,6.329571377060352e-09,9.0790336169e-09,0.0,2.755541877864535e-08,1.3476981790377097e-08,2.818481185084571e-08,1.9893246546675594e-08,1.9958435366756216e-08,3.2408180361134415e-08,3.2408180361134415e-08,4.0032975710851523e-08,3.1666508334125e-08,2.8332285038786896e-08
13.7,1.0,1.0,0.0,1.0,0.0,0.01,1.0,0.0,0.01,1.0,0.0,14.13,1.0,1.0,14.13,0.954349,0.887682,2.6645791990503717e-08,2.658148566957315e-08,2.658148566957315e-08,2.3153057592953077e-08,6.329571377060352e-09,9.550792418799543e-09,0.0,3.2280369959692336e-08,1.7014947379563127e-08,2.471773695456438e-08,2.2083563972147463e-08,2.2951297203502018e-08,3.3246322956680994e-08,3.3246322956680994e-08,4.0081214812923786e-08,3.1666508334125e-08,2.736009878745597e-08
13.7,1.0,1.0,0.01,1.0,0.0,0.02,1.0,0.0,0.02,1.0,0.0,19.86,1.0,1.0,19.86,0.945174,0.878507,2.46926972896291e-08,2.463310452101805e-08,2.463310452101805e-08,3.551719785546142e-08,6.329571377060352e-09,1.1057202912050044e-08,0.0,4.736689535712778e-08,3.266215645846716e-08,7.870382309969413e-08,2.045175612282398e-08,3.852610453571292e-08,3.967208285587144e-08,3.967208285587144e-08,3.972984357560732e-08,3.138873194522916e-08,2.5137958784413866e-08
97.4,1.0,1.0,97.49,0.75,1.0,51.31,0.75,1.0,0.0,1.0,0.0,77.04,1.0,1.0,77.04,0.944834,0.878168,2.3995163467888165e-08,2.39372541108198e-08,2.39372541108198e-08,4.4911634964772546e-08,6.575307213534995e-09,1.303946924403082e-08,0.0,6.590717345546591e-08,4.9367218722076177e-08,7.099584909527187e-08,3.1151866013130066e-08,5.127650579635174e-08,4.1348368046964594e-08,4.1348368046964594e-08,3.9019716349546056e-08,3.1110955556333326e-08,2.416577253308294e-08
97.59,1.0,1.0,100.82,0.75,1.0,51.31,0.75,1.0,0.0,1.0,0.0,92.76,1.0,1.0,92.76,0.955106,0.88844,2.3995163467888165e-08,2.39372541108198e-08,2.39372541108198e-08,4.2663961287009274e-08,6.575307213534995e-09,1.2956829013323147e-08,0.0,6.507927172647935e-08,5.673491049464183e-08,2.9277827084902652e-08,3.265440141347159e-08,4.8890856768932815e-08,3.883394026032485e-08,3.883394026032485e-08,4.657372151627395e-08,3.08331791674375e-08,2.416577253308294e-08
100.9,0.75,1.0,100.24,0.75,1.0,94.14,0.25,1.0,0.0,1.0,0.0,77.04,1.0,1.0,77.04,0.959307,0.89264,2.315812288179904e-08,2.31022336185819e-08,2.31022336185819e-08,4.202885148332466e-08,6.575307213534995e-09,1.197983562078516e-08,0.0,5.5294815719287703e-08,6.740347553515235e-08,2.5150356970282026e-08,3.1238650314544534e-08,4.5208237976590226e-08,3.6598893338867314e-08,3.6598893338867314e-08,5.732055969571544e-08,3.0555402778541665e-08,2.333247003194215e-08
